trial_type,rating,adjective,sentence,Answer.time_in_minutes,trial,workerid,condition,response,Answer.condition,text,version
trial,1,okay,... okay.,12.891566666666666,4,8,enemy,0.37,condition 2,The lemon loaf was ,f
trial,1,good,... good.,12.891566666666666,4,8,enemy,0.26,condition 2,The lemon loaf was ,f
trial,1,amazing,... amazing.,12.891566666666666,4,8,enemy,0.09000000000000008,condition 2,The lemon loaf was ,f
trial,1,other,,12.891566666666666,4,8,enemy,0,condition 2,The lemon loaf was ,f
trial,3,terrible,... terrible.,12.891566666666666,5,8,enemy,0.41,condition 2,The cherry pie was ,f
trial,3,bad,... bad.,12.891566666666666,5,8,enemy,0.22,condition 2,The cherry pie was ,f
trial,3,okay,... okay.,12.891566666666666,5,8,enemy,0.3699999999999999,condition 2,The cherry pie was ,f
trial,3,good,... good.,12.891566666666666,5,8,enemy,0,condition 2,The cherry pie was ,f
trial,3,amazing,... amazing.,12.891566666666666,5,8,enemy,2.220446049250313e-16,condition 2,The cherry pie was ,f
trial,3,other,,12.891566666666666,5,8,enemy,0,condition 2,The cherry pie was ,f
trial,6,terrible,... terrible.,12.891566666666666,6,8,enemy,0.27,condition 2,The apple pie was ,f
trial,6,bad,... bad.,12.891566666666666,6,8,enemy,0.48,condition 2,The apple pie was ,f
trial,6,okay,... okay.,12.891566666666666,6,8,enemy,0.25,condition 2,The apple pie was ,f
trial,6,good,... good.,12.891566666666666,6,8,enemy,0,condition 2,The apple pie was ,f
trial,6,amazing,... amazing.,12.891566666666666,6,8,enemy,0,condition 2,The apple pie was ,f
trial,6,other,,12.891566666666666,6,8,enemy,0,condition 2,The apple pie was ,f
trial,6,terrible,... terrible.,12.891566666666666,7,8,enemy,0.68,condition 2,The chocolate cake was ,f
trial,6,bad,... bad.,12.891566666666666,7,8,enemy,0.31999999999999984,condition 2,The chocolate cake was ,f
trial,6,okay,... okay.,12.891566666666666,7,8,enemy,0,condition 2,The chocolate cake was ,f
trial,6,good,... good.,12.891566666666666,7,8,enemy,0,condition 2,The chocolate cake was ,f
trial,6,amazing,... amazing.,12.891566666666666,7,8,enemy,0,condition 2,The chocolate cake was ,f
trial,6,other,,12.891566666666666,7,8,enemy,0,condition 2,The chocolate cake was ,f
trial,5,terrible,... terrible.,12.891566666666666,8,8,enemy,0.24,condition 2,The carrot cake was ,f
trial,5,bad,... bad.,12.891566666666666,8,8,enemy,0.43,condition 2,The carrot cake was ,f
trial,5,okay,... okay.,12.891566666666666,8,8,enemy,0.33000000000000007,condition 2,The carrot cake was ,f
trial,5,good,... good.,12.891566666666666,8,8,enemy,0,condition 2,The carrot cake was ,f
trial,5,amazing,... amazing.,12.891566666666666,8,8,enemy,0,condition 2,The carrot cake was ,f
trial,5,other,,12.891566666666666,8,8,enemy,1.1102230246251565e-16,condition 2,The carrot cake was ,f
trial,1,terrible,... terrible.,12.891566666666666,9,8,enemy,0,condition 2,The pecan pie was ,f
trial,1,bad,... bad.,12.891566666666666,9,8,enemy,0,condition 2,The pecan pie was ,f
trial,1,okay,... okay.,12.891566666666666,9,8,enemy,0,condition 2,The pecan pie was ,f
trial,1,good,... good.,12.891566666666666,9,8,enemy,0.93,condition 2,The pecan pie was ,f
trial,1,amazing,... amazing.,12.891566666666666,9,8,enemy,0.06999999999999995,condition 2,The pecan pie was ,f
trial,1,other,,12.891566666666666,9,8,enemy,0,condition 2,The pecan pie was ,f
trial,4,terrible,... terrible.,12.891566666666666,10,8,enemy,0,condition 2,The chocolate chip cookies were ,f
trial,4,bad,... bad.,12.891566666666666,10,8,enemy,0,condition 2,The chocolate chip cookies were ,f
trial,4,okay,... okay.,12.891566666666666,10,8,enemy,0,condition 2,The chocolate chip cookies were ,f
trial,4,good,... good.,12.891566666666666,10,8,enemy,1,condition 2,The chocolate chip cookies were ,f
trial,4,amazing,... amazing.,12.891566666666666,10,8,enemy,0,condition 2,The chocolate chip cookies were ,f
trial,4,other,,12.891566666666666,10,8,enemy,0,condition 2,The chocolate chip cookies were ,f
trial,2,terrible,... terrible.,12.891566666666666,11,8,enemy,0.56,condition 2,The cheesecake was ,f
trial,2,bad,... bad.,12.891566666666666,11,8,enemy,0,condition 2,The cheesecake was ,f
trial,2,okay,... okay.,12.891566666666666,11,8,enemy,0.26,condition 2,The cheesecake was ,f
trial,2,good,... good.,12.891566666666666,11,8,enemy,0.16,condition 2,The cheesecake was ,f
trial,2,amazing,... amazing.,12.891566666666666,11,8,enemy,0.020000000000000018,condition 2,The cheesecake was ,f
trial,2,other,,12.891566666666666,11,8,enemy,0,condition 2,The cheesecake was ,f
trial,4,terrible,... terrible.,12.891566666666666,12,8,enemy,0,condition 2,The bear claw was ,f
trial,4,bad,... bad.,12.891566666666666,12,8,enemy,0,condition 2,The bear claw was ,f
trial,4,okay,... okay.,12.891566666666666,12,8,enemy,0,condition 2,The bear claw was ,f
trial,4,good,... good.,12.891566666666666,12,8,enemy,0,condition 2,The bear claw was ,f
trial,4,amazing,... amazing.,12.891566666666666,12,8,enemy,1,condition 2,The bear claw was ,f
trial,4,other,,12.891566666666666,12,8,enemy,0,condition 2,The bear claw was ,f
practice,4,terrible,... terrible.,3.2078333333333333,-1,9,enemy,0,condition 1,,f
practice,4,bad,... bad.,3.2078333333333333,-1,9,enemy,0,condition 1,,f
practice,4,okay,... okay.,3.2078333333333333,-1,9,enemy,0.65,condition 1,,f
practice,4,good,... good.,3.2078333333333333,-1,9,enemy,0.21,condition 1,,f
practice,4,amazing,... amazing.,3.2078333333333333,-1,9,enemy,0,condition 1,,f
practice,4,other,,3.2078333333333333,-1,9,enemy,0.1399999999999999,condition 1,,f
trial,3,terrible,... terrible.,3.2078333333333333,1,9,enemy,0,condition 1,The cinnamon rolls were ,f
trial,3,bad,... bad.,3.2078333333333333,1,9,enemy,0,condition 1,The cinnamon rolls were ,f
trial,3,okay,... okay.,3.2078333333333333,1,9,enemy,0.8999999999999999,condition 1,The cinnamon rolls were ,f
trial,3,good,... good.,3.2078333333333333,1,9,enemy,0,condition 1,The cinnamon rolls were ,f
trial,3,amazing,... amazing.,3.2078333333333333,1,9,enemy,0,condition 1,The cinnamon rolls were ,f
trial,3,other,,3.2078333333333333,1,9,enemy,0.1,condition 1,The cinnamon rolls were ,f
trial,4,terrible,... terrible.,3.2078333333333333,2,9,enemy,0,condition 1,The red velvet cake was ,f
trial,4,bad,... bad.,3.2078333333333333,2,9,enemy,0,condition 1,The red velvet cake was ,f
trial,4,okay,... okay.,3.2078333333333333,2,9,enemy,0.42,condition 1,The red velvet cake was ,f
trial,4,good,... good.,3.2078333333333333,2,9,enemy,0.38,condition 1,The red velvet cake was ,f
trial,4,amazing,... amazing.,3.2078333333333333,2,9,enemy,0,condition 1,The red velvet cake was ,f
trial,4,other,,3.2078333333333333,2,9,enemy,0.19999999999999996,condition 1,The red velvet cake was ,f
trial,6,terrible,... terrible.,3.2078333333333333,3,9,enemy,0,condition 1,The carrot cake was ,f
trial,6,bad,... bad.,3.2078333333333333,3,9,enemy,0,condition 1,The carrot cake was ,f
trial,6,okay,... okay.,3.2078333333333333,3,9,enemy,0,condition 1,The carrot cake was ,f
trial,6,good,... good.,3.2078333333333333,3,9,enemy,0.17000000000000004,condition 1,The carrot cake was ,f
trial,6,amazing,... amazing.,3.2078333333333333,3,9,enemy,0.83,condition 1,The carrot cake was ,f
trial,6,other,,3.2078333333333333,3,9,enemy,0,condition 1,The carrot cake was ,f
trial,3,terrible,... terrible.,3.2078333333333333,4,9,enemy,1.1102230246251565e-16,condition 1,The chocolate cake was ,f
trial,3,bad,... bad.,3.2078333333333333,4,9,enemy,0,condition 1,The chocolate cake was ,f
trial,3,okay,... okay.,3.2078333333333333,4,9,enemy,0.55,condition 1,The chocolate cake was ,f
trial,3,good,... good.,3.2078333333333333,4,9,enemy,0,condition 1,The chocolate cake was ,f
trial,3,amazing,... amazing.,3.2078333333333333,4,9,enemy,0,condition 1,The chocolate cake was ,f
trial,3,other,,3.2078333333333333,4,9,enemy,0.44999999999999996,condition 1,The chocolate cake was ,f
trial,2,terrible,... terrible.,3.2078333333333333,5,9,enemy,0.46,condition 1,The cherry pie was ,f
trial,2,bad,... bad.,3.2078333333333333,5,9,enemy,0.41,condition 1,The cherry pie was ,f
trial,2,okay,... okay.,3.2078333333333333,5,9,enemy,0,condition 1,The cherry pie was ,f
trial,2,good,... good.,3.2078333333333333,5,9,enemy,0,condition 1,The cherry pie was ,f
trial,2,amazing,... amazing.,3.2078333333333333,5,9,enemy,0,condition 1,The cherry pie was ,f
trial,2,other,,3.2078333333333333,5,9,enemy,0.13000000000000012,condition 1,The cherry pie was ,f
trial,2,terrible,... terrible.,3.2078333333333333,6,9,enemy,0.46,condition 1,The chocolate chip cookies were ,f
trial,2,bad,... bad.,3.2078333333333333,6,9,enemy,0.4,condition 1,The chocolate chip cookies were ,f
trial,2,okay,... okay.,3.2078333333333333,6,9,enemy,0,condition 1,The chocolate chip cookies were ,f
trial,2,good,... good.,3.2078333333333333,6,9,enemy,0,condition 1,The chocolate chip cookies were ,f
trial,2,amazing,... amazing.,3.2078333333333333,6,9,enemy,0,condition 1,The chocolate chip cookies were ,f
trial,2,other,,3.2078333333333333,6,9,enemy,0.1399999999999999,condition 1,The chocolate chip cookies were ,f
trial,5,terrible,... terrible.,3.2078333333333333,7,9,enemy,0,condition 1,The pecan pie was ,f
trial,5,bad,... bad.,3.2078333333333333,7,9,enemy,0,condition 1,The pecan pie was ,f
trial,5,okay,... okay.,3.2078333333333333,7,9,enemy,0,condition 1,The pecan pie was ,f
trial,5,good,... good.,3.2078333333333333,7,9,enemy,0.2600000000000001,condition 1,The pecan pie was ,f
trial,5,amazing,... amazing.,3.2078333333333333,7,9,enemy,0.74,condition 1,The pecan pie was ,f
trial,5,other,,3.2078333333333333,7,9,enemy,0,condition 1,The pecan pie was ,f
trial,5,terrible,... terrible.,3.2078333333333333,8,9,enemy,0,condition 1,The bear claw was ,f
trial,5,bad,... bad.,3.2078333333333333,8,9,enemy,0,condition 1,The bear claw was ,f
trial,5,okay,... okay.,3.2078333333333333,8,9,enemy,-2.220446049250313e-16,condition 1,The bear claw was ,f
trial,5,good,... good.,3.2078333333333333,8,9,enemy,0.57,condition 1,The bear claw was ,f
trial,5,amazing,... amazing.,3.2078333333333333,8,9,enemy,0.43000000000000005,condition 1,The bear claw was ,f
trial,5,other,,3.2078333333333333,8,9,enemy,0,condition 1,The bear claw was ,f
trial,4,terrible,... terrible.,3.2078333333333333,9,9,enemy,0,condition 1,The blueberry lavender scone was ,f
trial,4,bad,... bad.,3.2078333333333333,9,9,enemy,0,condition 1,The blueberry lavender scone was ,f
trial,4,okay,... okay.,3.2078333333333333,9,9,enemy,0.29000000000000004,condition 1,The blueberry lavender scone was ,f
trial,4,good,... good.,3.2078333333333333,9,9,enemy,0.71,condition 1,The blueberry lavender scone was ,f
trial,4,amazing,... amazing.,3.2078333333333333,9,9,enemy,0,condition 1,The blueberry lavender scone was ,f
trial,4,other,,3.2078333333333333,9,9,enemy,0,condition 1,The blueberry lavender scone was ,f
trial,1,terrible,... terrible.,3.2078333333333333,10,9,enemy,0.56,condition 1,The donuts were ,f
trial,1,bad,... bad.,3.2078333333333333,10,9,enemy,0.44,condition 1,The donuts were ,f
trial,1,okay,... okay.,3.2078333333333333,10,9,enemy,0,condition 1,The donuts were ,f
trial,1,good,... good.,3.2078333333333333,10,9,enemy,0,condition 1,The donuts were ,f
trial,1,amazing,... amazing.,3.2078333333333333,10,9,enemy,1.1102230246251565e-16,condition 1,The donuts were ,f
trial,1,other,,3.2078333333333333,10,9,enemy,0,condition 1,The donuts were ,f
trial,6,terrible,... terrible.,3.2078333333333333,11,9,enemy,0,condition 1,The apple pie was ,f
trial,6,bad,... bad.,3.2078333333333333,11,9,enemy,0,condition 1,The apple pie was ,f
trial,6,okay,... okay.,3.2078333333333333,11,9,enemy,0,condition 1,The apple pie was ,f
trial,6,good,... good.,3.2078333333333333,11,9,enemy,0.15000000000000013,condition 1,The apple pie was ,f
trial,6,amazing,... amazing.,3.2078333333333333,11,9,enemy,0.85,condition 1,The apple pie was ,f
trial,6,other,,3.2078333333333333,11,9,enemy,0,condition 1,The apple pie was ,f
trial,1,terrible,... terrible.,3.2078333333333333,12,9,enemy,0.71,condition 1,The croissants were ,f
trial,1,bad,... bad.,3.2078333333333333,12,9,enemy,0.29000000000000004,condition 1,The croissants were ,f
trial,1,okay,... okay.,3.2078333333333333,12,9,enemy,0,condition 1,The croissants were ,f
trial,1,good,... good.,3.2078333333333333,12,9,enemy,0,condition 1,The croissants were ,f
trial,1,amazing,... amazing.,3.2078333333333333,12,9,enemy,0,condition 1,The croissants were ,f
trial,1,other,,3.2078333333333333,12,9,enemy,0,condition 1,The croissants were ,f
practice,4,terrible,... terrible.,4.2643,-1,10,enemy,0,condition 1,,m
practice,4,bad,... bad.,4.2643,-1,10,enemy,0,condition 1,,m
practice,4,okay,... okay.,4.2643,-1,10,enemy,0.17,condition 1,,m
practice,4,good,... good.,4.2643,-1,10,enemy,0.39,condition 1,,m
practice,4,amazing,... amazing.,4.2643,-1,10,enemy,0.06,condition 1,,m
practice,4,other,,4.2643,-1,10,enemy,0.38,condition 1,,m
trial,4,terrible,... terrible.,4.2643,1,10,enemy,0,condition 1,The chocolate cake was ,m
trial,4,bad,... bad.,4.2643,1,10,enemy,0,condition 1,The chocolate cake was ,m
trial,4,okay,... okay.,4.2643,1,10,enemy,0.16,condition 1,The chocolate cake was ,m
trial,4,good,... good.,4.2643,1,10,enemy,0.36,condition 1,The chocolate cake was ,m
trial,4,amazing,... amazing.,4.2643,1,10,enemy,0.05,condition 1,The chocolate cake was ,m
trial,4,other,,4.2643,1,10,enemy,0.42999999999999994,condition 1,The chocolate cake was ,m
trial,2,terrible,... terrible.,4.2643,2,10,enemy,0.1,condition 1,The apple pie was ,m
trial,2,bad,... bad.,4.2643,2,10,enemy,0.41,condition 1,The apple pie was ,m
trial,2,okay,... okay.,4.2643,2,10,enemy,0.17,condition 1,The apple pie was ,m
trial,2,good,... good.,4.2643,2,10,enemy,0,condition 1,The apple pie was ,m
trial,2,amazing,... amazing.,4.2643,2,10,enemy,0,condition 1,The apple pie was ,m
trial,2,other,,4.2643,2,10,enemy,0.31999999999999984,condition 1,The apple pie was ,m
trial,3,terrible,... terrible.,4.2643,3,10,enemy,0.06,condition 1,The blueberry lavender scone was ,m
trial,3,bad,... bad.,4.2643,3,10,enemy,0.24,condition 1,The blueberry lavender scone was ,m
trial,3,okay,... okay.,4.2643,3,10,enemy,0.41,condition 1,The blueberry lavender scone was ,m
trial,3,good,... good.,4.2643,3,10,enemy,0.08,condition 1,The blueberry lavender scone was ,m
trial,3,amazing,... amazing.,4.2643,3,10,enemy,0,condition 1,The blueberry lavender scone was ,m
trial,3,other,,4.2643,3,10,enemy,0.20999999999999996,condition 1,The blueberry lavender scone was ,m
trial,1,terrible,... terrible.,4.2643,4,10,enemy,0.36,condition 1,The donuts were ,m
trial,1,bad,... bad.,4.2643,4,10,enemy,0.15,condition 1,The donuts were ,m
trial,1,okay,... okay.,4.2643,4,10,enemy,0.06,condition 1,The donuts were ,m
trial,1,good,... good.,4.2643,4,10,enemy,0,condition 1,The donuts were ,m
trial,1,amazing,... amazing.,4.2643,4,10,enemy,0,condition 1,The donuts were ,m
trial,1,other,,4.2643,4,10,enemy,0.42999999999999994,condition 1,The donuts were ,m
trial,2,terrible,... terrible.,4.2643,5,10,enemy,0.13,condition 1,The pecan pie was ,m
trial,2,bad,... bad.,4.2643,5,10,enemy,0.39,condition 1,The pecan pie was ,m
trial,2,okay,... okay.,4.2643,5,10,enemy,0.11,condition 1,The pecan pie was ,m
trial,2,good,... good.,4.2643,5,10,enemy,0,condition 1,The pecan pie was ,m
trial,2,amazing,... amazing.,4.2643,5,10,enemy,0,condition 1,The pecan pie was ,m
trial,2,other,,4.2643,5,10,enemy,0.3700000000000001,condition 1,The pecan pie was ,m
trial,5,terrible,... terrible.,4.2643,6,10,enemy,0,condition 1,The cheesecake was ,m
trial,5,bad,... bad.,4.2643,6,10,enemy,0,condition 1,The cheesecake was ,m
trial,5,okay,... okay.,4.2643,6,10,enemy,0,condition 1,The cheesecake was ,m
trial,5,good,... good.,4.2643,6,10,enemy,0.23,condition 1,The cheesecake was ,m
trial,5,amazing,... amazing.,4.2643,6,10,enemy,0.47,condition 1,The cheesecake was ,m
trial,5,other,,4.2643,6,10,enemy,0.29999999999999993,condition 1,The cheesecake was ,m
trial,6,terrible,... terrible.,4.2643,7,10,enemy,0,condition 1,The cherry pie was ,m
trial,6,bad,... bad.,4.2643,7,10,enemy,0,condition 1,The cherry pie was ,m
trial,6,okay,... okay.,4.2643,7,10,enemy,0,condition 1,The cherry pie was ,m
trial,6,good,... good.,4.2643,7,10,enemy,0.05,condition 1,The cherry pie was ,m
trial,6,amazing,... amazing.,4.2643,7,10,enemy,0.53,condition 1,The cherry pie was ,m
trial,6,other,,4.2643,7,10,enemy,0.42000000000000004,condition 1,The cherry pie was ,m
trial,3,terrible,... terrible.,4.2643,8,10,enemy,0.06,condition 1,The croissants were ,m
trial,3,bad,... bad.,4.2643,8,10,enemy,0.25,condition 1,The croissants were ,m
trial,3,okay,... okay.,4.2643,8,10,enemy,0.23,condition 1,The croissants were ,m
trial,3,good,... good.,4.2643,8,10,enemy,0.06,condition 1,The croissants were ,m
trial,3,amazing,... amazing.,4.2643,8,10,enemy,0,condition 1,The croissants were ,m
trial,3,other,,4.2643,8,10,enemy,0.3999999999999999,condition 1,The croissants were ,m
trial,6,terrible,... terrible.,4.2643,9,10,enemy,0,condition 1,The red velvet cake was ,m
trial,6,bad,... bad.,4.2643,9,10,enemy,0,condition 1,The red velvet cake was ,m
trial,6,okay,... okay.,4.2643,9,10,enemy,0,condition 1,The red velvet cake was ,m
trial,6,good,... good.,4.2643,9,10,enemy,0.04,condition 1,The red velvet cake was ,m
trial,6,amazing,... amazing.,4.2643,9,10,enemy,0.47,condition 1,The red velvet cake was ,m
trial,6,other,,4.2643,9,10,enemy,0.4900000000000001,condition 1,The red velvet cake was ,m
trial,4,terrible,... terrible.,4.2643,10,10,enemy,0,condition 1,The bear claw was ,m
trial,4,bad,... bad.,4.2643,10,10,enemy,0,condition 1,The bear claw was ,m
trial,4,okay,... okay.,4.2643,10,10,enemy,0.15,condition 1,The bear claw was ,m
trial,4,good,... good.,4.2643,10,10,enemy,0.44,condition 1,The bear claw was ,m
trial,4,amazing,... amazing.,4.2643,10,10,enemy,0.09,condition 1,The bear claw was ,m
trial,4,other,,4.2643,10,10,enemy,0.31999999999999995,condition 1,The bear claw was ,m
trial,5,terrible,... terrible.,4.2643,11,10,enemy,0,condition 1,The lemon loaf was ,m
trial,5,bad,... bad.,4.2643,11,10,enemy,0,condition 1,The lemon loaf was ,m
trial,5,okay,... okay.,4.2643,11,10,enemy,0,condition 1,The lemon loaf was ,m
trial,5,good,... good.,4.2643,11,10,enemy,0.3,condition 1,The lemon loaf was ,m
trial,5,amazing,... amazing.,4.2643,11,10,enemy,0.36,condition 1,The lemon loaf was ,m
trial,5,other,,4.2643,11,10,enemy,0.3400000000000002,condition 1,The lemon loaf was ,m
trial,1,terrible,... terrible.,4.2643,12,10,enemy,0.4,condition 1,The cinnamon rolls were ,m
trial,1,bad,... bad.,4.2643,12,10,enemy,0.1,condition 1,The cinnamon rolls were ,m
trial,1,okay,... okay.,4.2643,12,10,enemy,0,condition 1,The cinnamon rolls were ,m
trial,1,good,... good.,4.2643,12,10,enemy,0,condition 1,The cinnamon rolls were ,m
trial,1,amazing,... amazing.,4.2643,12,10,enemy,0,condition 1,The cinnamon rolls were ,m
trial,1,other,,4.2643,12,10,enemy,0.4999999999999999,condition 1,The cinnamon rolls were ,m
practice,4,terrible,... terrible.,7.5337,-1,11,enemy,0,condition 1,,f
practice,4,bad,... bad.,7.5337,-1,11,enemy,0,condition 1,,f
practice,4,okay,... okay.,7.5337,-1,11,enemy,0.17000000000000015,condition 1,,f
practice,4,good,... good.,7.5337,-1,11,enemy,0.83,condition 1,,f
practice,4,amazing,... amazing.,7.5337,-1,11,enemy,0,condition 1,,f
practice,4,other,,7.5337,-1,11,enemy,0,condition 1,,f
trial,4,terrible,... terrible.,7.5337,1,11,enemy,0,condition 1,The chocolate chip cookies were ,f
trial,4,bad,... bad.,7.5337,1,11,enemy,0,condition 1,The chocolate chip cookies were ,f
trial,4,okay,... okay.,7.5337,1,11,enemy,0.25,condition 1,The chocolate chip cookies were ,f
trial,4,good,... good.,7.5337,1,11,enemy,0.75,condition 1,The chocolate chip cookies were ,f
trial,4,amazing,... amazing.,7.5337,1,11,enemy,0,condition 1,The chocolate chip cookies were ,f
trial,4,other,,7.5337,1,11,enemy,0,condition 1,The chocolate chip cookies were ,f
trial,4,terrible,... terrible.,7.5337,2,11,enemy,0,condition 1,The apple pie was ,f
trial,4,bad,... bad.,7.5337,2,11,enemy,0,condition 1,The apple pie was ,f
trial,4,okay,... okay.,7.5337,2,11,enemy,0.3900000000000001,condition 1,The apple pie was ,f
trial,4,good,... good.,7.5337,2,11,enemy,0.61,condition 1,The apple pie was ,f
trial,4,amazing,... amazing.,7.5337,2,11,enemy,0,condition 1,The apple pie was ,f
trial,4,other,,7.5337,2,11,enemy,0,condition 1,The apple pie was ,f
trial,4,terrible,... terrible.,7.5337,3,11,enemy,0,condition 1,The apple pie was ,f
trial,4,bad,... bad.,7.5337,3,11,enemy,0,condition 1,The apple pie was ,f
trial,4,okay,... okay.,7.5337,3,11,enemy,0.3900000000000001,condition 1,The apple pie was ,f
trial,4,good,... good.,7.5337,3,11,enemy,0.61,condition 1,The apple pie was ,f
trial,4,amazing,... amazing.,7.5337,3,11,enemy,0,condition 1,The apple pie was ,f
trial,4,other,,7.5337,3,11,enemy,0,condition 1,The apple pie was ,f
trial,5,terrible,... terrible.,7.5337,4,11,enemy,0,condition 1,The chocolate cake was ,f
trial,5,bad,... bad.,7.5337,4,11,enemy,0,condition 1,The chocolate cake was ,f
trial,5,okay,... okay.,7.5337,4,11,enemy,0.16000000000000014,condition 1,The chocolate cake was ,f
trial,5,good,... good.,7.5337,4,11,enemy,0.84,condition 1,The chocolate cake was ,f
trial,5,amazing,... amazing.,7.5337,4,11,enemy,0,condition 1,The chocolate cake was ,f
trial,5,other,,7.5337,4,11,enemy,0,condition 1,The chocolate cake was ,f
trial,2,terrible,... terrible.,7.5337,5,11,enemy,0.08999999999999986,condition 1,The donuts were ,f
trial,2,bad,... bad.,7.5337,5,11,enemy,0.91,condition 1,The donuts were ,f
trial,2,okay,... okay.,7.5337,5,11,enemy,0,condition 1,The donuts were ,f
trial,2,good,... good.,7.5337,5,11,enemy,0,condition 1,The donuts were ,f
trial,2,amazing,... amazing.,7.5337,5,11,enemy,0,condition 1,The donuts were ,f
trial,2,other,,7.5337,5,11,enemy,0,condition 1,The donuts were ,f
trial,2,terrible,... terrible.,7.5337,6,11,enemy,0.14000000000000012,condition 1,The bear claw was ,f
trial,2,bad,... bad.,7.5337,6,11,enemy,0.86,condition 1,The bear claw was ,f
trial,2,okay,... okay.,7.5337,6,11,enemy,0,condition 1,The bear claw was ,f
trial,2,good,... good.,7.5337,6,11,enemy,0,condition 1,The bear claw was ,f
trial,2,amazing,... amazing.,7.5337,6,11,enemy,0,condition 1,The bear claw was ,f
trial,2,other,,7.5337,6,11,enemy,0,condition 1,The bear claw was ,f
trial,1,terrible,... terrible.,7.5337,7,11,enemy,0.89,condition 1,The carrot cake was ,f
trial,1,bad,... bad.,7.5337,7,11,enemy,0.1100000000000001,condition 1,The carrot cake was ,f
trial,1,okay,... okay.,7.5337,7,11,enemy,0,condition 1,The carrot cake was ,f
trial,1,good,... good.,7.5337,7,11,enemy,0,condition 1,The carrot cake was ,f
trial,1,amazing,... amazing.,7.5337,7,11,enemy,0,condition 1,The carrot cake was ,f
trial,1,other,,7.5337,7,11,enemy,0,condition 1,The carrot cake was ,f
trial,6,terrible,... terrible.,7.5337,8,11,enemy,0,condition 1,The cheesecake was ,f
trial,6,bad,... bad.,7.5337,8,11,enemy,0,condition 1,The cheesecake was ,f
trial,6,okay,... okay.,7.5337,8,11,enemy,0,condition 1,The cheesecake was ,f
trial,6,good,... good.,7.5337,8,11,enemy,0.11999999999999988,condition 1,The cheesecake was ,f
trial,6,amazing,... amazing.,7.5337,8,11,enemy,0.88,condition 1,The cheesecake was ,f
trial,6,other,,7.5337,8,11,enemy,0,condition 1,The cheesecake was ,f
trial,3,terrible,... terrible.,7.5337,9,11,enemy,0,condition 1,The blueberry lavender scone was ,f
trial,3,bad,... bad.,7.5337,9,11,enemy,0,condition 1,The blueberry lavender scone was ,f
trial,3,okay,... okay.,7.5337,9,11,enemy,0.81,condition 1,The blueberry lavender scone was ,f
trial,3,good,... good.,7.5337,9,11,enemy,0.18999999999999995,condition 1,The blueberry lavender scone was ,f
trial,3,amazing,... amazing.,7.5337,9,11,enemy,0,condition 1,The blueberry lavender scone was ,f
trial,3,other,,7.5337,9,11,enemy,0,condition 1,The blueberry lavender scone was ,f
trial,1,terrible,... terrible.,7.5337,10,11,enemy,0.89,condition 1,The red velvet cake was ,f
trial,1,bad,... bad.,7.5337,10,11,enemy,0.1100000000000001,condition 1,The red velvet cake was ,f
trial,1,okay,... okay.,7.5337,10,11,enemy,0,condition 1,The red velvet cake was ,f
trial,1,good,... good.,7.5337,10,11,enemy,0,condition 1,The red velvet cake was ,f
trial,1,amazing,... amazing.,7.5337,10,11,enemy,0,condition 1,The red velvet cake was ,f
trial,1,other,,7.5337,10,11,enemy,0,condition 1,The red velvet cake was ,f
trial,1,terrible,... terrible.,7.5337,11,11,enemy,0.89,condition 1,The red velvet cake was ,f
trial,1,bad,... bad.,7.5337,11,11,enemy,0.1100000000000001,condition 1,The red velvet cake was ,f
trial,1,okay,... okay.,7.5337,11,11,enemy,0,condition 1,The red velvet cake was ,f
trial,1,good,... good.,7.5337,11,11,enemy,0,condition 1,The red velvet cake was ,f
trial,1,amazing,... amazing.,7.5337,11,11,enemy,0,condition 1,The red velvet cake was ,f
trial,1,other,,7.5337,11,11,enemy,0,condition 1,The red velvet cake was ,f
trial,5,terrible,... terrible.,7.5337,12,11,enemy,0,condition 1,The cinnamon rolls were ,f
trial,5,bad,... bad.,7.5337,12,11,enemy,0,condition 1,The cinnamon rolls were ,f
trial,5,okay,... okay.,7.5337,12,11,enemy,0,condition 1,The cinnamon rolls were ,f
trial,5,good,... good.,7.5337,12,11,enemy,0.82,condition 1,The cinnamon rolls were ,f
trial,5,amazing,... amazing.,7.5337,12,11,enemy,0.17999999999999994,condition 1,The cinnamon rolls were ,f
trial,5,other,,7.5337,12,11,enemy,0,condition 1,The cinnamon rolls were ,f
practice,4,terrible,... terrible.,6.055866666666667,-1,12,enemy,0.18,condition 1,,m
practice,4,bad,... bad.,6.055866666666667,-1,12,enemy,0.15,condition 1,,m
practice,4,okay,... okay.,6.055866666666667,-1,12,enemy,0.25,condition 1,,m
practice,4,good,... good.,6.055866666666667,-1,12,enemy,0.14000000000000012,condition 1,,m
practice,4,amazing,... amazing.,6.055866666666667,-1,12,enemy,0.10999999999999988,condition 1,,m
practice,4,other,,6.055866666666667,-1,12,enemy,0.16999999999999982,condition 1,,m
trial,4,terrible,... terrible.,6.055866666666667,1,12,enemy,0.05,condition 1,The carrot cake was ,m
trial,4,bad,... bad.,6.055866666666667,1,12,enemy,0.14,condition 1,The carrot cake was ,m
trial,4,okay,... okay.,6.055866666666667,1,12,enemy,0.2,condition 1,The carrot cake was ,m
trial,4,good,... good.,6.055866666666667,1,12,enemy,0.21,condition 1,The carrot cake was ,m
trial,4,amazing,... amazing.,6.055866666666667,1,12,enemy,0.15,condition 1,The carrot cake was ,m
