Answer.time_in_minutes,rating2,modal1,workerid,Answer.condition,percent_window,type,rating1,image,sentence2,sentence1,condition,modal2,reverse_sent_order,rating_other
15.936133333333334,0.87,probably,9,undefined,0,aisle_6,0,./stim/images/prob_0_4.png,You might get one.,You'll probably get one.,6,might,1,0.13000000000000012
15.936133333333334,0.07000000000000006,probably,9,undefined,100,window_6,0.93,./stim/images/prob_100_2.png,You might get one.,You'll probably get one.,6,might,1,0
15.936133333333334,0.48,probably,9,undefined,50,aisle_6,0.52,./stim/images/prob_50_3.png,You might get one.,You'll probably get one.,6,might,1,0
15.936133333333334,0.49,probably,9,undefined,60,aisle_6,0.51,./stim/images/prob_60_1.png,You might get one.,You'll probably get one.,6,might,1,0
15.936133333333334,0.87,probably,9,undefined,0,aisle_6,0,./stim/images/prob_0_4.png,You might get one.,You'll probably get one.,6,might,1,0.1299999999999999
15.936133333333334,0.41999999999999993,probably,9,undefined,50,aisle_6,0.58,./stim/images/prob_50_3.png,You might get one.,You'll probably get one.,6,might,1,0
15.936133333333334,0.52,probably,9,undefined,60,window_6,0.4800000000000001,./stim/images/prob_60_1.png,You might get one.,You'll probably get one.,6,might,1,0
15.936133333333334,0.5,probably,9,undefined,50,window_6,0.5,./stim/images/prob_50_2.png,You might get one.,You'll probably get one.,6,might,1,0
15.936133333333334,0.1200000000000001,probably,9,undefined,90,window_6,0.88,./stim/images/prob_90_1.png,You might get one.,You'll probably get one.,6,might,1,0
15.936133333333334,0.10999999999999988,probably,9,undefined,75,aisle_6,0.89,./stim/images/prob_75_3.png,You might get one.,You'll probably get one.,6,might,1,0
15.936133333333334,0.81,probably,9,undefined,25,aisle_6,0.18999999999999995,./stim/images/prob_25_3.png,You might get one.,You'll probably get one.,6,might,1,0
15.936133333333334,0.71,probably,9,undefined,0,window_6,0,./stim/images/prob_0_1.png,You might get one.,You'll probably get one.,6,might,1,0.29000000000000015
18.40585,0.97,probably,10,undefined,75,aisle_6,0.029999999999999916,./stim/images/prob_75_3.png,You might get one.,You'll probably get one.,6,might,1,0
18.40585,0.25,probably,10,undefined,25,aisle_6,0.7499999999999999,./stim/images/prob_25_3.png,You might get one.,You'll probably get one.,6,might,1,0
18.40585,0.4,probably,10,undefined,60,window_6,0.6000000000000001,./stim/images/prob_60_1.png,You might get one.,You'll probably get one.,6,might,1,0
18.40585,0,probably,10,undefined,0,window_6,0,./stim/images/prob_0_1.png,You might get one.,You'll probably get one.,6,might,1,1
18.40585,0,probably,10,undefined,0,window_6,0,./stim/images/prob_0_5.png,You might get one.,You'll probably get one.,6,might,1,1
18.40585,0.85,probably,10,undefined,75,aisle_6,0.15000000000000013,./stim/images/prob_75_1.png,You might get one.,You'll probably get one.,6,might,1,0
18.40585,0.25,probably,10,undefined,40,aisle_6,0.75,./stim/images/prob_40_3.png,You might get one.,You'll probably get one.,6,might,1,0
18.40585,0.65,probably,10,undefined,60,aisle_6,0.35,./stim/images/prob_60_4.png,You might get one.,You'll probably get one.,6,might,1,0
18.40585,0.95,probably,10,undefined,10,window_6,0,./stim/images/prob_10_5.png,You might get one.,You'll probably get one.,6,might,1,0.04999999999999993
18.40585,0,probably,10,undefined,0,aisle_6,0,./stim/images/prob_0_5.png,You might get one.,You'll probably get one.,6,might,1,1
18.40585,0,probably,10,undefined,100,aisle_6,0,./stim/images/prob_100_1.png,You might get one.,You'll probably get one.,6,might,1,1
18.40585,0.010000000000000009,probably,10,undefined,10,aisle_6,0.99,./stim/images/prob_10_4.png,You might get one.,You'll probably get one.,6,might,1,0
18.40585,0.050000000000000044,probably,10,undefined,25,aisle_6,0.95,./stim/images/prob_25_5.png,You might get one.,You'll probably get one.,6,might,1,0
18.40585,0.3999999999999999,probably,10,undefined,50,window_6,0.6,./stim/images/prob_50_5.png,You might get one.,You'll probably get one.,6,might,1,2.220446049250313e-16
18.40585,0.30000000000000016,probably,10,undefined,75,window_6,0.7,./stim/images/prob_75_1.png,You might get one.,You'll probably get one.,6,might,1,0
18.40585,0.8,probably,10,undefined,40,window_6,0.19999999999999996,./stim/images/prob_40_5.png,You might get one.,You'll probably get one.,6,might,1,0
18.40585,0.95,probably,10,undefined,90,aisle_6,0,./stim/images/prob_90_3.png,You might get one.,You'll probably get one.,6,might,1,0.050000000000000044
18.40585,0.3999999999999999,probably,10,undefined,50,aisle_6,0.6,./stim/images/prob_50_4.png,You might get one.,You'll probably get one.,6,might,1,2.220446049250313e-16
18.40585,0,probably,10,undefined,0,aisle_6,0,./stim/images/prob_0_4.png,You might get one.,You'll probably get one.,6,might,1,1
18.40585,0.95,probably,10,undefined,25,window_6,0.050000000000000044,./stim/images/prob_25_5.png,You might get one.,You'll probably get one.,6,might,1,0
18.40585,0.30000000000000004,probably,10,undefined,50,window_6,0.7,./stim/images/prob_50_4.png,You might get one.,You'll probably get one.,6,might,1,0
18.40585,0,probably,10,undefined,10,aisle_6,1,./stim/images/prob_10_5.png,You might get one.,You'll probably get one.,6,might,1,0
18.40585,0.75,probably,10,undefined,40,window_6,0.2500000000000001,./stim/images/prob_40_3.png,You might get one.,You'll probably get one.,6,might,1,0
18.40585,0.25,probably,10,undefined,40,aisle_6,0.75,./stim/images/prob_40_5.png,You might get one.,You'll probably get one.,6,might,1,0
18.40585,0.65,probably,10,undefined,60,aisle_6,0.34999999999999987,./stim/images/prob_60_1.png,You might get one.,You'll probably get one.,6,might,1,1.1102230246251565e-16
18.40585,0.3999999999999999,probably,10,undefined,60,window_6,0.6,./stim/images/prob_60_4.png,You might get one.,You'll probably get one.,6,might,1,1.1102230246251565e-16
18.40585,0.19999999999999996,probably,10,undefined,75,window_6,0.8,./stim/images/prob_75_4.png,You might get one.,You'll probably get one.,6,might,1,0
18.40585,0.6,probably,10,undefined,50,aisle_6,0.40000000000000013,./stim/images/prob_50_4.png,You might get one.,You'll probably get one.,6,might,1,0
18.40585,0,probably,10,undefined,90,window_6,1,./stim/images/prob_90_5.png,You might get one.,You'll probably get one.,6,might,1,0
18.40585,0.95,probably,10,undefined,10,window_6,1.1102230246251565e-16,./stim/images/prob_10_5.png,You might get one.,You'll probably get one.,6,might,1,0.050000000000000044
18.40585,0,probably,10,undefined,100,aisle_6,0,./stim/images/prob_100_4.png,You might get one.,You'll probably get one.,6,might,1,1
18.40585,0,probably,10,undefined,100,window_6,1.1102230246251565e-16,./stim/images/prob_100_2.png,You might get one.,You'll probably get one.,6,might,1,1
18.40585,0,probably,10,undefined,90,window_6,1,./stim/images/prob_90_5.png,You might get one.,You'll probably get one.,6,might,1,0
18.40585,0.8,probably,10,undefined,90,aisle_6,0,./stim/images/prob_90_2.png,You might get one.,You'll probably get one.,6,might,1,0.19999999999999984
18.40585,0,probably,10,undefined,100,window_6,0,./stim/images/prob_100_3.png,You might get one.,You'll probably get one.,6,might,1,1
18.40585,0.9,probably,10,undefined,25,window_6,0,./stim/images/prob_25_3.png,You might get one.,You'll probably get one.,6,might,1,0.09999999999999987
19.097433333333335,0,probably,11,undefined,100,aisle_6,0,./stim/images/prob_100_5.png,You might get one.,You'll probably get one.,6,might,0,1
19.097433333333335,0,probably,11,undefined,0,window_6,0,./stim/images/prob_0_1.png,You might get one.,You'll probably get one.,6,might,0,1
19.097433333333335,0.91,probably,11,undefined,25,window_6,0.08999999999999986,./stim/images/prob_25_4.png,You might get one.,You'll probably get one.,6,might,0,1.1102230246251565e-16
19.097433333333335,0.61,probably,11,undefined,40,window_6,0.3899999999999999,./stim/images/prob_40_5.png,You might get one.,You'll probably get one.,6,might,0,2.220446049250313e-16
19.097433333333335,0,probably,11,undefined,10,aisle_6,1,./stim/images/prob_10_5.png,You might get one.,You'll probably get one.,6,might,0,0
19.097433333333335,0.9099999999999999,probably,11,undefined,75,aisle_6,0.09,./stim/images/prob_75_2.png,You might get one.,You'll probably get one.,6,might,0,2.220446049250313e-16
19.097433333333335,0.39,probably,11,undefined,50,window_6,0.6099999999999999,./stim/images/prob_50_2.png,You might get one.,You'll probably get one.,6,might,0,1.1102230246251565e-16
19.097433333333335,0,probably,11,undefined,90,window_6,1,./stim/images/prob_90_2.png,You might get one.,You'll probably get one.,6,might,0,0
19.097433333333335,0.83,probably,11,undefined,90,aisle_6,0,./stim/images/prob_90_2.png,You might get one.,You'll probably get one.,6,might,0,0.16999999999999993
19.097433333333335,0,probably,11,undefined,0,aisle_6,0,./stim/images/prob_0_4.png,You might get one.,You'll probably get one.,6,might,0,1
19.097433333333335,0.09999999999999998,probably,11,undefined,25,aisle_6,0.9,./stim/images/prob_25_1.png,You might get one.,You'll probably get one.,6,might,0,0
19.097433333333335,1.1102230246251565e-16,probably,11,undefined,0,aisle_6,0,./stim/images/prob_0_5.png,You might get one.,You'll probably get one.,6,might,0,1
19.097433333333335,0.3799999999999999,probably,11,undefined,60,aisle_6,0.62,./stim/images/prob_60_4.png,You might get one.,You'll probably get one.,6,might,0,0
19.097433333333335,0.38,probably,11,undefined,60,window_6,0.6200000000000001,./stim/images/prob_60_2.png,You might get one.,You'll probably get one.,6,might,0,0
19.097433333333335,0,probably,11,undefined,0,window_6,0,./stim/images/prob_0_5.png,You might get one.,You'll probably get one.,6,might,0,1
19.097433333333335,0,probably,11,undefined,100,window_6,0,./stim/images/prob_100_4.png,You might get one.,You'll probably get one.,6,might,0,1
19.097433333333335,0.8700000000000001,probably,11,undefined,10,window_6,0,./stim/images/prob_10_1.png,You might get one.,You'll probably get one.,6,might,0,0.13
19.097433333333335,0.27,probably,11,undefined,75,window_6,0.73,./stim/images/prob_75_2.png,You might get one.,You'll probably get one.,6,might,0,0
19.097433333333335,0.030000000000000027,probably,11,undefined,10,aisle_6,0.97,./stim/images/prob_10_5.png,You might get one.,You'll probably get one.,6,might,0,0
19.097433333333335,0.3700000000000001,probably,11,undefined,50,aisle_6,0.63,./stim/images/prob_50_1.png,You might get one.,You'll probably get one.,6,might,0,0
19.097433333333335,0.050000000000000044,probably,11,undefined,75,window_6,0.95,./stim/images/prob_75_1.png,You might get one.,You'll probably get one.,6,might,0,1.1102230246251565e-16
19.097433333333335,0.72,probably,11,undefined,90,aisle_6,0,./stim/images/prob_90_1.png,You might get one.,You'll probably get one.,6,might,0,0.28
19.097433333333335,0.68,probably,11,undefined,60,aisle_6,0.31,./stim/images/prob_60_4.png,You might get one.,You'll probably get one.,6,might,0,0.009999999999999898
19.097433333333335,0.76,probably,11,undefined,75,aisle_6,0.22,./stim/images/prob_75_3.png,You might get one.,You'll probably get one.,6,might,0,0.02000000000000013
19.097433333333335,1.1102230246251565e-16,probably,11,undefined,100,window_6,0,./stim/images/prob_100_1.png,You might get one.,You'll probably get one.,6,might,0,1
19.097433333333335,0.54,probably,11,undefined,40,window_6,0.46,./stim/images/prob_40_5.png,You might get one.,You'll probably get one.,6,might,0,0
19.097433333333335,0.32000000000000006,probably,11,undefined,50,aisle_6,0.68,./stim/images/prob_50_5.png,You might get one.,You'll probably get one.,6,might,0,0
19.097433333333335,0.28,probably,11,undefined,60,window_6,0.72,./stim/images/prob_60_4.png,You might get one.,You'll probably get one.,6,might,0,1.1102230246251565e-16
19.097433333333335,0.09999999999999987,probably,11,undefined,25,aisle_6,0.9,./stim/images/prob_25_3.png,You might get one.,You'll probably get one.,6,might,0,0
19.097433333333335,0.18000000000000005,probably,11,undefined,40,aisle_6,0.82,./stim/images/prob_40_2.png,You might get one.,You'll probably get one.,6,might,0,0
19.097433333333335,0.35,probably,11,undefined,50,window_6,0.65,./stim/images/prob_50_3.png,You might get one.,You'll probably get one.,6,might,0,0
19.097433333333335,0,probably,11,undefined,90,window_6,0.95,./stim/images/prob_90_3.png,You might get one.,You'll probably get one.,6,might,0,0.050000000000000044
19.097433333333335,0,probably,11,undefined,100,aisle_6,1.1102230246251565e-16,./stim/images/prob_100_2.png,You might get one.,You'll probably get one.,6,might,0,1
19.097433333333335,0.19999999999999984,probably,11,undefined,40,aisle_6,0.8,./stim/images/prob_40_3.png,You might get one.,You'll probably get one.,6,might,0,0
19.097433333333335,0.95,probably,11,undefined,25,window_6,0.05,./stim/images/prob_25_2.png,You might get one.,You'll probably get one.,6,might,0,0
19.097433333333335,0.88,probably,11,undefined,10,window_6,0,./stim/images/prob_10_2.png,You might get one.,You'll probably get one.,6,might,0,0.12
20.461733333333335,0.020000000000000018,probably,12,undefined,10,aisle_6,0,./stim/images/prob_10_2.png,You might get one.,You'll probably get one.,6,might,1,0.98
20.461733333333335,1,probably,12,undefined,25,window_6,0,./stim/images/prob_25_2.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,1,probably,12,undefined,40,aisle_6,0,./stim/images/prob_40_2.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,0,probably,12,undefined,25,aisle_6,1,./stim/images/prob_25_3.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,0,probably,12,undefined,100,aisle_6,0,./stim/images/prob_100_3.png,You might get one.,You'll probably get one.,6,might,1,1
20.461733333333335,0,probably,12,undefined,10,window_6,0,./stim/images/prob_10_4.png,You might get one.,You'll probably get one.,6,might,1,1
20.461733333333335,0.49,probably,12,undefined,75,aisle_6,0,./stim/images/prob_75_2.png,You might get one.,You'll probably get one.,6,might,1,0.51
20.461733333333335,0,probably,12,undefined,25,aisle_6,1,./stim/images/prob_25_3.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,0,probably,12,undefined,0,aisle_6,0,./stim/images/prob_0_1.png,You might get one.,You'll probably get one.,6,might,1,1
20.461733333333335,0,probably,12,undefined,90,window_6,1,./stim/images/prob_90_2.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,1,probably,12,undefined,25,window_6,0,./stim/images/prob_25_3.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,1,probably,12,undefined,40,window_6,0,./stim/images/prob_40_5.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,0.5,probably,12,undefined,75,aisle_6,0,./stim/images/prob_75_4.png,You might get one.,You'll probably get one.,6,might,1,0.4999999999999999
20.461733333333335,0,probably,12,undefined,10,aisle_6,1,./stim/images/prob_10_2.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,0.25,probably,12,undefined,90,aisle_6,0,./stim/images/prob_90_2.png,You might get one.,You'll probably get one.,6,might,1,0.75
20.461733333333335,0,probably,12,undefined,100,window_6,0,./stim/images/prob_100_4.png,You might get one.,You'll probably get one.,6,might,1,1
20.461733333333335,0,probably,12,undefined,60,window_6,1,./stim/images/prob_60_5.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,1,probably,12,undefined,60,aisle_6,0,./stim/images/prob_60_5.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,0,probably,12,undefined,60,window_6,1,./stim/images/prob_60_5.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,0,probably,12,undefined,90,window_6,1,./stim/images/prob_90_5.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,0,probably,12,undefined,75,window_6,1,./stim/images/prob_75_3.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,0,probably,12,undefined,100,aisle_6,0,./stim/images/prob_100_3.png,You might get one.,You'll probably get one.,6,might,1,1
20.461733333333335,0,probably,12,undefined,75,window_6,1,./stim/images/prob_75_5.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,1,probably,12,undefined,60,aisle_6,0,./stim/images/prob_60_2.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,1,probably,12,undefined,40,aisle_6,0,./stim/images/prob_40_2.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,0,probably,12,undefined,50,window_6,1,./stim/images/prob_50_3.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,1,probably,12,undefined,50,window_6,0,./stim/images/prob_50_1.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,0,probably,12,undefined,90,aisle_6,0,./stim/images/prob_90_5.png,You might get one.,You'll probably get one.,6,might,1,1
20.461733333333335,0,probably,12,undefined,100,window_6,0,./stim/images/prob_100_5.png,You might get one.,You'll probably get one.,6,might,1,1
20.461733333333335,1,probably,12,undefined,50,aisle_6,0,./stim/images/prob_50_2.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,1,probably,12,undefined,40,window_6,0,./stim/images/prob_40_5.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,1,probably,12,undefined,50,aisle_6,0,./stim/images/prob_50_5.png,You might get one.,You'll probably get one.,6,might,1,0
20.461733333333335,0,probably,12,undefined,0,aisle_6,0,./stim/images/prob_0_2.png,You might get one.,You'll probably get one.,6,might,1,1
20.461733333333335,0,probably,12,undefined,0,window_6,0,./stim/images/prob_0_2.png,You might get one.,You'll probably get one.,6,might,1,1
20.461733333333335,0,probably,12,undefined,10,window_6,0,./stim/images/prob_10_3.png,You might get one.,You'll probably get one.,6,might,1,1
20.461733333333335,0,probably,12,undefined,0,window_6,0,./stim/images/prob_0_3.png,You might get one.,You'll probably get one.,6,might,1,1
22.20155,0.43,probably,13,undefined,90,aisle_6,0.3,./stim/images/prob_90_1.png,You might get one.,You'll probably get one.,6,might,0,0.27000000000000013
22.20155,0.35,probably,13,undefined,50,aisle_6,0.3,./stim/images/prob_50_1.png,You might get one.,You'll probably get one.,6,might,0,0.3500000000000001
22.20155,0.44,probably,13,undefined,40,window_6,0.23,./stim/images/prob_40_1.png,You might get one.,You'll probably get one.,6,might,0,0.32999999999999996
22.20155,0.2999999999999998,probably,13,undefined,50,aisle_6,0.34,./stim/images/prob_50_1.png,You might get one.,You'll probably get one.,6,might,0,0.36
22.20155,0.4099999999999999,probably,13,undefined,50,window_6,0.33,./stim/images/prob_50_1.png,You might get one.,You'll probably get one.,6,might,0,0.2600000000000001
22.20155,0.25,probably,13,undefined,40,aisle_6,0.45,./stim/images/prob_40_2.png,You might get one.,You'll probably get one.,6,might,0,0.30000000000000016
22.20155,0.28,probably,13,undefined,90,window_6,0.37,./stim/images/prob_90_1.png,You might get one.,You'll probably get one.,6,might,0,0.3500000000000001
22.20155,0.45999999999999996,probably,13,undefined,75,window_6,0.29000000000000015,./stim/images/prob_75_2.png,You might get one.,You'll probably get one.,6,might,0,0.25
22.20155,0.3599999999999999,probably,13,undefined,0,window_6,0.2699999999999999,./stim/images/prob_0_3.png,You might get one.,You'll probably get one.,6,might,0,0.3700000000000001
22.20155,0.36,probably,13,undefined,10,window_6,0.33,./stim/images/prob_10_5.png,You might get one.,You'll probably get one.,6,might,0,0.31000000000000016
22.20155,0.38,probably,13,undefined,90,window_6,0.27,./stim/images/prob_90_1.png,You might get one.,You'll probably get one.,6,might,0,0.35
22.20155,0.49,probably,13,undefined,25,window_6,0.31,./stim/images/prob_25_1.png,You might get one.,You'll probably get one.,6,might,0,0.19999999999999996
22.20155,0.41,probably,13,undefined,0,window_6,0.27,./stim/images/prob_0_3.png,You might get one.,You'll probably get one.,6,might,0,0.32000000000000006
22.20155,0.26,probably,13,undefined,40,window_6,0.32,./stim/images/prob_40_3.png,You might get one.,You'll probably get one.,6,might,0,0.42000000000000004
22.20155,0.2699999999999999,probably,13,undefined,100,aisle_6,0.3600000000000002,./stim/images/prob_100_2.png,You might get one.,You'll probably get one.,6,might,0,0.37
22.20155,0.14,probably,13,undefined,100,aisle_6,0.45000000000000007,./stim/images/prob_100_3.png,You might get one.,You'll probably get one.,6,might,0,0.41
22.20155,0.3,probably,13,undefined,10,window_6,0.47,./stim/images/prob_10_1.png,You might get one.,You'll probably get one.,6,might,0,0.22999999999999998
22.20155,0.38,probably,13,undefined,40,aisle_6,0.33,./stim/images/prob_40_3.png,You might get one.,You'll probably get one.,6,might,0,0.29000000000000004
22.20155,0.2,probably,13,undefined,100,window_6,0.35,./stim/images/prob_100_5.png,You might get one.,You'll probably get one.,6,might,0,0.44999999999999996
22.20155,0.22000000000000008,probably,13,undefined,75,window_6,0.34,./stim/images/prob_75_1.png,You might get one.,You'll probably get one.,6,might,0,0.44
22.20155,0.36,probably,13,undefined,60,aisle_6,0.3,./stim/images/prob_60_4.png,You might get one.,You'll probably get one.,6,might,0,0.3400000000000001
22.20155,0.33,probably,13,undefined,60,aisle_6,0.52,./stim/images/prob_60_1.png,You might get one.,You'll probably get one.,6,might,0,0.14
22.20155,0.41,probably,13,undefined,50,window_6,0.37,./stim/images/prob_50_3.png,You might get one.,You'll probably get one.,6,might,0,0.21999999999999997
22.20155,0.26,probably,13,undefined,25,aisle_6,0.31,./stim/images/prob_25_2.png,You might get one.,You'll probably get one.,6,might,0,0.42
22.20155,0.2899999999999999,probably,13,undefined,25,aisle_6,0.44,./stim/images/prob_25_2.png,You might get one.,You'll probably get one.,6,might,0,0.27
22.20155,0.2,probably,13,undefined,60,window_6,0.34,./stim/images/prob_60_4.png,You might get one.,You'll probably get one.,6,might,0,0.45999999999999996
22.20155,0.49,probably,13,undefined,10,aisle_6,0.24,./stim/images/prob_10_1.png,You might get one.,You'll probably get one.,6,might,0,0.27
22.20155,0.42000000000000004,probably,13,undefined,90,aisle_6,0.33,./stim/images/prob_90_2.png,You might get one.,You'll probably get one.,6,might,0,0.2499999999999999
22.20155,0.28,probably,13,undefined,75,aisle_6,0.36,./stim/images/prob_75_2.png,You might get one.,You'll probably get one.,6,might,0,0.36
22.20155,0.23,probably,13,undefined,100,window_6,0.4,./stim/images/prob_100_3.png,You might get one.,You'll probably get one.,6,might,0,0.3700000000000001
22.20155,0.35,probably,13,undefined,10,aisle_6,0.37,./stim/images/prob_10_2.png,You might get one.,You'll probably get one.,6,might,0,0.28
22.20155,0.3799999999999999,probably,13,undefined,0,aisle_6,0.22999999999999998,./stim/images/prob_0_1.png,You might get one.,You'll probably get one.,6,might,0,0.39
22.20155,0.39,probably,13,undefined,60,window_6,0.42,./stim/images/prob_60_3.png,You might get one.,You'll probably get one.,6,might,0,0.18999999999999984
22.20155,0.36,probably,13,undefined,0,aisle_6,0.21,./stim/images/prob_0_3.png,You might get one.,You'll probably get one.,6,might,0,0.43
22.20155,0.36,probably,13,undefined,75,aisle_6,0.3599999999999999,./stim/images/prob_75_3.png,You might get one.,You'll probably get one.,6,might,0,0.28
22.20155,0.38,probably,13,undefined,25,window_6,0.35,./stim/images/prob_25_3.png,You might get one.,You'll probably get one.,6,might,0,0.27
16.940316666666668,0.46,probably,14,undefined,25,aisle_6,0.25,./stim/images/prob_25_5.png,You might get one.,You'll probably get one.,6,might,0,0.29000000000000004
16.940316666666668,0.33,probably,14,undefined,50,window_6,0.24,./stim/images/prob_50_3.png,You might get one.,You'll probably get one.,6,might,0,0.4299999999999998
16.940316666666668,0.33,probably,14,undefined,100,window_6,0.24,./stim/images/prob_100_4.png,You might get one.,You'll probably get one.,6,might,0,0.4299999999999998
16.940316666666668,0.39,probably,14,undefined,60,aisle_6,0.19,./stim/images/prob_60_3.png,You might get one.,You'll probably get one.,6,might,0,0.41999999999999993
16.940316666666668,0.52,probably,14,undefined,25,window_6,0.25,./stim/images/prob_25_3.png,You might get one.,You'll probably get one.,6,might,0,0.22999999999999998
16.940316666666668,0.59,probably,14,undefined,75,aisle_6,0.26,./stim/images/prob_75_5.png,You might get one.,You'll probably get one.,6,might,0,0.1499999999999999
16.940316666666668,0.42,probably,14,undefined,90,aisle_6,0.12,./stim/images/prob_90_2.png,You might get one.,You'll probably get one.,6,might,0,0.45999999999999996
16.940316666666668,0.36,probably,14,undefined,90,window_6,0.34,./stim/images/prob_90_1.png,You might get one.,You'll probably get one.,6,might,0,0.30000000000000016
16.940316666666668,0.57,probably,14,undefined,25,window_6,0.32,./stim/images/prob_25_2.png,You might get one.,You'll probably get one.,6,might,0,0.11000000000000021
16.940316666666668,0.4,probably,14,undefined,10,aisle_6,0.2,./stim/images/prob_10_1.png,You might get one.,You'll probably get one.,6,might,0,0.3999999999999999
16.940316666666668,0.54,probably,14,undefined,10,window_6,0.17,./stim/images/prob_10_2.png,You might get one.,You'll probably get one.,6,might,0,0.2899999999999998
16.940316666666668,0.44,probably,14,undefined,75,window_6,0.26,./stim/images/prob_75_5.png,You might get one.,You'll probably get one.,6,might,0,0.3
16.940316666666668,0.52,probably,14,undefined,60,window_6,0.25,./stim/images/prob_60_4.png,You might get one.,You'll probably get one.,6,might,0,0.2300000000000001
16.940316666666668,0.52,probably,14,undefined,100,window_6,0.24,./stim/images/prob_100_2.png,You might get one.,You'll probably get one.,6,might,0,0.24
16.940316666666668,0.41,probably,14,undefined,0,window_6,0.13,./stim/images/prob_0_5.png,You might get one.,You'll probably get one.,6,might,0,0.45999999999999996
16.940316666666668,0.35,probably,14,undefined,50,window_6,0.2,./stim/images/prob_50_1.png,You might get one.,You'll probably get one.,6,might,0,0.44999999999999996
16.940316666666668,0.43,probably,14,undefined,40,aisle_6,0.09,./stim/images/prob_40_5.png,You might get one.,You'll probably get one.,6,might,0,0.4800000000000001
16.940316666666668,0.39,probably,14,undefined,0,window_6,0.25,./stim/images/prob_0_1.png,You might get one.,You'll probably get one.,6,might,0,0.36
16.940316666666668,0.35,probably,14,undefined,40,aisle_6,0.33999999999999997,./stim/images/prob_40_1.png,You might get one.,You'll probably get one.,6,might,0,0.31
16.940316666666668,0.7,probably,14,undefined,40,window_6,0.3,./stim/images/prob_40_3.png,You might get one.,You'll probably get one.,6,might,0,0
16.940316666666668,0.52,probably,14,undefined,100,aisle_6,0.32,./stim/images/prob_100_4.png,You might get one.,You'll probably get one.,6,might,0,0.1599999999999998
16.940316666666668,0.55,probably,14,undefined,50,aisle_6,0.26,./stim/images/prob_50_1.png,You might get one.,You'll probably get one.,6,might,0,0.18999999999999995
16.940316666666668,0.58,probably,14,undefined,0,aisle_6,0.26,./stim/images/prob_0_3.png,You might get one.,You'll probably get one.,6,might,0,0.15999999999999992
16.940316666666668,0.43,probably,14,undefined,10,aisle_6,0.23999999999999988,./stim/images/prob_10_2.png,You might get one.,You'll probably get one.,6,might,0,0.33
16.940316666666668,0.6499999999999999,probably,14,undefined,75,aisle_6,0.35,./stim/images/prob_75_5.png,You might get one.,You'll probably get one.,6,might,0,2.220446049250313e-16
16.940316666666668,0.43,probably,14,undefined,10,window_6,0.28,./stim/images/prob_10_3.png,You might get one.,You'll probably get one.,6,might,0,0.29000000000000004
16.940316666666668,0.38,probably,14,undefined,60,aisle_6,0.3,./stim/images/prob_60_3.png,You might get one.,You'll probably get one.,6,might,0,0.3200000000000002
16.940316666666668,0.57,probably,14,undefined,60,window_6,0.15,./stim/images/prob_60_1.png,You might get one.,You'll probably get one.,6,might,0,0.28
16.940316666666668,0.61,probably,14,undefined,75,window_6,0.19,./stim/images/prob_75_2.png,You might get one.,You'll probably get one.,6,might,0,0.19999999999999996
16.940316666666668,0.59,probably,14,undefined,100,aisle_6,0.21,./stim/images/prob_100_1.png,You might get one.,You'll probably get one.,6,might,0,0.19999999999999996
16.940316666666668,0.48,probably,14,undefined,90,aisle_6,0.13,./stim/images/prob_90_4.png,You might get one.,You'll probably get one.,6,might,0,0.39
16.940316666666668,0.42,probably,14,undefined,25,aisle_6,0.2,./stim/images/prob_25_1.png,You might get one.,You'll probably get one.,6,might,0,0.38
16.940316666666668,0.47,probably,14,undefined,50,aisle_6,0.19,./stim/images/prob_50_5.png,You might get one.,You'll probably get one.,6,might,0,0.33999999999999997
16.940316666666668,0.54,probably,14,undefined,0,aisle_6,0.13,./stim/images/prob_0_1.png,You might get one.,You'll probably get one.,6,might,0,0.32999999999999985
16.940316666666668,0.39,probably,14,undefined,90,window_6,0.47,./stim/images/prob_90_3.png,You might get one.,You'll probably get one.,6,might,0,0.14000000000000012
16.940316666666668,0.63,probably,14,undefined,40,window_6,0.37,./stim/images/prob_40_5.png,You might get one.,You'll probably get one.,6,might,0,0
