image,Answer.condition,percent_window,sentence2,rating1,rating_other,type,modal2,modal1,Answer.time_in_minutes,reverse_sent_order,rating2,condition,workerid,sentence1
./stim/images/prob_10_1.png,undefined,10,You might get one.,0.68,0,aisle_4,might,probably,16.907516666666666,0,0.31999999999999984,4,5,You'll probably get one.
./stim/images/prob_0_5.png,undefined,0,You might get one.,0,1,window_4,might,probably,16.907516666666666,0,0,4,5,You'll probably get one.
./stim/images/prob_90_2.png,undefined,90,You might get one.,0.7,0,aisle_4,might,probably,16.907516666666666,0,0.29999999999999993,4,5,You'll probably get one.
./stim/images/prob_25_3.png,undefined,25,You might get one.,0.59,0,aisle_4,might,probably,16.907516666666666,0,0.4099999999999999,4,5,You'll probably get one.
./stim/images/prob_50_4.png,undefined,50,You might get one.,0.41,0,window_4,might,probably,16.907516666666666,0,0.59,4,5,You'll probably get one.
./stim/images/prob_75_2.png,undefined,75,You might get one.,0.69,0,window_4,might,probably,16.907516666666666,0,0.31000000000000016,4,5,You'll probably get one.
./stim/images/prob_60_3.png,undefined,60,You might get one.,0.64,0,aisle_4,might,probably,16.907516666666666,0,0.3599999999999999,4,5,You'll probably get one.
./stim/images/prob_10_4.png,undefined,10,You might get one.,0.37,0,window_4,might,probably,16.907516666666666,0,0.63,4,5,You'll probably get one.
./stim/images/prob_0_5.png,undefined,0,You might get one.,0.68,0,aisle_4,might,probably,16.907516666666666,0,0.32000000000000006,4,5,You'll probably get one.
./stim/images/prob_90_1.png,undefined,90,You might get one.,0.61,0,window_4,might,probably,16.907516666666666,0,0.39,4,5,You'll probably get one.
./stim/images/prob_50_3.png,undefined,50,You might get one.,0.3899999999999999,0,aisle_4,might,probably,16.907516666666666,0,0.61,4,5,You'll probably get one.
./stim/images/prob_10_4.png,undefined,10,You might get one.,0.3899999999999999,0,window_4,might,probably,16.907516666666666,0,0.61,4,5,You'll probably get one.
./stim/images/prob_100_1.png,undefined,100,You might get one.,0.7,0,window_4,might,probably,16.907516666666666,0,0.30000000000000004,4,5,You'll probably get one.
./stim/images/prob_0_2.png,undefined,0,You might get one.,0.69,0,aisle_4,might,probably,16.907516666666666,0,0.31000000000000005,4,5,You'll probably get one.
./stim/images/prob_75_5.png,undefined,75,You might get one.,1,0,window_4,might,probably,17.48275,0,0,4,6,You'll probably get one.
./stim/images/prob_60_5.png,undefined,60,You might get one.,0.5,0,window_4,might,probably,17.48275,0,0.5,4,6,You'll probably get one.
./stim/images/prob_60_5.png,undefined,60,You might get one.,0,0,window_4,might,probably,17.48275,0,1,4,6,You'll probably get one.
./stim/images/prob_75_4.png,undefined,75,You might get one.,0,0,aisle_4,might,probably,17.48275,0,1,4,6,You'll probably get one.
./stim/images/prob_0_3.png,undefined,0,You might get one.,0,1,window_4,might,probably,17.48275,0,0,4,6,You'll probably get one.
./stim/images/prob_0_2.png,undefined,0,You might get one.,0,1,window_4,might,probably,17.48275,0,0,4,6,You'll probably get one.
./stim/images/prob_10_5.png,undefined,10,You might get one.,0,0,window_4,might,probably,17.48275,0,1,4,6,You'll probably get one.
./stim/images/prob_10_3.png,undefined,10,You might get one.,1,0,aisle_4,might,probably,17.48275,0,0,4,6,You'll probably get one.
./stim/images/prob_0_2.png,undefined,0,You might get one.,0,1,aisle_4,might,probably,17.48275,0,0,4,6,You'll probably get one.
./stim/images/prob_90_1.png,undefined,90,You might get one.,1,0,window_4,might,probably,17.48275,0,0,4,6,You'll probably get one.
./stim/images/prob_25_1.png,undefined,25,You might get one.,0,0,window_4,might,probably,17.48275,0,1,4,6,You'll probably get one.
./stim/images/prob_40_2.png,undefined,40,You might get one.,0,0,window_4,might,probably,17.48275,0,1,4,6,You'll probably get one.
./stim/images/prob_60_1.png,undefined,60,You might get one.,0,0,aisle_4,might,probably,17.48275,0,1,4,6,You'll probably get one.
./stim/images/prob_75_3.png,undefined,75,You might get one.,0,0,aisle_4,might,probably,17.48275,0,1,4,6,You'll probably get one.
./stim/images/prob_90_1.png,undefined,90,You might get one.,0,0,aisle_4,might,probably,17.48275,0,1,4,6,You'll probably get one.
./stim/images/prob_25_5.png,undefined,25,You might get one.,1,0,aisle_4,might,probably,17.48275,0,0,4,6,You'll probably get one.
./stim/images/prob_40_4.png,undefined,40,You might get one.,0,0.19000000000000006,window_4,might,probably,17.48275,0,0.81,4,6,You'll probably get one.
./stim/images/prob_25_5.png,undefined,25,You might get one.,0,0,window_4,might,probably,17.48275,0,1,4,6,You'll probably get one.
./stim/images/prob_50_4.png,undefined,50,You might get one.,0,0,window_4,might,probably,17.48275,0,1,4,6,You'll probably get one.
./stim/images/prob_0_2.png,undefined,0,You might get one.,0,1,aisle_4,might,probably,17.48275,0,0,4,6,You'll probably get one.
./stim/images/prob_10_3.png,undefined,10,You might get one.,0.91,0.08999999999999986,aisle_4,might,probably,17.48275,0,0,4,6,You'll probably get one.
./stim/images/prob_25_4.png,undefined,25,You might get one.,1,0,aisle_4,might,probably,17.48275,0,0,4,6,You'll probably get one.
./stim/images/prob_50_2.png,undefined,50,You might get one.,0,0,aisle_4,might,probably,17.48275,0,1,4,6,You'll probably get one.
./stim/images/prob_50_2.png,undefined,50,You might get one.,0,0,aisle_4,might,probably,17.48275,0,1,4,6,You'll probably get one.
./stim/images/prob_100_5.png,undefined,100,You might get one.,0,1,window_4,might,probably,17.48275,0,0,4,6,You'll probably get one.
./stim/images/prob_75_5.png,undefined,75,You might get one.,1,0,window_4,might,probably,17.48275,0,0,4,6,You'll probably get one.
./stim/images/prob_10_1.png,undefined,10,You might get one.,0,0,window_4,might,probably,17.48275,0,1,4,6,You'll probably get one.
./stim/images/prob_50_4.png,undefined,50,You might get one.,0.81,0,window_4,might,probably,17.48275,0,0.18999999999999995,4,6,You'll probably get one.
./stim/images/prob_90_3.png,undefined,90,You might get one.,0,0.18999999999999995,aisle_4,might,probably,17.48275,0,0.81,4,6,You'll probably get one.
./stim/images/prob_50_1.png,undefined,50,You might get one.,0.81,0,aisle_4,might,probably,17.48275,0,0.18999999999999995,4,6,You'll probably get one.
./stim/images/prob_100_3.png,undefined,100,You might get one.,0,1,aisle_4,might,probably,17.48275,0,0,4,6,You'll probably get one.
./stim/images/prob_90_1.png,undefined,90,You might get one.,1,0,window_4,might,probably,17.48275,0,0,4,6,You'll probably get one.
./stim/images/prob_40_3.png,undefined,40,You might get one.,1,0,aisle_4,might,probably,17.48275,0,0,4,6,You'll probably get one.
./stim/images/prob_100_5.png,undefined,100,You might get one.,0,1,window_4,might,probably,17.48275,0,0,4,6,You'll probably get one.
./stim/images/prob_60_4.png,undefined,60,You might get one.,0.46,0,aisle_4,might,probably,17.48275,0,0.5399999999999999,4,6,You'll probably get one.
./stim/images/prob_40_3.png,undefined,40,You might get one.,0.8,0,aisle_4,might,probably,17.48275,0,0.19999999999999984,4,6,You'll probably get one.
./stim/images/prob_10_2.png,undefined,10,You might get one.,0,0,window_4,might,probably,10.31735,1,1,4,7,You'll probably get one.
./stim/images/prob_25_3.png,undefined,25,You might get one.,1,0,aisle_4,might,probably,10.31735,1,0,4,7,You'll probably get one.
./stim/images/prob_0_2.png,undefined,0,You might get one.,0,1,aisle_4,might,probably,10.31735,1,0,4,7,You'll probably get one.
./stim/images/prob_60_2.png,undefined,60,You might get one.,0,0,window_4,might,probably,10.31735,1,1,4,7,You'll probably get one.
./stim/images/prob_75_5.png,undefined,75,You might get one.,0.030000000000000027,0,window_4,might,probably,10.31735,1,0.97,4,7,You'll probably get one.
./stim/images/prob_90_3.png,undefined,90,You might get one.,1,0,window_4,might,probably,10.31735,1,0,4,7,You'll probably get one.
./stim/images/prob_0_1.png,undefined,0,You might get one.,0,1,aisle_4,might,probably,10.31735,1,0,4,7,You'll probably get one.
./stim/images/prob_40_4.png,undefined,40,You might get one.,0,0,window_4,might,probably,10.31735,1,1,4,7,You'll probably get one.
./stim/images/prob_50_5.png,undefined,50,You might get one.,0,0,window_4,might,probably,10.31735,1,1,4,7,You'll probably get one.
./stim/images/prob_100_4.png,undefined,100,You might get one.,0,1,window_4,might,probably,10.31735,1,0,4,7,You'll probably get one.
./stim/images/prob_75_1.png,undefined,75,You might get one.,0,0,aisle_4,might,probably,10.31735,1,1,4,7,You'll probably get one.
./stim/images/prob_60_1.png,undefined,60,You might get one.,0,0,aisle_4,might,probably,10.31735,1,1,4,7,You'll probably get one.
./stim/images/prob_100_4.png,undefined,100,You might get one.,0,1,window_4,might,probably,10.31735,1,0,4,7,You'll probably get one.
./stim/images/prob_90_3.png,undefined,90,You might get one.,1,0,window_4,might,probably,10.31735,1,0,4,7,You'll probably get one.
./stim/images/prob_75_4.png,undefined,75,You might get one.,0.22999999999999987,0,window_4,might,probably,10.31735,1,0.77,4,7,You'll probably get one.
./stim/images/prob_60_4.png,undefined,60,You might get one.,0,0,window_4,might,probably,10.31735,1,1,4,7,You'll probably get one.
./stim/images/prob_50_2.png,undefined,50,You might get one.,0,0,aisle_4,might,probably,10.31735,1,1,4,7,You'll probably get one.
./stim/images/prob_100_2.png,undefined,100,You might get one.,0,1,aisle_4,might,probably,10.31735,1,0,4,7,You'll probably get one.
./stim/images/prob_40_5.png,undefined,40,You might get one.,0,0,aisle_4,might,probably,10.31735,1,1,4,7,You'll probably get one.
./stim/images/prob_0_5.png,undefined,0,You might get one.,0,1,window_4,might,probably,10.31735,1,0,4,7,You'll probably get one.
./stim/images/prob_25_3.png,undefined,25,You might get one.,1,0,window_4,might,probably,10.31735,1,0,4,7,You'll probably get one.
./stim/images/prob_40_2.png,undefined,40,You might get one.,0,0,aisle_4,might,probably,10.31735,1,1,4,7,You'll probably get one.
./stim/images/prob_25_2.png,undefined,25,You might get one.,0,0,window_4,might,probably,10.31735,1,1,4,7,You'll probably get one.
./stim/images/prob_100_2.png,undefined,100,You might get one.,0,1,aisle_4,might,probably,10.31735,1,0,4,7,You'll probably get one.
./stim/images/prob_90_1.png,undefined,90,You might get one.,0,0,aisle_4,might,probably,10.31735,1,1,4,7,You'll probably get one.
./stim/images/prob_10_4.png,undefined,10,You might get one.,1,0,aisle_4,might,probably,10.31735,1,0,4,7,You'll probably get one.
./stim/images/prob_75_2.png,undefined,75,You might get one.,0,0,aisle_4,might,probably,10.31735,1,1,4,7,You'll probably get one.
./stim/images/prob_90_1.png,undefined,90,You might get one.,0,0,aisle_4,might,probably,10.31735,1,1,4,7,You'll probably get one.
./stim/images/prob_40_1.png,undefined,40,You might get one.,0,0,window_4,might,probably,10.31735,1,1,4,7,You'll probably get one.
./stim/images/prob_60_1.png,undefined,60,You might get one.,0,0,aisle_4,might,probably,10.31735,1,1,4,7,You'll probably get one.
./stim/images/prob_10_3.png,undefined,10,You might get one.,1,0,aisle_4,might,probably,10.31735,1,0,4,7,You'll probably get one.
./stim/images/prob_25_5.png,undefined,25,You might get one.,0.74,0,aisle_4,might,probably,10.31735,1,0.26,4,7,You'll probably get one.
./stim/images/prob_50_5.png,undefined,50,You might get one.,0,0,window_4,might,probably,10.31735,1,1,4,7,You'll probably get one.
./stim/images/prob_0_4.png,undefined,0,You might get one.,0,1,window_4,might,probably,10.31735,1,0,4,7,You'll probably get one.
./stim/images/prob_10_1.png,undefined,10,You might get one.,0,0,window_4,might,probably,10.31735,1,1,4,7,You'll probably get one.
./stim/images/prob_50_5.png,undefined,50,You might get one.,0,0,aisle_4,might,probably,10.31735,1,1,4,7,You'll probably get one.
./stim/images/prob_50_1.png,undefined,50,You might get one.,0,0,aisle_4,might,probably,17.5379,1,1,4,8,You'll probably get one.
./stim/images/prob_90_1.png,undefined,90,You might get one.,1,0,window_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_50_1.png,undefined,50,You might get one.,0,0,aisle_4,might,probably,17.5379,1,1,4,8,You'll probably get one.
./stim/images/prob_100_3.png,undefined,100,You might get one.,0,1,aisle_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_60_5.png,undefined,60,You might get one.,0.4900000000000001,0,window_4,might,probably,17.5379,1,0.51,4,8,You'll probably get one.
./stim/images/prob_10_3.png,undefined,10,You might get one.,0,1,window_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_75_4.png,undefined,75,You might get one.,1,0,window_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_25_4.png,undefined,25,You might get one.,0,0,window_4,might,probably,17.5379,1,1,4,8,You'll probably get one.
./stim/images/prob_90_3.png,undefined,90,You might get one.,1,0,window_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_25_3.png,undefined,25,You might get one.,1,0,aisle_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_100_3.png,undefined,100,You might get one.,0,1,window_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_50_3.png,undefined,50,You might get one.,0,0,window_4,might,probably,17.5379,1,1,4,8,You'll probably get one.
./stim/images/prob_90_5.png,undefined,90,You might get one.,0,0,aisle_4,might,probably,17.5379,1,1,4,8,You'll probably get one.
./stim/images/prob_25_5.png,undefined,25,You might get one.,0,0,window_4,might,probably,17.5379,1,1,4,8,You'll probably get one.
./stim/images/prob_10_3.png,undefined,10,You might get one.,1,0,aisle_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_25_4.png,undefined,25,You might get one.,1,0,aisle_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_75_5.png,undefined,75,You might get one.,0,0,aisle_4,might,probably,17.5379,1,1,4,8,You'll probably get one.
./stim/images/prob_10_1.png,undefined,10,You might get one.,0,0,window_4,might,probably,17.5379,1,1,4,8,You'll probably get one.
./stim/images/prob_60_1.png,undefined,60,You might get one.,1,0,window_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_40_1.png,undefined,40,You might get one.,0,0,window_4,might,probably,17.5379,1,1,4,8,You'll probably get one.
./stim/images/prob_100_5.png,undefined,100,You might get one.,0,1,aisle_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_0_4.png,undefined,0,You might get one.,0,1,window_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_60_5.png,undefined,60,You might get one.,0,0,aisle_4,might,probably,17.5379,1,1,4,8,You'll probably get one.
./stim/images/prob_0_5.png,undefined,0,You might get one.,0,1,aisle_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_75_2.png,undefined,75,You might get one.,1,0,window_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_100_3.png,undefined,100,You might get one.,0,1,window_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_0_4.png,undefined,0,You might get one.,0,1,aisle_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_50_3.png,undefined,50,You might get one.,1,0,window_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_0_5.png,undefined,0,You might get one.,0,1,window_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_40_5.png,undefined,40,You might get one.,0,0,aisle_4,might,probably,17.5379,1,1,4,8,You'll probably get one.
./stim/images/prob_60_4.png,undefined,60,You might get one.,0,0,aisle_4,might,probably,17.5379,1,1,4,8,You'll probably get one.
./stim/images/prob_40_5.png,undefined,40,You might get one.,0,0,window_4,might,probably,17.5379,1,1,4,8,You'll probably get one.
./stim/images/prob_75_5.png,undefined,75,You might get one.,0,0,aisle_4,might,probably,17.5379,1,1,4,8,You'll probably get one.
./stim/images/prob_10_1.png,undefined,10,You might get one.,1,0,aisle_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_90_5.png,undefined,90,You might get one.,0,0,aisle_4,might,probably,17.5379,1,1,4,8,You'll probably get one.
./stim/images/prob_40_5.png,undefined,40,You might get one.,1,0,aisle_4,might,probably,17.5379,1,0,4,8,You'll probably get one.
./stim/images/prob_100_4.png,undefined,100,You might get one.,0.51,0.030000000000000027,window_4,might,probably,26.329283333333333,0,0.46,4,9,You'll probably get one.
./stim/images/prob_10_2.png,undefined,10,You might get one.,0.11,0.7499999999999999,window_4,might,probably,26.329283333333333,0,0.14,4,9,You'll probably get one.
./stim/images/prob_40_2.png,undefined,40,You might get one.,0.38,0.2699999999999999,aisle_4,might,probably,26.329283333333333,0,0.35,4,9,You'll probably get one.
./stim/images/prob_0_1.png,undefined,0,You might get one.,0,1,window_4,might,probably,26.329283333333333,0,0,4,9,You'll probably get one.
./stim/images/prob_60_5.png,undefined,60,You might get one.,0.77,0,window_4,might,probably,26.329283333333333,0,0.22999999999999987,4,9,You'll probably get one.
./stim/images/prob_100_4.png,undefined,100,You might get one.,0,1,aisle_4,might,probably,26.329283333333333,0,0,4,9,You'll probably get one.
./stim/images/prob_90_2.png,undefined,90,You might get one.,0.03,0.9099999999999999,aisle_4,might,probably,26.329283333333333,0,0.06,4,9,You'll probably get one.
./stim/images/prob_60_2.png,undefined,60,You might get one.,0.23,0.44999999999999996,aisle_4,might,probably,26.329283333333333,0,0.32,4,9,You'll probably get one.
./stim/images/prob_60_2.png,undefined,60,You might get one.,0.37,0.09999999999999998,aisle_4,might,probably,26.329283333333333,0,0.53,4,9,You'll probably get one.
./stim/images/prob_90_5.png,undefined,90,You might get one.,0.88,0,window_4,might,probably,26.329283333333333,0,0.12,4,9,You'll probably get one.
./stim/images/prob_75_3.png,undefined,75,You might get one.,0.83,0,window_4,might,probably,26.329283333333333,0,0.17000000000000015,4,9,You'll probably get one.
./stim/images/prob_25_3.png,undefined,25,You might get one.,0.3,0.09999999999999998,window_4,might,probably,26.329283333333333,0,0.6,4,9,You'll probably get one.
./stim/images/prob_40_3.png,undefined,40,You might get one.,0.42,0.2499999999999999,window_4,might,probably,26.329283333333333,0,0.33,4,9,You'll probably get one.
./stim/images/prob_10_2.png,undefined,10,You might get one.,0.04,0.8200000000000001,window_4,might,probably,26.329283333333333,0,0.14,4,9,You'll probably get one.
./stim/images/prob_50_4.png,undefined,50,You might get one.,0.5,0.07000000000000006,aisle_4,might,probably,26.329283333333333,0,0.43,4,9,You'll probably get one.
./stim/images/prob_75_4.png,undefined,75,You might get one.,0.26,0.43999999999999995,aisle_4,might,probably,26.329283333333333,0,0.3,4,9,You'll probably get one.
./stim/images/prob_0_3.png,undefined,0,You might get one.,1,0,aisle_4,might,probably,26.329283333333333,0,0,4,9,You'll probably get one.
./stim/images/prob_25_4.png,undefined,25,You might get one.,0.24,0.22999999999999998,aisle_4,might,probably,26.329283333333333,0,0.53,4,9,You'll probably get one.
./stim/images/prob_50_1.png,undefined,50,You might get one.,0.36,0.040000000000000036,aisle_4,might,probably,26.329283333333333,0,0.6,4,9,You'll probably get one.
./stim/images/prob_40_3.png,undefined,40,You might get one.,0.38,0.08999999999999997,aisle_4,might,probably,26.329283333333333,0,0.53,4,9,You'll probably get one.
./stim/images/prob_50_1.png,undefined,50,You might get one.,0.54,0.010000000000000009,window_4,might,probably,26.329283333333333,0,0.45,4,9,You'll probably get one.
./stim/images/prob_25_1.png,undefined,25,You might get one.,0.72,0,aisle_4,might,probably,26.329283333333333,0,0.28,4,9,You'll probably get one.
./stim/images/prob_100_3.png,undefined,100,You might get one.,1,0,window_4,might,probably,26.329283333333333,0,0,4,9,You'll probably get one.
./stim/images/prob_10_1.png,undefined,10,You might get one.,0.98,0,aisle_4,might,probably,26.329283333333333,0,0.019999999999999907,4,9,You'll probably get one.
./stim/images/prob_90_1.png,undefined,90,You might get one.,0.02,0.17999999999999994,aisle_4,might,probably,26.329283333333333,0,0.8,4,9,You'll probably get one.
./stim/images/prob_25_1.png,undefined,25,You might get one.,0.29,0.30000000000000004,window_4,might,probably,26.329283333333333,0,0.41,4,9,You'll probably get one.
./stim/images/prob_75_2.png,undefined,75,You might get one.,0.38,0.18,window_4,might,probably,26.329283333333333,0,0.43,4,9,You'll probably get one.
./stim/images/prob_50_3.png,undefined,50,You might get one.,0.5,0.050000000000000044,window_4,might,probably,26.329283333333333,0,0.45,4,9,You'll probably get one.
./stim/images/prob_0_3.png,undefined,0,You might get one.,0,1,window_4,might,probably,26.329283333333333,0,0,4,9,You'll probably get one.
./stim/images/prob_100_3.png,undefined,100,You might get one.,0,1,aisle_4,might,probably,26.329283333333333,0,0,4,9,You'll probably get one.
./stim/images/prob_90_2.png,undefined,90,You might get one.,0.83,0,window_4,might,probably,26.329283333333333,0,0.17000000000000004,4,9,You'll probably get one.
./stim/images/prob_0_1.png,undefined,0,You might get one.,1,0,aisle_4,might,probably,26.329283333333333,0,0,4,9,You'll probably get one.
./stim/images/prob_40_3.png,undefined,40,You might get one.,0.47,0.050000000000000044,window_4,might,probably,26.329283333333333,0,0.48,4,9,You'll probably get one.
./stim/images/prob_60_4.png,undefined,60,You might get one.,0.5,0,window_4,might,probably,26.329283333333333,0,0.5,4,9,You'll probably get one.
./stim/images/prob_10_1.png,undefined,10,You might get one.,0.88,0,aisle_4,might,probably,26.329283333333333,0,0.12,4,9,You'll probably get one.
./stim/images/prob_75_4.png,undefined,75,You might get one.,0.24,0.3999999999999999,aisle_4,might,probably,26.329283333333333,0,0.36,4,9,You'll probably get one.
