Answer.condition,reverse_sent_order,sentence1,rating1,modal2,modal1,percent_window,type,rating2,sentence2,rating_other,condition,image,workerid,Answer.time_in_minutes
undefined,1,You'll probably get one.,0.25,might,probably,60,aisle_1,0.75,You might get one.,0,1,./stim/images/prob_60_1.png,22,13.46005
undefined,1,You'll probably get one.,0,might,probably,75,aisle_1,0.14,You might get one.,0.8600000000000001,1,./stim/images/prob_75_3.png,22,13.46005
undefined,1,You'll probably get one.,0.2300000000000001,might,probably,50,aisle_1,0.77,You might get one.,0,1,./stim/images/prob_50_4.png,22,13.46005
undefined,1,You'll probably get one.,0.69,might,probably,40,aisle_1,0.31000000000000005,You might get one.,0,1,./stim/images/prob_40_3.png,22,13.46005
undefined,1,You'll probably get one.,0.95,might,probably,90,window_1,0,You might get one.,0.04999999999999993,1,./stim/images/prob_90_1.png,22,13.46005
undefined,1,You'll probably get one.,0,might,probably,10,window_1,0.17,You might get one.,0.8300000000000001,1,./stim/images/prob_10_3.png,22,13.46005
undefined,1,You'll probably get one.,0.73,might,probably,25,aisle_1,0.27000000000000013,You might get one.,0,1,./stim/images/prob_25_3.png,22,13.46005
undefined,1,You'll probably get one.,0,might,probably,100,aisle_1,0.009999999999999898,You might get one.,0.99,1,./stim/images/prob_100_4.png,22,13.46005
undefined,1,You'll probably get one.,0.57,might,probably,40,aisle_1,0.43000000000000016,You might get one.,0,1,./stim/images/prob_40_3.png,22,13.46005
undefined,1,You'll probably get one.,0,might,probably,25,window_1,0.85,You might get one.,0.1499999999999999,1,./stim/images/prob_25_3.png,22,13.46005
undefined,1,You'll probably get one.,0.8,might,probably,75,window_1,0.19999999999999996,You might get one.,0,1,./stim/images/prob_75_4.png,22,13.46005
undefined,1,You'll probably get one.,0,might,probably,0,window_1,0.020000000000000018,You might get one.,0.98,1,./stim/images/prob_0_2.png,22,13.46005
undefined,1,You'll probably get one.,0.94,might,probably,90,window_1,0.06000000000000005,You might get one.,0,1,./stim/images/prob_90_1.png,22,13.46005
undefined,1,You'll probably get one.,0.51,might,probably,40,window_1,0.4899999999999999,You might get one.,0,1,./stim/images/prob_40_2.png,22,13.46005
undefined,1,You'll probably get one.,0.01000000000000012,might,probably,100,window_1,0,You might get one.,0.99,1,./stim/images/prob_100_2.png,22,13.46005
undefined,1,You'll probably get one.,0.94,might,probably,10,aisle_1,0,You might get one.,0.05999999999999994,1,./stim/images/prob_10_3.png,22,13.46005
undefined,1,You'll probably get one.,0.63,might,probably,60,aisle_1,0.3699999999999999,You might get one.,0,1,./stim/images/prob_60_4.png,22,13.46005
undefined,1,You'll probably get one.,0.81,might,probably,60,window_1,0.18999999999999995,You might get one.,0,1,./stim/images/prob_60_5.png,22,13.46005
undefined,1,You'll probably get one.,0.17999999999999994,might,probably,40,window_1,0.82,You might get one.,0,1,./stim/images/prob_40_2.png,22,13.46005
undefined,1,You'll probably get one.,0,might,probably,0,aisle_1,0,You might get one.,1,1,./stim/images/prob_0_2.png,22,13.46005
undefined,1,You'll probably get one.,0.63,might,probably,75,aisle_1,0.37,You might get one.,0,1,./stim/images/prob_75_1.png,22,13.46005
undefined,1,You'll probably get one.,0,might,probably,100,aisle_1,0.010000000000000009,You might get one.,0.99,1,./stim/images/prob_100_3.png,22,13.46005
undefined,1,You'll probably get one.,0.96,might,probably,75,window_1,0.04000000000000015,You might get one.,0,1,./stim/images/prob_75_3.png,22,13.46005
undefined,1,You'll probably get one.,0.87,might,probably,25,aisle_1,0.13,You might get one.,0,1,./stim/images/prob_25_5.png,22,13.46005
undefined,1,You'll probably get one.,0.69,might,probably,60,window_1,0.31000000000000016,You might get one.,0,1,./stim/images/prob_60_3.png,22,13.46005
undefined,1,You'll probably get one.,1,might,probably,75,window_1,0,You might get one.,0,1,./stim/images/prob_75_2.png,23,12.69175
undefined,1,You'll probably get one.,0,might,probably,60,window_1,1,You might get one.,0,1,./stim/images/prob_60_2.png,23,12.69175
undefined,1,You'll probably get one.,0,might,probably,0,window_1,0,You might get one.,1,1,./stim/images/prob_0_3.png,23,12.69175
undefined,1,You'll probably get one.,0.5200000000000001,might,probably,90,aisle_1,0.48,You might get one.,0,1,./stim/images/prob_90_4.png,23,12.69175
undefined,1,You'll probably get one.,0.21999999999999997,might,probably,50,window_1,0.78,You might get one.,0,1,./stim/images/prob_50_4.png,23,12.69175
undefined,1,You'll probably get one.,0,might,probably,0,aisle_1,0,You might get one.,1,1,./stim/images/prob_0_4.png,23,12.69175
undefined,1,You'll probably get one.,0,might,probably,25,window_1,1,You might get one.,0,1,./stim/images/prob_25_2.png,23,12.69175
undefined,1,You'll probably get one.,0.52,might,probably,40,aisle_1,0.48,You might get one.,0,1,./stim/images/prob_40_5.png,23,12.69175
undefined,1,You'll probably get one.,0.33999999999999997,might,probably,40,window_1,0.66,You might get one.,0,1,./stim/images/prob_40_5.png,23,12.69175
undefined,1,You'll probably get one.,0,might,probably,100,aisle_1,0,You might get one.,1,1,./stim/images/prob_100_4.png,23,12.69175
undefined,1,You'll probably get one.,1,might,probably,10,aisle_1,0,You might get one.,0,1,./stim/images/prob_10_1.png,23,12.69175
undefined,1,You'll probably get one.,0,might,probably,50,aisle_1,1,You might get one.,0,1,./stim/images/prob_50_4.png,23,12.69175
undefined,1,You'll probably get one.,1,might,probably,25,aisle_1,0,You might get one.,0,1,./stim/images/prob_25_1.png,23,12.69175
undefined,1,You'll probably get one.,0.36,might,probably,90,aisle_1,0,You might get one.,0.64,1,./stim/images/prob_90_5.png,23,12.69175
undefined,1,You'll probably get one.,0.18000000000000016,might,probably,40,aisle_1,0.82,You might get one.,0,1,./stim/images/prob_40_3.png,23,12.69175
undefined,1,You'll probably get one.,0.04000000000000015,might,probably,60,aisle_1,0.96,You might get one.,0,1,./stim/images/prob_60_5.png,23,12.69175
undefined,1,You'll probably get one.,1,might,probably,10,aisle_1,0,You might get one.,0,1,./stim/images/prob_10_1.png,23,12.69175
undefined,1,You'll probably get one.,0,might,probably,100,window_1,0,You might get one.,1,1,./stim/images/prob_100_4.png,23,12.69175
undefined,1,You'll probably get one.,0,might,probably,0,window_1,0,You might get one.,1,1,./stim/images/prob_0_2.png,23,12.69175
undefined,1,You'll probably get one.,0,might,probably,25,window_1,1,You might get one.,0,1,./stim/images/prob_25_2.png,23,12.69175
undefined,1,You'll probably get one.,0.5,might,probably,50,aisle_1,0.5,You might get one.,0,1,./stim/images/prob_50_3.png,23,12.69175
undefined,1,You'll probably get one.,0,might,probably,75,aisle_1,1,You might get one.,0,1,./stim/images/prob_75_1.png,23,12.69175
undefined,1,You'll probably get one.,1,might,probably,90,window_1,0,You might get one.,0,1,./stim/images/prob_90_3.png,23,12.69175
undefined,1,You'll probably get one.,0.82,might,probably,25,aisle_1,0.17999999999999994,You might get one.,0,1,./stim/images/prob_25_3.png,23,12.69175
undefined,1,You'll probably get one.,0.2899999999999999,might,probably,60,window_1,0.71,You might get one.,0,1,./stim/images/prob_60_5.png,23,12.69175
undefined,1,You'll probably get one.,0,might,probably,100,window_1,0,You might get one.,1,1,./stim/images/prob_100_1.png,23,12.69175
undefined,1,You'll probably get one.,0,might,probably,100,aisle_1,0,You might get one.,1,1,./stim/images/prob_100_3.png,23,12.69175
undefined,1,You'll probably get one.,0.85,might,probably,90,window_1,0,You might get one.,0.1499999999999999,1,./stim/images/prob_90_2.png,23,12.69175
undefined,1,You'll probably get one.,0.6,might,probably,75,window_1,0.4,You might get one.,0,1,./stim/images/prob_75_4.png,23,12.69175
undefined,1,You'll probably get one.,0.26,might,probably,75,aisle_1,0.74,You might get one.,0,1,./stim/images/prob_75_4.png,23,12.69175
undefined,1,You'll probably get one.,0,might,probably,10,window_1,0.19,You might get one.,0.81,1,./stim/images/prob_10_4.png,23,12.69175
undefined,1,You'll probably get one.,0.27,might,probably,40,window_1,0.73,You might get one.,0,1,./stim/images/prob_40_1.png,23,12.69175
undefined,1,You'll probably get one.,0,might,probably,0,aisle_1,0,You might get one.,1,1,./stim/images/prob_0_5.png,23,12.69175
undefined,1,You'll probably get one.,0,might,probably,60,aisle_1,0.54,You might get one.,0.4600000000000001,1,./stim/images/prob_60_1.png,23,12.69175
undefined,1,You'll probably get one.,0,might,probably,10,window_1,0.15,You might get one.,0.8500000000000001,1,./stim/images/prob_10_4.png,23,12.69175
undefined,1,You'll probably get one.,0,might,probably,50,window_1,1,You might get one.,0,1,./stim/images/prob_50_5.png,23,12.69175
undefined,0,You'll probably get one.,0.5,might,probably,25,window_1,0.5000000000000001,You might get one.,1.1102230246251565e-16,1,./stim/images/prob_25_4.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.56,might,probably,75,window_1,0.43999999999999995,You might get one.,0,1,./stim/images/prob_75_2.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.9,might,probably,60,aisle_1,0.09999999999999998,You might get one.,0,1,./stim/images/prob_60_4.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.56,might,probably,0,window_1,0.43999999999999995,You might get one.,0,1,./stim/images/prob_0_5.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.51,might,probably,0,window_1,0.25,You might get one.,0.2400000000000001,1,./stim/images/prob_0_2.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.44,might,probably,60,window_1,0.32,You might get one.,0.23999999999999988,1,./stim/images/prob_60_2.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.76,might,probably,100,window_1,0.23999999999999988,You might get one.,0,1,./stim/images/prob_100_2.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.6299999999999999,might,probably,60,window_1,0.37,You might get one.,0,1,./stim/images/prob_60_3.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.61,might,probably,90,window_1,0.33,You might get one.,0.06000000000000005,1,./stim/images/prob_90_3.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.72,might,probably,40,window_1,0.28,You might get one.,0,1,./stim/images/prob_40_4.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.87,might,probably,75,aisle_1,0.13,You might get one.,0,1,./stim/images/prob_75_1.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.74,might,probably,0,aisle_1,0.2600000000000001,You might get one.,0,1,./stim/images/prob_0_1.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.74,might,probably,0,aisle_1,0.26,You might get one.,0,1,./stim/images/prob_0_2.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.94,might,probably,90,aisle_1,0.06000000000000005,You might get one.,0,1,./stim/images/prob_90_1.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.63,might,probably,100,aisle_1,0.37,You might get one.,0,1,./stim/images/prob_100_1.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.8,might,probably,10,aisle_1,0.20000000000000007,You might get one.,0,1,./stim/images/prob_10_2.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.62,might,probably,90,aisle_1,0.38,You might get one.,0,1,./stim/images/prob_90_4.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.79,might,probably,50,window_1,0.20999999999999996,You might get one.,0,1,./stim/images/prob_50_3.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.78,might,probably,10,window_1,0.21999999999999986,You might get one.,0,1,./stim/images/prob_10_2.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.56,might,probably,10,window_1,0.44,You might get one.,0,1,./stim/images/prob_10_1.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.62,might,probably,50,window_1,0.38,You might get one.,0,1,./stim/images/prob_50_5.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.36,might,probably,25,aisle_1,0.6400000000000001,You might get one.,0,1,./stim/images/prob_25_4.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.42,might,probably,90,window_1,0.5800000000000001,You might get one.,0,1,./stim/images/prob_90_1.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.41,might,probably,75,aisle_1,0.5900000000000001,You might get one.,0,1,./stim/images/prob_75_4.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.36,might,probably,40,aisle_1,0.64,You might get one.,0,1,./stim/images/prob_40_1.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.79,might,probably,50,aisle_1,0.20999999999999985,You might get one.,0,1,./stim/images/prob_50_1.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.42,might,probably,50,aisle_1,0.5800000000000001,You might get one.,0,1,./stim/images/prob_50_4.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.78,might,probably,100,window_1,0.21999999999999997,You might get one.,0,1,./stim/images/prob_100_4.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.33,might,probably,40,window_1,0.6699999999999999,You might get one.,0,1,./stim/images/prob_40_3.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.73,might,probably,10,aisle_1,0.27,You might get one.,0,1,./stim/images/prob_10_5.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.86,might,probably,60,aisle_1,0.14,You might get one.,0,1,./stim/images/prob_60_4.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.44,might,probably,40,aisle_1,0.5599999999999999,You might get one.,0,1,./stim/images/prob_40_5.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.44,might,probably,25,window_1,0.56,You might get one.,0,1,./stim/images/prob_25_2.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.43,might,probably,100,aisle_1,0.57,You might get one.,0,1,./stim/images/prob_100_5.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.74,might,probably,75,window_1,0.26,You might get one.,0,1,./stim/images/prob_75_1.png,24,14.119783333333332
undefined,0,You'll probably get one.,0.7999999999999999,might,probably,25,aisle_1,0.2,You might get one.,0,1,./stim/images/prob_25_5.png,24,14.119783333333332
undefined,0,You'll probably get one.,0,might,probably,90,aisle_1,0.75,You might get one.,0.25,1,./stim/images/prob_90_2.png,25,16.786483333333333
undefined,0,You'll probably get one.,0,might,probably,0,window_1,0,You might get one.,1,1,./stim/images/prob_0_3.png,25,16.786483333333333
undefined,0,You'll probably get one.,0,might,probably,100,window_1,0,You might get one.,1,1,./stim/images/prob_100_4.png,25,16.786483333333333
undefined,0,You'll probably get one.,0,might,probably,0,aisle_1,0,You might get one.,1,1,./stim/images/prob_0_4.png,25,16.786483333333333
undefined,0,You'll probably get one.,0.5000000000000001,might,probably,40,aisle_1,0.5,You might get one.,0,1,./stim/images/prob_40_2.png,25,16.786483333333333
undefined,0,You'll probably get one.,0,might,probably,0,window_1,0,You might get one.,1,1,./stim/images/prob_0_3.png,25,16.786483333333333
undefined,0,You'll probably get one.,0.6,might,probably,60,window_1,0.3999999999999999,You might get one.,0,1,./stim/images/prob_60_5.png,25,16.786483333333333
undefined,0,You'll probably get one.,1,might,probably,10,aisle_1,0,You might get one.,0,1,./stim/images/prob_10_2.png,25,16.786483333333333
undefined,0,You'll probably get one.,1,might,probably,90,window_1,0,You might get one.,0,1,./stim/images/prob_90_4.png,25,16.786483333333333
undefined,0,You'll probably get one.,0,might,probably,75,aisle_1,1,You might get one.,0,1,./stim/images/prob_75_3.png,25,16.786483333333333
undefined,0,You'll probably get one.,0,might,probably,25,window_1,1,You might get one.,0,1,./stim/images/prob_25_3.png,25,16.786483333333333
undefined,0,You'll probably get one.,0.8,might,probably,75,window_1,0.19999999999999996,You might get one.,0,1,./stim/images/prob_75_1.png,25,16.786483333333333
undefined,0,You'll probably get one.,0.35,might,probably,60,aisle_1,0.65,You might get one.,0,1,./stim/images/prob_60_3.png,25,16.786483333333333
undefined,0,You'll probably get one.,0,might,probably,90,aisle_1,1,You might get one.,0,1,./stim/images/prob_90_4.png,25,16.786483333333333
undefined,0,You'll probably get one.,0.8,might,probably,50,window_1,0.19999999999999984,You might get one.,0,1,./stim/images/prob_50_3.png,25,16.786483333333333
undefined,0,You'll probably get one.,0,might,probably,100,window_1,0,You might get one.,1,1,./stim/images/prob_100_5.png,25,16.786483333333333
undefined,0,You'll probably get one.,0.6,might,probably,60,window_1,0.3999999999999999,You might get one.,0,1,./stim/images/prob_60_2.png,25,16.786483333333333
undefined,0,You'll probably get one.,0.9,might,probably,25,aisle_1,0.09999999999999998,You might get one.,0,1,./stim/images/prob_25_5.png,25,16.786483333333333
undefined,0,You'll probably get one.,0,might,probably,100,aisle_1,0,You might get one.,1,1,./stim/images/prob_100_2.png,25,16.786483333333333
undefined,0,You'll probably get one.,0,might,probably,0,aisle_1,0,You might get one.,1,1,./stim/images/prob_0_3.png,25,16.786483333333333
undefined,0,You'll probably get one.,0.3,might,probably,50,window_1,0.7,You might get one.,0,1,./stim/images/prob_50_1.png,25,16.786483333333333
undefined,0,You'll probably get one.,0.8,might,probably,25,aisle_1,0.20000000000000007,You might get one.,0,1,./stim/images/prob_25_1.png,25,16.786483333333333
undefined,0,You'll probably get one.,0.15,might,probably,40,window_1,0.8500000000000001,You might get one.,0,1,./stim/images/prob_40_5.png,25,16.786483333333333
undefined,0,You'll probably get one.,0.4,might,probably,50,aisle_1,0.6000000000000001,You might get one.,0,1,./stim/images/prob_50_1.png,25,16.786483333333333
undefined,0,You'll probably get one.,0,might,probably,10,window_1,1,You might get one.,0,1,./stim/images/prob_10_4.png,25,16.786483333333333
undefined,0,You'll probably get one.,0.8,might,probably,75,window_1,0.19999999999999996,You might get one.,0,1,./stim/images/prob_75_5.png,25,16.786483333333333
undefined,0,You'll probably get one.,1,might,probably,90,window_1,0,You might get one.,0,1,./stim/images/prob_90_2.png,25,16.786483333333333
undefined,0,You'll probably get one.,0,might,probably,10,window_1,1,You might get one.,0,1,./stim/images/prob_10_5.png,25,16.786483333333333
undefined,0,You'll probably get one.,0.1,might,probably,60,aisle_1,0.8999999999999999,You might get one.,0,1,./stim/images/prob_60_2.png,25,16.786483333333333
undefined,0,You'll probably get one.,0.6,might,probably,40,aisle_1,0.3999999999999999,You might get one.,0,1,./stim/images/prob_40_4.png,25,16.786483333333333
undefined,0,You'll probably get one.,0,might,probably,25,window_1,1,You might get one.,0,1,./stim/images/prob_25_1.png,25,16.786483333333333
undefined,0,You'll probably get one.,0.1,might,probably,40,window_1,0.8999999999999999,You might get one.,0,1,./stim/images/prob_40_2.png,25,16.786483333333333
undefined,0,You'll probably get one.,0,might,probably,100,aisle_1,0,You might get one.,1,1,./stim/images/prob_100_5.png,25,16.786483333333333
undefined,0,You'll probably get one.,0.3,might,probably,50,aisle_1,0.7000000000000001,You might get one.,0,1,./stim/images/prob_50_5.png,25,16.786483333333333
undefined,0,You'll probably get one.,0,might,probably,75,aisle_1,1,You might get one.,0,1,./stim/images/prob_75_2.png,25,16.786483333333333
undefined,0,You'll probably get one.,1,might,probably,10,aisle_1,0,You might get one.,0,1,./stim/images/prob_10_3.png,25,16.786483333333333
undefined,0,You'll probably get one.,0.69,might,probably,50,aisle_1,0.31000000000000005,You might get one.,0,1,./stim/images/prob_50_1.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,0,window_1,0,You might get one.,1,1,./stim/images/prob_0_4.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,100,aisle_1,0,You might get one.,1,1,./stim/images/prob_100_3.png,26,14.166366666666667
undefined,0,You'll probably get one.,0.25,might,probably,90,window_1,0.02,You might get one.,0.7300000000000001,1,./stim/images/prob_90_2.png,26,14.166366666666667
undefined,0,You'll probably get one.,0.04,might,probably,40,window_1,0.96,You might get one.,0,1,./stim/images/prob_40_3.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,10,window_1,1,You might get one.,0,1,./stim/images/prob_10_1.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,90,aisle_1,1,You might get one.,0,1,./stim/images/prob_90_4.png,26,14.166366666666667
undefined,0,You'll probably get one.,0.95,might,probably,10,aisle_1,0.050000000000000044,You might get one.,0,1,./stim/images/prob_10_4.png,26,14.166366666666667
undefined,0,You'll probably get one.,0.1,might,probably,75,window_1,0.8999999999999999,You might get one.,2.220446049250313e-16,1,./stim/images/prob_75_3.png,26,14.166366666666667
undefined,0,You'll probably get one.,0.05,might,probably,40,aisle_1,0.95,You might get one.,0,1,./stim/images/prob_40_2.png,26,14.166366666666667
undefined,0,You'll probably get one.,0.02,might,probably,60,aisle_1,0.98,You might get one.,0,1,./stim/images/prob_60_3.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,60,window_1,1,You might get one.,0,1,./stim/images/prob_60_2.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,0,window_1,0,You might get one.,1,1,./stim/images/prob_0_5.png,26,14.166366666666667
undefined,0,You'll probably get one.,0.97,might,probably,10,aisle_1,0.03,You might get one.,0,1,./stim/images/prob_10_5.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,25,window_1,1,You might get one.,0,1,./stim/images/prob_25_5.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,100,aisle_1,0,You might get one.,1,1,./stim/images/prob_100_5.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,100,window_1,0,You might get one.,1,1,./stim/images/prob_100_3.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,0,aisle_1,0,You might get one.,1,1,./stim/images/prob_0_1.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,0,aisle_1,0,You might get one.,1,1,./stim/images/prob_0_2.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,75,aisle_1,1,You might get one.,0,1,./stim/images/prob_75_5.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,50,window_1,1,You might get one.,0,1,./stim/images/prob_50_1.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,40,aisle_1,1,You might get one.,0,1,./stim/images/prob_40_5.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,60,window_1,1,You might get one.,0,1,./stim/images/prob_60_5.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,50,window_1,1,You might get one.,0,1,./stim/images/prob_50_2.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,40,window_1,1,You might get one.,0,1,./stim/images/prob_40_3.png,26,14.166366666666667
undefined,0,You'll probably get one.,0.25,might,probably,25,aisle_1,0.7500000000000001,You might get one.,0,1,./stim/images/prob_25_2.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,50,aisle_1,1,You might get one.,0,1,./stim/images/prob_50_3.png,26,14.166366666666667
undefined,0,You'll probably get one.,0.67,might,probably,25,aisle_1,0.32999999999999996,You might get one.,0,1,./stim/images/prob_25_2.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,75,aisle_1,1,You might get one.,0,1,./stim/images/prob_75_1.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,60,aisle_1,1,You might get one.,0,1,./stim/images/prob_60_1.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,25,window_1,1,You might get one.,0,1,./stim/images/prob_25_3.png,26,14.166366666666667
undefined,0,You'll probably get one.,0.59,might,probably,75,window_1,0.41000000000000003,You might get one.,0,1,./stim/images/prob_75_3.png,26,14.166366666666667
undefined,0,You'll probably get one.,0.9,might,probably,90,window_1,0.10000000000000009,You might get one.,0,1,./stim/images/prob_90_2.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,100,window_1,0,You might get one.,1,1,./stim/images/prob_100_3.png,26,14.166366666666667
undefined,0,You'll probably get one.,1,might,probably,10,window_1,0,You might get one.,0,1,./stim/images/prob_10_4.png,26,14.166366666666667
undefined,0,You'll probably get one.,0,might,probably,90,aisle_1,1,You might get one.,0,1,./stim/images/prob_90_1.png,26,14.166366666666667
undefined,1,You'll probably get one.,0.8,might,probably,60,window_1,0.15,You might get one.,0.04999999999999982,1,./stim/images/prob_60_1.png,27,11.258733333333334
undefined,1,You'll probably get one.,0.12,might,probably,40,window_1,0.83,You might get one.,0.050000000000000044,1,./stim/images/prob_40_5.png,27,11.258733333333334
undefined,1,You'll probably get one.,0,might,probably,90,aisle_1,0.6200000000000001,You might get one.,0.38,1,./stim/images/prob_90_4.png,27,11.258733333333334
undefined,1,You'll probably get one.,0.5,might,probably,50,aisle_1,0.46,You might get one.,0.040000000000000036,1,./stim/images/prob_50_5.png,27,11.258733333333334
undefined,1,You'll probably get one.,0.68,might,probably,50,window_1,0.24999999999999978,You might get one.,0.07,1,./stim/images/prob_50_1.png,27,11.258733333333334
undefined,1,You'll probably get one.,0,might,probably,100,window_1,0,You might get one.,1,1,./stim/images/prob_100_5.png,27,11.258733333333334
undefined,1,You'll probably get one.,0.71,might,probably,75,window_1,0.26,You might get one.,0.030000000000000027,1,./stim/images/prob_75_4.png,27,11.258733333333334
undefined,1,You'll probably get one.,0,might,probably,100,aisle_1,0,You might get one.,1,1,./stim/images/prob_100_3.png,27,11.258733333333334
undefined,1,You'll probably get one.,0.8,might,probably,25,aisle_1,0.11,You might get one.,0.08999999999999986,1,./stim/images/prob_25_4.png,27,11.258733333333334
undefined,1,You'll probably get one.,0,might,probably,0,aisle_1,0,You might get one.,1,1,./stim/images/prob_0_3.png,27,11.258733333333334
undefined,1,You'll probably get one.,0.91,might,probably,10,aisle_1,0.04,You might get one.,0.04999999999999982,1,./stim/images/prob_10_1.png,27,11.258733333333334
undefined,1,You'll probably get one.,0,might,probably,0,window_1,0,You might get one.,1,1,./stim/images/prob_0_2.png,27,11.258733333333334
undefined,1,You'll probably get one.,0.2,might,probably,90,aisle_1,0.7399999999999999,You might get one.,0.06,1,./stim/images/prob_90_4.png,27,11.258733333333334
undefined,1,You'll probably get one.,0.6099999999999999,might,probably,50,aisle_1,0.28,You might get one.,0.11,1,./stim/images/prob_50_5.png,27,11.258733333333334
undefined,1,You'll probably get one.,0.9,might,probably,90,window_1,0.07,You might get one.,0.030000000000000138,1,./stim/images/prob_90_1.png,27,11.258733333333334
undefined,1,You'll probably get one.,0.74,might,probably,50,window_1,0.18999999999999995,You might get one.,0.07,1,./stim/images/prob_50_3.png,27,11.258733333333334
undefined,1,You'll probably get one.,0,might,probably,0,aisle_1,0,You might get one.,1,1,./stim/images/prob_0_4.png,27,11.258733333333334
undefined,1,You'll probably get one.,0,might,probably,0,window_1,0,You might get one.,1,1,./stim/images/prob_0_4.png,27,11.258733333333334
undefined,1,You'll probably get one.,0.11,might,probably,10,window_1,0.82,You might get one.,0.07000000000000006,1,./stim/images/prob_10_5.png,27,11.258733333333334
undefined,1,You'll probably get one.,0.02,might,probably,25,window_1,0.74,You might get one.,0.24,1,./stim/images/prob_25_1.png,27,11.258733333333334
undefined,1,You'll probably get one.,0.89,might,probably,25,aisle_1,0.09,You might get one.,0.020000000000000018,1,./stim/images/prob_25_1.png,27,11.258733333333334
undefined,1,You'll probably get one.,0.09999999999999998,might,probably,60,aisle_1,0.78,You might get one.,0.11999999999999988,1,./stim/images/prob_60_1.png,27,11.258733333333334
undefined,1,You'll probably get one.,0.04,might,probably,75,aisle_1,0.83,You might get one.,0.13000000000000012,1,./stim/images/prob_75_1.png,27,11.258733333333334
undefined,1,You'll probably get one.,0.89,might,probably,60,window_1,0.04,You might get one.,0.06999999999999995,1,./stim/images/prob_60_4.png,27,11.258733333333334
undefined,1,You'll probably get one.,0,might,probably,100,window_1,0,You might get one.,1,1,./stim/images/prob_100_5.png,27,11.258733333333334
undefined,1,You'll probably get one.,0.9,might,probably,75,window_1,0.05,You might get one.,0.050000000000000044,1,./stim/images/prob_75_5.png,27,11.258733333333334
undefined,1,You'll probably get one.,0.68,might,probably,40,aisle_1,0.21999999999999997,You might get one.,0.1,1,./stim/images/prob_40_2.png,27,11.258733333333334
undefined,1,You'll probably get one.,0.91,might,probably,90,window_1,0.04,You might get one.,0.050000000000000044,1,./stim/images/prob_90_5.png,27,11.258733333333334
