rating2,modal2,percent_window,Answer.time_in_minutes,modal1,sentence2,type,image,rating_other,condition,reverse_sent_order,workerid,Answer.condition,rating1,sentence1
0.19,might,75,8.547033333333333,probably,You might get one.,window_4,./stim/images/prob_75_3.png,0,4,1,22,undefined,0.81,You'll probably get one.
1,might,10,8.547033333333333,probably,You might get one.,window_4,./stim/images/prob_10_3.png,0,4,1,22,undefined,0,You'll probably get one.
0,might,0,8.547033333333333,probably,You might get one.,window_4,./stim/images/prob_0_1.png,1,4,1,22,undefined,0,You'll probably get one.
1,might,40,8.547033333333333,probably,You might get one.,window_4,./stim/images/prob_40_2.png,0,4,1,22,undefined,0,You'll probably get one.
0,might,100,8.547033333333333,probably,You might get one.,window_4,./stim/images/prob_100_2.png,0,4,1,22,undefined,1,You'll probably get one.
0,might,0,8.547033333333333,probably,You might get one.,window_4,./stim/images/prob_0_4.png,1,4,1,22,undefined,0,You'll probably get one.
1,might,10,19.726916666666668,probably,You might get one.,window_4,./stim/images/prob_10_1.png,0,4,0,23,undefined,0,You'll probably get one.
0.09,might,40,19.726916666666668,probably,You might get one.,aisle_4,./stim/images/prob_40_3.png,0,4,0,23,undefined,0.9099999999999999,You'll probably get one.
1,might,60,19.726916666666668,probably,You might get one.,aisle_4,./stim/images/prob_60_4.png,0,4,0,23,undefined,0,You'll probably get one.
1,might,75,19.726916666666668,probably,You might get one.,aisle_4,./stim/images/prob_75_2.png,0,4,0,23,undefined,0,You'll probably get one.
0,might,100,19.726916666666668,probably,You might get one.,window_4,./stim/images/prob_100_1.png,1,4,0,23,undefined,0,You'll probably get one.
0.16999999999999993,might,40,19.726916666666668,probably,You might get one.,aisle_4,./stim/images/prob_40_2.png,0,4,0,23,undefined,0.83,You'll probably get one.
0.87,might,50,19.726916666666668,probably,You might get one.,aisle_4,./stim/images/prob_50_5.png,0,4,0,23,undefined,0.1299999999999999,You'll probably get one.
0,might,100,19.726916666666668,probably,You might get one.,window_4,./stim/images/prob_100_3.png,1,4,0,23,undefined,0,You'll probably get one.
1,might,75,19.726916666666668,probably,You might get one.,aisle_4,./stim/images/prob_75_1.png,0,4,0,23,undefined,0,You'll probably get one.
0,might,25,19.726916666666668,probably,You might get one.,aisle_4,./stim/images/prob_25_4.png,0,4,0,23,undefined,1,You'll probably get one.
0,might,100,19.726916666666668,probably,You might get one.,aisle_4,./stim/images/prob_100_2.png,1,4,0,23,undefined,0,You'll probably get one.
0,might,75,19.726916666666668,probably,You might get one.,window_4,./stim/images/prob_75_5.png,0,4,0,23,undefined,1,You'll probably get one.
1,might,40,19.726916666666668,probably,You might get one.,window_4,./stim/images/prob_40_5.png,0,4,0,23,undefined,0,You'll probably get one.
0,might,25,19.726916666666668,probably,You might get one.,aisle_4,./stim/images/prob_25_4.png,0,4,0,23,undefined,1,You'll probably get one.
1,might,40,19.726916666666668,probably,You might get one.,window_4,./stim/images/prob_40_2.png,0,4,0,23,undefined,0,You'll probably get one.
1,might,50,19.726916666666668,probably,You might get one.,aisle_4,./stim/images/prob_50_5.png,0,4,0,23,undefined,0,You'll probably get one.
1,might,90,19.726916666666668,probably,You might get one.,aisle_4,./stim/images/prob_90_4.png,0,4,0,23,undefined,0,You'll probably get one.
0,might,0,19.726916666666668,probably,You might get one.,window_4,./stim/images/prob_0_3.png,1,4,0,23,undefined,0,You'll probably get one.
1,might,10,19.726916666666668,probably,You might get one.,window_4,./stim/images/prob_10_2.png,0,4,0,23,undefined,0,You'll probably get one.
1,might,25,19.726916666666668,probably,You might get one.,window_4,./stim/images/prob_25_5.png,0,4,0,23,undefined,0,You'll probably get one.
0.05999999999999994,might,10,19.726916666666668,probably,You might get one.,aisle_4,./stim/images/prob_10_5.png,0,4,0,23,undefined,0.94,You'll probably get one.
0.23999999999999988,might,60,19.726916666666668,probably,You might get one.,window_4,./stim/images/prob_60_5.png,0,4,0,23,undefined,0.76,You'll probably get one.
1,might,50,19.726916666666668,probably,You might get one.,window_4,./stim/images/prob_50_5.png,0,4,0,23,undefined,0,You'll probably get one.
0,might,90,19.726916666666668,probably,You might get one.,window_4,./stim/images/prob_90_4.png,0,4,0,23,undefined,1,You'll probably get one.
0,might,90,19.726916666666668,probably,You might get one.,window_4,./stim/images/prob_90_1.png,0,4,0,23,undefined,1,You'll probably get one.
1,might,60,19.726916666666668,probably,You might get one.,aisle_4,./stim/images/prob_60_1.png,0,4,0,23,undefined,0,You'll probably get one.
0,might,0,19.726916666666668,probably,You might get one.,aisle_4,./stim/images/prob_0_5.png,1,4,0,23,undefined,0,You'll probably get one.
0,might,0,19.726916666666668,probably,You might get one.,aisle_4,./stim/images/prob_0_1.png,1,4,0,23,undefined,0,You'll probably get one.
1,might,25,19.726916666666668,probably,You might get one.,window_4,./stim/images/prob_25_4.png,0,4,0,23,undefined,0,You'll probably get one.
0,might,100,19.726916666666668,probably,You might get one.,aisle_4,./stim/images/prob_100_2.png,1,4,0,23,undefined,0,You'll probably get one.
1,might,90,19.726916666666668,probably,You might get one.,aisle_4,./stim/images/prob_90_2.png,0,4,0,23,undefined,0,You'll probably get one.
0.19000000000000006,might,60,19.726916666666668,probably,You might get one.,window_4,./stim/images/prob_60_5.png,0,4,0,23,undefined,0.81,You'll probably get one.
0,might,0,19.726916666666668,probably,You might get one.,window_4,./stim/images/prob_0_1.png,1,4,0,23,undefined,0,You'll probably get one.
0,might,75,19.726916666666668,probably,You might get one.,window_4,./stim/images/prob_75_5.png,0,4,0,23,undefined,1,You'll probably get one.
0,might,10,19.726916666666668,probably,You might get one.,aisle_4,./stim/images/prob_10_3.png,0,4,0,23,undefined,1,You'll probably get one.
1,might,50,19.726916666666668,probably,You might get one.,window_4,./stim/images/prob_50_5.png,0,4,0,23,undefined,0,You'll probably get one.
0,might,10,10.524266666666668,probably,You might get one.,aisle_4,./stim/images/prob_10_4.png,0.06,4,0,24,undefined,0.94,You'll probably get one.
1,might,10,10.524266666666668,probably,You might get one.,window_4,./stim/images/prob_10_5.png,0,4,0,24,undefined,0,You'll probably get one.
0,might,100,10.524266666666668,probably,You might get one.,window_4,./stim/images/prob_100_1.png,0.08999999999999997,4,0,24,undefined,0.91,You'll probably get one.
1,might,60,10.524266666666668,probably,You might get one.,aisle_4,./stim/images/prob_60_1.png,0,4,0,24,undefined,0,You'll probably get one.
1,might,75,10.524266666666668,probably,You might get one.,aisle_4,./stim/images/prob_75_5.png,0,4,0,24,undefined,0,You'll probably get one.
0,might,90,10.524266666666668,probably,You might get one.,window_4,./stim/images/prob_90_2.png,0,4,0,24,undefined,1,You'll probably get one.
0,might,0,10.524266666666668,probably,You might get one.,aisle_4,./stim/images/prob_0_2.png,0,4,0,24,undefined,1,You'll probably get one.
0,might,0,10.524266666666668,probably,You might get one.,aisle_4,./stim/images/prob_0_2.png,0,4,0,24,undefined,1,You'll probably get one.
1,might,60,10.524266666666668,probably,You might get one.,window_4,./stim/images/prob_60_4.png,0,4,0,24,undefined,0,You'll probably get one.
0,might,0,10.524266666666668,probably,You might get one.,aisle_4,./stim/images/prob_0_1.png,0.41000000000000014,4,0,24,undefined,0.59,You'll probably get one.
1,might,10,10.524266666666668,probably,You might get one.,window_4,./stim/images/prob_10_2.png,0,4,0,24,undefined,0,You'll probably get one.
0.83,might,75,10.524266666666668,probably,You might get one.,window_4,./stim/images/prob_75_1.png,0,4,0,24,undefined,0.17000000000000015,You'll probably get one.
0.52,might,25,10.524266666666668,probably,You might get one.,aisle_4,./stim/images/prob_25_2.png,0,4,0,24,undefined,0.48,You'll probably get one.
0,might,0,10.524266666666668,probably,You might get one.,window_4,./stim/images/prob_0_3.png,1,4,0,24,undefined,0,You'll probably get one.
1,might,75,10.524266666666668,probably,You might get one.,aisle_4,./stim/images/prob_75_1.png,0,4,0,24,undefined,0,You'll probably get one.
1,might,50,10.524266666666668,probably,You might get one.,window_4,./stim/images/prob_50_3.png,0,4,0,24,undefined,0,You'll probably get one.
1,might,60,10.524266666666668,probably,You might get one.,aisle_4,./stim/images/prob_60_5.png,0,4,0,24,undefined,0,You'll probably get one.
1,might,50,10.524266666666668,probably,You might get one.,aisle_4,./stim/images/prob_50_2.png,0,4,0,24,undefined,0,You'll probably get one.
1,might,40,10.524266666666668,probably,You might get one.,aisle_4,./stim/images/prob_40_5.png,0,4,0,24,undefined,0,You'll probably get one.
0,might,90,10.524266666666668,probably,You might get one.,window_4,./stim/images/prob_90_4.png,0,4,0,24,undefined,1,You'll probably get one.
1,might,40,10.524266666666668,probably,You might get one.,window_4,./stim/images/prob_40_3.png,0,4,0,24,undefined,0,You'll probably get one.
1,might,25,10.524266666666668,probably,You might get one.,window_4,./stim/images/prob_25_4.png,0,4,0,24,undefined,0,You'll probably get one.
1,might,40,10.524266666666668,probably,You might get one.,window_4,./stim/images/prob_40_3.png,0,4,0,24,undefined,0,You'll probably get one.
1,might,50,10.524266666666668,probably,You might get one.,window_4,./stim/images/prob_50_3.png,0,4,0,24,undefined,0,You'll probably get one.
0.78,might,75,10.524266666666668,probably,You might get one.,window_4,./stim/images/prob_75_3.png,0,4,0,24,undefined,0.21999999999999997,You'll probably get one.
1,might,60,10.524266666666668,probably,You might get one.,window_4,./stim/images/prob_60_2.png,0,4,0,24,undefined,0,You'll probably get one.
0,might,100,10.524266666666668,probably,You might get one.,aisle_4,./stim/images/prob_100_1.png,1,4,0,24,undefined,0,You'll probably get one.
0,might,100,10.524266666666668,probably,You might get one.,aisle_4,./stim/images/prob_100_4.png,1,4,0,24,undefined,0,You'll probably get one.
1,might,90,10.524266666666668,probably,You might get one.,aisle_4,./stim/images/prob_90_4.png,0,4,0,24,undefined,0,You'll probably get one.
0,might,100,10.524266666666668,probably,You might get one.,window_4,./stim/images/prob_100_3.png,0.6,4,0,24,undefined,0.40000000000000013,You'll probably get one.
1,might,50,10.524266666666668,probably,You might get one.,aisle_4,./stim/images/prob_50_1.png,0,4,0,24,undefined,0,You'll probably get one.
0,might,25,10.524266666666668,probably,You might get one.,aisle_4,./stim/images/prob_25_2.png,0,4,0,24,undefined,1,You'll probably get one.
1,might,90,10.524266666666668,probably,You might get one.,aisle_4,./stim/images/prob_90_4.png,0,4,0,24,undefined,0,You'll probably get one.
1,might,25,10.524266666666668,probably,You might get one.,window_4,./stim/images/prob_25_4.png,0,4,0,24,undefined,0,You'll probably get one.
0.42000000000000015,might,40,10.524266666666668,probably,You might get one.,aisle_4,./stim/images/prob_40_3.png,0,4,0,24,undefined,0.58,You'll probably get one.
0,might,10,10.524266666666668,probably,You might get one.,aisle_4,./stim/images/prob_10_4.png,0,4,0,24,undefined,1,You'll probably get one.
0.6699999999999999,might,40,8.748816666666666,probably,You might get one.,window_4,./stim/images/prob_40_2.png,0.030000000000000138,4,1,25,undefined,0.29999999999999993,You'll probably get one.
0.74,might,25,8.748816666666666,probably,You might get one.,window_4,./stim/images/prob_25_1.png,0.07000000000000017,4,1,25,undefined,0.18999999999999995,You'll probably get one.
0.7699999999999999,might,50,8.748816666666666,probably,You might get one.,aisle_4,./stim/images/prob_50_5.png,0.11,4,1,25,undefined,0.12,You'll probably get one.
0.57,might,40,8.748816666666666,probably,You might get one.,aisle_4,./stim/images/prob_40_3.png,0.1000000000000002,4,1,25,undefined,0.33,You'll probably get one.
0.48,might,90,8.748816666666666,probably,You might get one.,aisle_4,./stim/images/prob_90_4.png,0.16000000000000003,4,1,25,undefined,0.36,You'll probably get one.
0.22,might,0,8.748816666666666,probably,You might get one.,window_4,./stim/images/prob_0_5.png,0.16000000000000014,4,1,25,undefined,0.62,You'll probably get one.
0.3999999999999999,might,50,8.748816666666666,probably,You might get one.,aisle_4,./stim/images/prob_50_4.png,0,4,1,25,undefined,0.6,You'll probably get one.
0.4099999999999999,might,10,8.748816666666666,probably,You might get one.,aisle_4,./stim/images/prob_10_4.png,0,4,1,25,undefined,0.59,You'll probably get one.
0.51,might,10,8.748816666666666,probably,You might get one.,window_4,./stim/images/prob_10_5.png,0.040000000000000036,4,1,25,undefined,0.45,You'll probably get one.
0.5,might,100,8.748816666666666,probably,You might get one.,aisle_4,./stim/images/prob_100_1.png,0,4,1,25,undefined,0.5,You'll probably get one.
0.49,might,10,8.748816666666666,probably,You might get one.,aisle_4,./stim/images/prob_10_1.png,0.010000000000000009,4,1,25,undefined,0.5,You'll probably get one.
0.48,might,60,8.748816666666666,probably,You might get one.,aisle_4,./stim/images/prob_60_2.png,0.2,4,1,25,undefined,0.32,You'll probably get one.
0.41,might,25,8.748816666666666,probably,You might get one.,aisle_4,./stim/images/prob_25_2.png,0.2499999999999999,4,1,25,undefined,0.34,You'll probably get one.
0.56,might,60,8.748816666666666,probably,You might get one.,window_4,./stim/images/prob_60_4.png,0.08999999999999986,4,1,25,undefined,0.35,You'll probably get one.
0.45,might,25,8.748816666666666,probably,You might get one.,window_4,./stim/images/prob_25_5.png,0.17999999999999994,4,1,25,undefined,0.37,You'll probably get one.
0.54,might,40,8.748816666666666,probably,You might get one.,aisle_4,./stim/images/prob_40_5.png,0.050000000000000044,4,1,25,undefined,0.41,You'll probably get one.
0.46,might,100,8.748816666666666,probably,You might get one.,window_4,./stim/images/prob_100_5.png,0.42,4,1,25,undefined,0.11999999999999988,You'll probably get one.
0.4,might,75,8.748816666666666,probably,You might get one.,aisle_4,./stim/images/prob_75_5.png,0.17999999999999994,4,1,25,undefined,0.42,You'll probably get one.
0.42999999999999994,might,40,8.748816666666666,probably,You might get one.,window_4,./stim/images/prob_40_1.png,0.23,4,1,25,undefined,0.34,You'll probably get one.
0.45,might,60,8.748816666666666,probably,You might get one.,window_4,./stim/images/prob_60_5.png,0.17999999999999983,4,1,25,undefined,0.37,You'll probably get one.
0.53,might,10,8.748816666666666,probably,You might get one.,window_4,./stim/images/prob_10_5.png,0,4,1,25,undefined,0.47,You'll probably get one.
0.39,might,60,8.748816666666666,probably,You might get one.,aisle_4,./stim/images/prob_60_4.png,0.24,4,1,25,undefined,0.37,You'll probably get one.
0.41,might,50,8.748816666666666,probably,You might get one.,window_4,./stim/images/prob_50_4.png,0.24,4,1,25,undefined,0.35,You'll probably get one.
0.45,might,90,8.748816666666666,probably,You might get one.,aisle_4,./stim/images/prob_90_4.png,0.13000000000000012,4,1,25,undefined,0.42,You'll probably get one.
0.7,might,0,8.748816666666666,probably,You might get one.,aisle_4,./stim/images/prob_0_5.png,0.16,4,1,25,undefined,0.13,You'll probably get one.
0.31000000000000005,might,75,8.748816666666666,probably,You might get one.,aisle_4,./stim/images/prob_75_1.png,0,4,1,25,undefined,0.69,You'll probably get one.
0.29999999999999993,might,75,8.748816666666666,probably,You might get one.,window_4,./stim/images/prob_75_5.png,0,4,1,25,undefined,0.7,You'll probably get one.
0.54,might,0,8.748816666666666,probably,You might get one.,window_4,./stim/images/prob_0_3.png,0.040000000000000036,4,1,25,undefined,0.42,You'll probably get one.
0.78,might,100,8.748816666666666,probably,You might get one.,aisle_4,./stim/images/prob_100_1.png,0,4,1,25,undefined,0.21999999999999997,You'll probably get one.
0.51,might,90,8.748816666666666,probably,You might get one.,window_4,./stim/images/prob_90_4.png,0.010000000000000009,4,1,25,undefined,0.48,You'll probably get one.
0.64,might,75,8.748816666666666,probably,You might get one.,window_4,./stim/images/prob_75_2.png,1.1102230246251565e-16,4,1,25,undefined,0.36,You'll probably get one.
0.52,might,0,8.748816666666666,probably,You might get one.,aisle_4,./stim/images/prob_0_4.png,0.04000000000000015,4,1,25,undefined,0.44,You'll probably get one.
0.38,might,50,8.748816666666666,probably,You might get one.,window_4,./stim/images/prob_50_3.png,0.14,4,1,25,undefined,0.48,You'll probably get one.
0.52,might,90,8.748816666666666,probably,You might get one.,window_4,./stim/images/prob_90_3.png,0.029999999999999916,4,1,25,undefined,0.45,You'll probably get one.
0.46,might,25,8.748816666666666,probably,You might get one.,aisle_4,./stim/images/prob_25_2.png,0.1200000000000001,4,1,25,undefined,0.42,You'll probably get one.
0.46,might,100,8.748816666666666,probably,You might get one.,window_4,./stim/images/prob_100_2.png,0.19000000000000006,4,1,25,undefined,0.35,You'll probably get one.
1,might,100,10.561783333333333,probably,You might get one.,aisle_4,./stim/images/prob_100_5.png,0,4,1,26,undefined,1.1102230246251565e-16,You'll probably get one.
0,might,100,10.561783333333333,probably,You might get one.,aisle_4,./stim/images/prob_100_3.png,0,4,1,26,undefined,1,You'll probably get one.
0.44000000000000006,might,90,10.561783333333333,probably,You might get one.,aisle_4,./stim/images/prob_90_1.png,0,4,1,26,undefined,0.56,You'll probably get one.
0.22999999999999998,might,60,10.561783333333333,probably,You might get one.,aisle_4,./stim/images/prob_60_2.png,0,4,1,26,undefined,0.77,You'll probably get one.
0.76,might,40,10.561783333333333,probably,You might get one.,window_4,./stim/images/prob_40_4.png,0,4,1,26,undefined,0.2400000000000001,You'll probably get one.
0.16000000000000014,might,0,10.561783333333333,probably,You might get one.,aisle_4,./stim/images/prob_0_5.png,0.61,4,1,26,undefined,0.22999999999999998,You'll probably get one.
0.3,might,40,10.561783333333333,probably,You might get one.,aisle_4,./stim/images/prob_40_1.png,0.1399999999999999,4,1,26,undefined,0.56,You'll probably get one.
0.14,might,50,10.561783333333333,probably,You might get one.,aisle_4,./stim/images/prob_50_5.png,0.33999999999999986,4,1,26,undefined,0.52,You'll probably get one.
0,might,0,10.561783333333333,probably,You might get one.,window_4,./stim/images/prob_0_3.png,1,4,1,26,undefined,0,You'll probably get one.
-2.220446049250313e-16,might,0,10.561783333333333,probably,You might get one.,window_4,./stim/images/prob_0_5.png,1,4,1,26,undefined,1.1102230246251565e-16,You'll probably get one.
0.41,might,60,10.561783333333333,probably,You might get one.,aisle_4,./stim/images/prob_60_4.png,0.39,4,1,26,undefined,0.2,You'll probably get one.
0.44,might,75,10.561783333333333,probably,You might get one.,aisle_4,./stim/images/prob_75_3.png,0.29000000000000004,4,1,26,undefined,0.27,You'll probably get one.
0.59,might,90,10.561783333333333,probably,You might get one.,window_4,./stim/images/prob_90_4.png,0,4,1,26,undefined,0.4099999999999999,You'll probably get one.
0.35,might,75,10.561783333333333,probably,You might get one.,window_4,./stim/images/prob_75_5.png,0.1499999999999999,4,1,26,undefined,0.5,You'll probably get one.
0.22,might,0,10.561783333333333,probably,You might get one.,aisle_4,./stim/images/prob_0_4.png,0.28,4,1,26,undefined,0.5,You'll probably get one.
0.51,might,25,10.561783333333333,probably,You might get one.,window_4,./stim/images/prob_25_3.png,0.21999999999999997,4,1,26,undefined,0.27,You'll probably get one.
0.4,might,60,10.561783333333333,probably,You might get one.,window_4,./stim/images/prob_60_3.png,0.24,4,1,26,undefined,0.36,You'll probably get one.
0.54,might,50,10.561783333333333,probably,You might get one.,aisle_4,./stim/images/prob_50_4.png,0.04000000000000015,4,1,26,undefined,0.42,You'll probably get one.
0.28,might,10,10.561783333333333,probably,You might get one.,window_4,./stim/images/prob_10_3.png,0.33999999999999986,4,1,26,undefined,0.38,You'll probably get one.
0.42,might,75,10.561783333333333,probably,You might get one.,aisle_4,./stim/images/prob_75_5.png,0.24,4,1,26,undefined,0.34,You'll probably get one.
0.59,might,40,10.561783333333333,probably,You might get one.,aisle_4,./stim/images/prob_40_5.png,2.220446049250313e-16,4,1,26,undefined,0.4099999999999999,You'll probably get one.
0.57,might,25,10.561783333333333,probably,You might get one.,aisle_4,./stim/images/prob_25_4.png,0,4,1,26,undefined,0.43,You'll probably get one.
0.4,might,90,10.561783333333333,probably,You might get one.,window_4,./stim/images/prob_90_2.png,0.1399999999999999,4,1,26,undefined,0.46,You'll probably get one.
0.46,might,60,10.561783333333333,probably,You might get one.,window_4,./stim/images/prob_60_1.png,0.11999999999999988,4,1,26,undefined,0.42,You'll probably get one.
0.36,might,100,10.561783333333333,probably,You might get one.,window_4,./stim/images/prob_100_4.png,0.2799999999999999,4,1,26,undefined,0.36,You'll probably get one.
0.51,might,10,10.561783333333333,probably,You might get one.,aisle_4,./stim/images/prob_10_1.png,0.050000000000000044,4,1,26,undefined,0.44,You'll probably get one.
0.68,might,90,10.561783333333333,probably,You might get one.,aisle_4,./stim/images/prob_90_5.png,0.030000000000000027,4,1,26,undefined,0.29,You'll probably get one.
0.52,might,25,10.561783333333333,probably,You might get one.,aisle_4,./stim/images/prob_25_2.png,0.11999999999999988,4,1,26,undefined,0.36,You'll probably get one.
0.43,might,75,10.561783333333333,probably,You might get one.,window_4,./stim/images/prob_75_1.png,0.17999999999999994,4,1,26,undefined,0.39,You'll probably get one.
0.25,might,10,10.561783333333333,probably,You might get one.,window_4,./stim/images/prob_10_4.png,0.14000000000000012,4,1,26,undefined,0.61,You'll probably get one.
0.33,might,40,10.561783333333333,probably,You might get one.,window_4,./stim/images/prob_40_5.png,0.33999999999999986,4,1,26,undefined,0.33,You'll probably get one.
0.24,might,25,10.561783333333333,probably,You might get one.,window_4,./stim/images/prob_25_3.png,0.27000000000000013,4,1,26,undefined,0.49,You'll probably get one.
0.3,might,10,10.561783333333333,probably,You might get one.,aisle_4,./stim/images/prob_10_2.png,0.020000000000000018,4,1,26,undefined,0.68,You'll probably get one.
0.4,might,50,10.561783333333333,probably,You might get one.,window_4,./stim/images/prob_50_2.png,0.06999999999999995,4,1,26,undefined,0.53,You'll probably get one.
0.32,might,50,10.561783333333333,probably,You might get one.,window_4,./stim/images/prob_50_2.png,0.17999999999999983,4,1,26,undefined,0.5,You'll probably get one.
0,might,100,10.561783333333333,probably,You might get one.,window_4,./stim/images/prob_100_1.png,0.3400000000000001,4,1,26,undefined,0.66,You'll probably get one.
0.23,might,100,6.533816666666667,probably,You might get one.,aisle_4,./stim/images/prob_100_2.png,0.77,4,0,27,undefined,0,You'll probably get one.
0.32,might,25,6.533816666666667,probably,You might get one.,window_4,./stim/images/prob_25_2.png,0.24,4,0,27,undefined,0.44,You'll probably get one.
0.29000000000000015,might,40,6.533816666666667,probably,You might get one.,aisle_4,./stim/images/prob_40_5.png,0,4,0,27,undefined,0.71,You'll probably get one.
0.25,might,40,6.533816666666667,probably,You might get one.,window_4,./stim/images/prob_40_5.png,0,4,0,27,undefined,0.75,You'll probably get one.
0.26,might,90,6.533816666666667,probably,You might get one.,aisle_4,./stim/images/prob_90_2.png,0.5,4,0,27,undefined,0.24,You'll probably get one.
0.18000000000000005,might,25,6.533816666666667,probably,You might get one.,window_4,./stim/images/prob_25_4.png,0,4,0,27,undefined,0.82,You'll probably get one.
0,might,100,6.533816666666667,probably,You might get one.,window_4,./stim/images/prob_100_3.png,1,4,0,27,undefined,0,You'll probably get one.
0.050000000000000044,might,10,6.533816666666667,probably,You might get one.,window_4,./stim/images/prob_10_4.png,0,4,0,27,undefined,0.95,You'll probably get one.
0,might,100,6.533816666666667,probably,You might get one.,aisle_4,./stim/images/prob_100_4.png,1,4,0,27,undefined,0,You'll probably get one.
0.4,might,60,6.533816666666667,probably,You might get one.,aisle_4,./stim/images/prob_60_1.png,0.29000000000000015,4,0,27,undefined,0.31,You'll probably get one.
0.27,might,40,6.533816666666667,probably,You might get one.,aisle_4,./stim/images/prob_40_5.png,0,4,0,27,undefined,0.73,You'll probably get one.
0.6100000000000001,might,60,6.533816666666667,probably,You might get one.,aisle_4,./stim/images/prob_60_3.png,0,4,0,27,undefined,0.39,You'll probably get one.
0,might,0,6.533816666666667,probably,You might get one.,window_4,./stim/images/prob_0_4.png,0,4,0,27,undefined,1,You'll probably get one.
0.3500000000000001,might,10,6.533816666666667,probably,You might get one.,aisle_4,./stim/images/prob_10_1.png,0,4,0,27,undefined,0.65,You'll probably get one.
0.17,might,90,6.533816666666667,probably,You might get one.,window_4,./stim/images/prob_90_1.png,0.5899999999999999,4,0,27,undefined,0.24,You'll probably get one.
0.34,might,10,6.533816666666667,probably,You might get one.,window_4,./stim/images/prob_10_2.png,0.08000000000000018,4,0,27,undefined,0.58,You'll probably get one.
0.57,might,75,6.533816666666667,probably,You might get one.,aisle_4,./stim/images/prob_75_5.png,0.13000000000000023,4,0,27,undefined,0.3,You'll probably get one.
0,might,0,6.533816666666667,probably,You might get one.,window_4,./stim/images/prob_0_1.png,0,4,0,27,undefined,1,You'll probably get one.
0.3699999999999999,might,25,6.533816666666667,probably,You might get one.,aisle_4,./stim/images/prob_25_1.png,0,4,0,27,undefined,0.63,You'll probably get one.
0.47,might,50,6.533816666666667,probably,You might get one.,window_4,./stim/images/prob_50_2.png,0,4,0,27,undefined,0.53,You'll probably get one.
0.5,might,75,6.533816666666667,probably,You might get one.,aisle_4,./stim/images/prob_75_3.png,0,4,0,27,undefined,0.5,You'll probably get one.
0.18999999999999995,might,40,6.533816666666667,probably,You might get one.,window_4,./stim/images/prob_40_3.png,0,4,0,27,undefined,0.81,You'll probably get one.
0.36,might,90,6.533816666666667,probably,You might get one.,aisle_4,./stim/images/prob_90_3.png,0.20999999999999985,4,0,27,undefined,0.43,You'll probably get one.
0.53,might,50,6.533816666666667,probably,You might get one.,aisle_4,./stim/images/prob_50_1.png,0.17999999999999994,4,0,27,undefined,0.29,You'll probably get one.
0.25,might,90,6.533816666666667,probably,You might get one.,window_4,./stim/images/prob_90_4.png,0.61,4,0,27,undefined,0.14,You'll probably get one.
0.32,might,50,6.533816666666667,probably,You might get one.,aisle_4,./stim/images/prob_50_1.png,0.16999999999999982,4,0,27,undefined,0.51,You'll probably get one.
0.7999999999999997,might,75,6.533816666666667,probably,You might get one.,window_4,./stim/images/prob_75_3.png,2.220446049250313e-16,4,0,27,undefined,0.2,You'll probably get one.
0.6400000000000001,might,25,6.533816666666667,probably,You might get one.,aisle_4,./stim/images/prob_25_3.png,1.1102230246251565e-16,4,0,27,undefined,0.36,You'll probably get one.
0.43999999999999995,might,75,6.533816666666667,probably,You might get one.,window_4,./stim/images/prob_75_1.png,0,4,0,27,undefined,0.56,You'll probably get one.
0,might,0,6.533816666666667,probably,You might get one.,aisle_4,./stim/images/prob_0_3.png,0,4,0,27,undefined,1,You'll probably get one.
0,might,100,6.533816666666667,probably,You might get one.,window_4,./stim/images/prob_100_3.png,1,4,0,27,undefined,0,You'll probably get one.
0.18000000000000005,might,10,6.533816666666667,probably,You might get one.,aisle_4,./stim/images/prob_10_1.png,0,4,0,27,undefined,0.82,You'll probably get one.
0.40000000000000013,might,60,6.533816666666667,probably,You might get one.,window_4,./stim/images/prob_60_3.png,0,4,0,27,undefined,0.6,You'll probably get one.
0.49,might,50,6.533816666666667,probably,You might get one.,window_4,./stim/images/prob_50_4.png,0,4,0,27,undefined,0.51,You'll probably get one.
0.54,might,60,6.533816666666667,probably,You might get one.,window_4,./stim/images/prob_60_4.png,0,4,0,27,undefined,0.46,You'll probably get one.
0,might,0,6.533816666666667,probably,You might get one.,aisle_4,./stim/images/prob_0_5.png,0,4,0,27,undefined,1,You'll probably get one.
1,might,50,9.307666666666666,probably,You might get one.,window_4,./stim/images/prob_50_4.png,0,4,1,28,undefined,0,You'll probably get one.
0.82,might,75,9.307666666666666,probably,You might get one.,window_4,./stim/images/prob_75_5.png,0,4,1,28,undefined,0.18000000000000005,You'll probably get one.
1,might,50,9.307666666666666,probably,You might get one.,aisle_4,./stim/images/prob_50_2.png,0,4,1,28,undefined,0,You'll probably get one.
1,might,25,9.307666666666666,probably,You might get one.,window_4,./stim/images/prob_25_1.png,0,4,1,28,undefined,0,You'll probably get one.
0,might,100,9.307666666666666,probably,You might get one.,window_4,./stim/images/prob_100_3.png,1,4,1,28,undefined,0,You'll probably get one.
1,might,60,9.307666666666666,probably,You might get one.,aisle_4,./stim/images/prob_60_4.png,0,4,1,28,undefined,0,You'll probably get one.
0,might,90,9.307666666666666,probably,You might get one.,window_4,./stim/images/prob_90_4.png,0,4,1,28,undefined,1,You'll probably get one.
0,might,100,9.307666666666666,probably,You might get one.,window_4,./stim/images/prob_100_1.png,1,4,1,28,undefined,0,You'll probably get one.
