modal1,rating1,modal2,reverse_sent_order,valence,type,Answer.time_in_minutes,Answer.condition,sentence2,image,sentence1,percent_middle,rating_other,workerid,rating2
,0.51,,,,test,4.065033333333333,undefined,You might get a window seat,./stim/images/4_window_40_v1.png,You'll probably get a window seat,,1.1102230246251565e-16,9,0.49
probably,0.48,might,0,negative,window-negative,4.065033333333333,undefined,You might get a middle seat,./stim/images/10_window_0_v3.png,You'll probably get a middle seat,0,0,9,0.52
probably,0.46,might,0,positive,aisle-positive,4.065033333333333,undefined,You might get an aisle seat,./stim/images/19_aisle_0_v1.png,You'll probably get an aisle seat,0,1.1102230246251565e-16,9,0.54
probably,0.75,might,0,positive,aisle-positive,4.065033333333333,undefined,You might get an aisle seat,./stim/images/27_aisle_100_v3.png,You'll probably get an aisle seat,100,0,9,0.25
probably,0.76,might,0,negative,window-negative,4.065033333333333,undefined,You might get a middle seat,./stim/images/18_window_100_v6.png,You'll probably get a middle seat,100,0,9,0.24
probably,0.58,might,0,positive,aisle-positive,4.065033333333333,undefined,You might get an aisle seat,./stim/images/20_aisle_10_v5.png,You'll probably get an aisle seat,10,1.1102230246251565e-16,9,0.42000000000000015
probably,0.36,might,0,positive,window-positive,4.065033333333333,undefined,You might get a window seat,./stim/images/4_window_40_v3.png,You'll probably get a window seat,40,0.2699999999999999,9,0.37
probably,0.64,might,0,positive,aisle-positive,4.065033333333333,undefined,You might get an aisle seat,./stim/images/25_aisle_75_v8.png,You'll probably get an aisle seat,75,0,9,0.36
probably,0.34,might,0,negative,aisle-negative,4.065033333333333,undefined,You might get a middle seat,./stim/images/32_aisle_50_v10.png,You'll probably get a middle seat,50,0,9,0.6599999999999999
probably,0,might,0,positive,aisle-positive,4.065033333333333,undefined,You might get an aisle seat,./stim/images/21_aisle_25_v2.png,You'll probably get an aisle seat,25,0.47,9,0.5300000000000001
probably,0.18999999999999984,might,0,negative,window-negative,4.065033333333333,undefined,You might get a middle seat,./stim/images/13_window_40_v8.png,You'll probably get a middle seat,40,0.35,9,0.46
probably,0.73,might,0,positive,window-positive,4.065033333333333,undefined,You might get a window seat,./stim/images/9_window_100_v4.png,You'll probably get a window seat,100,1.1102230246251565e-16,9,0.2699999999999999
probably,0.59,might,0,negative,aisle-negative,4.065033333333333,undefined,You might get a middle seat,./stim/images/36_aisle_100_v4.png,You'll probably get a middle seat,100,0.15000000000000002,9,0.26
probably,0.69,might,0,positive,window-positive,4.065033333333333,undefined,You might get a window seat,./stim/images/3_window_25_v7.png,You'll probably get a window seat,25,1.1102230246251565e-16,9,0.31000000000000005
probably,0.27,might,0,negative,aisle-negative,4.065033333333333,undefined,You might get a middle seat,./stim/images/34_aisle_75_v8.png,You'll probably get a middle seat,75,0.3699999999999999,9,0.36
probably,0.64,might,0,positive,aisle-positive,4.065033333333333,undefined,You might get an aisle seat,./stim/images/26_aisle_90_v2.png,You'll probably get an aisle seat,90,1.1102230246251565e-16,9,0.36
probably,0.81,might,0,negative,window-negative,4.065033333333333,undefined,You might get a middle seat,./stim/images/17_window_90_v6.png,You'll probably get a middle seat,90,0,9,0.18999999999999995
probably,0.57,might,0,negative,aisle-negative,4.065033333333333,undefined,You might get a middle seat,./stim/images/29_aisle_10_v9.png,You'll probably get a middle seat,10,1.1102230246251565e-16,9,0.42999999999999994
probably,0.41,might,0,negative,aisle-negative,4.065033333333333,undefined,You might get a middle seat,./stim/images/28_aisle_0_v8.png,You'll probably get a middle seat,0,0.21999999999999986,9,0.37
probably,0.36,might,0,negative,window-negative,4.065033333333333,undefined,You might get a middle seat,./stim/images/11_window_10_v6.png,You'll probably get a middle seat,10,0.19999999999999996,9,0.44
probably,0.59,might,0,negative,aisle-negative,4.065033333333333,undefined,You might get a middle seat,./stim/images/31_aisle_40_v2.png,You'll probably get a middle seat,40,1.1102230246251565e-16,9,0.41000000000000003
probably,0,might,0,negative,window-negative,4.065033333333333,undefined,You might get a middle seat,./stim/images/12_window_25_v2.png,You'll probably get a middle seat,25,0.47,9,0.5300000000000001
probably,0,might,0,negative,window-negative,4.065033333333333,undefined,You might get a middle seat,./stim/images/12_window_25_v2.png,You'll probably get a middle seat,25,0.47,9,0.5300000000000001
probably,0.51,might,0,positive,window-positive,4.065033333333333,undefined,You might get a window seat,./stim/images/2_window_10_v6.png,You'll probably get a window seat,10,0,9,0.49
probably,0.51,might,0,positive,window-positive,4.065033333333333,undefined,You might get a window seat,./stim/images/2_window_10_v6.png,You'll probably get a window seat,10,0,9,0.49
probably,0.51,might,0,negative,aisle-negative,4.065033333333333,undefined,You might get a middle seat,./stim/images/33_aisle_60_v2.png,You'll probably get a middle seat,60,1.1102230246251565e-16,9,0.4899999999999999
probably,0.51,might,0,negative,aisle-negative,4.065033333333333,undefined,You might get a middle seat,./stim/images/33_aisle_60_v2.png,You'll probably get a middle seat,60,1.1102230246251565e-16,9,0.4899999999999999
probably,0.41000000000000014,might,0,negative,window-negative,4.065033333333333,undefined,You might get a middle seat,./stim/images/16_window_75_v10.png,You'll probably get a middle seat,75,0,9,0.59
probably,0.41000000000000014,might,0,negative,window-negative,4.065033333333333,undefined,You might get a middle seat,./stim/images/16_window_75_v10.png,You'll probably get a middle seat,75,0,9,0.59
probably,0.4600000000000001,might,0,negative,aisle-negative,4.065033333333333,undefined,You might get a middle seat,./stim/images/30_aisle_25_v2.png,You'll probably get a middle seat,25,0,9,0.54
probably,0.4600000000000001,might,0,negative,aisle-negative,4.065033333333333,undefined,You might get a middle seat,./stim/images/30_aisle_25_v2.png,You'll probably get a middle seat,25,0,9,0.54
probably,0.75,might,0,positive,window-positive,4.065033333333333,undefined,You might get a window seat,./stim/images/1_window_0_v3.png,You'll probably get a window seat,0,0.25,9,0
probably,0.64,might,0,positive,window-positive,4.065033333333333,undefined,You might get a window seat,./stim/images/5_window_50_v7.png,You'll probably get a window seat,50,0.07999999999999996,9,0.28
probably,0.64,might,0,positive,window-positive,4.065033333333333,undefined,You might get a window seat,./stim/images/5_window_50_v7.png,You'll probably get a window seat,50,0.07999999999999996,9,0.28
probably,0.47,might,0,positive,aisle-positive,4.065033333333333,undefined,You might get an aisle seat,./stim/images/22_aisle_40_v10.png,You'll probably get an aisle seat,40,1.1102230246251565e-16,9,0.5300000000000001
probably,0.47,might,0,positive,aisle-positive,4.065033333333333,undefined,You might get an aisle seat,./stim/images/22_aisle_40_v10.png,You'll probably get an aisle seat,40,1.1102230246251565e-16,9,0.5300000000000001
probably,0.72,might,0,positive,aisle-positive,4.065033333333333,undefined,You might get an aisle seat,./stim/images/23_aisle_50_v10.png,You'll probably get an aisle seat,50,0,9,0.2799999999999999
probably,0.72,might,0,positive,aisle-positive,4.065033333333333,undefined,You might get an aisle seat,./stim/images/23_aisle_50_v10.png,You'll probably get an aisle seat,50,0,9,0.2799999999999999
,0.41,,,,test,8.558266666666666,undefined,You might get a window seat,./stim/images/4_window_40_v1.png,You'll probably get a window seat,,0.16000000000000003,10,0.43
probably,1,might,1,positive,window-positive,8.558266666666666,undefined,You might get a window seat,./stim/images/1_window_0_v10.png,You'll probably get a window seat,0,0,10,0
probably,0.18,might,1,negative,window-negative,8.558266666666666,undefined,You might get a middle seat,./stim/images/14_window_50_v2.png,You'll probably get a middle seat,50,0.32000000000000006,10,0.5
probably,0.85,might,1,positive,aisle-positive,8.558266666666666,undefined,You might get an aisle seat,./stim/images/21_aisle_25_v1.png,You'll probably get an aisle seat,25,0.15000000000000002,10,0
probably,0.4800000000000001,might,1,positive,aisle-positive,8.558266666666666,undefined,You might get an aisle seat,./stim/images/24_aisle_60_v3.png,You'll probably get an aisle seat,60,0,10,0.52
probably,0.12,might,1,negative,window-negative,8.558266666666666,undefined,You might get a middle seat,./stim/images/15_window_60_v4.png,You'll probably get a middle seat,60,0.6799999999999999,10,0.2
probably,0.46,might,1,positive,window-positive,8.558266666666666,undefined,You might get a window seat,./stim/images/5_window_50_v9.png,You'll probably get a window seat,50,0.37,10,0.17
probably,0,might,1,negative,aisle-negative,8.558266666666666,undefined,You might get a middle seat,./stim/images/33_aisle_60_v5.png,You'll probably get a middle seat,60,0.28000000000000014,10,0.72
probably,0,might,1,negative,window-negative,8.558266666666666,undefined,You might get a middle seat,./stim/images/12_window_25_v8.png,You'll probably get a middle seat,25,0.96,10,0.04
probably,0,might,1,negative,aisle-negative,8.558266666666666,undefined,You might get a middle seat,./stim/images/31_aisle_40_v9.png,You'll probably get a middle seat,40,0.94,10,0.06
probably,0.88,might,1,negative,aisle-negative,8.558266666666666,undefined,You might get a middle seat,./stim/images/36_aisle_100_v3.png,You'll probably get a middle seat,100,0.12,10,0
probably,0.91,might,1,negative,window-negative,8.558266666666666,undefined,You might get a middle seat,./stim/images/18_window_100_v7.png,You'll probably get a middle seat,100,0.08999999999999997,10,0
probably,0,might,1,negative,window-negative,8.558266666666666,undefined,You might get a middle seat,./stim/images/13_window_40_v10.png,You'll probably get a middle seat,40,0.8599999999999999,10,0.14
probably,0,might,1,negative,aisle-negative,8.558266666666666,undefined,You might get a middle seat,./stim/images/34_aisle_75_v2.png,You'll probably get a middle seat,75,0.7400000000000001,10,0.26
probably,0.73,might,1,negative,aisle-negative,8.558266666666666,undefined,You might get a middle seat,./stim/images/35_aisle_90_v3.png,You'll probably get a middle seat,90,0.27,10,0
probably,0,might,1,negative,window-negative,8.558266666666666,undefined,You might get a middle seat,./stim/images/11_window_10_v3.png,You'll probably get a middle seat,10,0.6799999999999999,10,0.32
probably,0.52,might,1,negative,window-negative,8.558266666666666,undefined,You might get a middle seat,./stim/images/16_window_75_v9.png,You'll probably get a middle seat,75,0.47999999999999987,10,0
probably,0.91,might,1,positive,window-positive,8.558266666666666,undefined,You might get a window seat,./stim/images/9_window_100_v8.png,You'll probably get a window seat,100,0.08999999999999997,10,0
probably,0.9,might,1,negative,window-negative,8.558266666666666,undefined,You might get a middle seat,./stim/images/17_window_90_v6.png,You'll probably get a middle seat,90,0.09999999999999998,10,0
probably,0,might,1,negative,window-negative,8.558266666666666,undefined,You might get a middle seat,./stim/images/10_window_0_v2.png,You'll probably get a middle seat,0,1,10,0
probably,0.53,might,1,negative,aisle-negative,8.558266666666666,undefined,You might get a middle seat,./stim/images/32_aisle_50_v5.png,You'll probably get a middle seat,50,0.10999999999999999,10,0.36
probably,0.52,might,1,positive,aisle-positive,8.558266666666666,undefined,You might get an aisle seat,./stim/images/26_aisle_90_v3.png,You'll probably get an aisle seat,90,0.2899999999999999,10,0.19
probably,0.39,might,1,positive,aisle-positive,8.558266666666666,undefined,You might get an aisle seat,./stim/images/25_aisle_75_v8.png,You'll probably get an aisle seat,75,0.19999999999999996,10,0.41
probably,0.16,might,1,negative,aisle-negative,8.558266666666666,undefined,You might get a middle seat,./stim/images/30_aisle_25_v9.png,You'll probably get a middle seat,25,0.32999999999999996,10,0.51
probably,0,might,1,negative,aisle-negative,8.558266666666666,undefined,You might get a middle seat,./stim/images/29_aisle_10_v7.png,You'll probably get a middle seat,10,0.8099999999999999,10,0.19
probably,0,might,1,positive,window-positive,8.558266666666666,undefined,You might get a window seat,./stim/images/7_window_75_v7.png,You'll probably get a window seat,75,0.8599999999999999,10,0.14
probably,0,might,1,positive,window-positive,8.558266666666666,undefined,You might get a window seat,./stim/images/8_window_90_v4.png,You'll probably get a window seat,90,0.94,10,0.06
probably,0,might,1,positive,aisle-positive,8.558266666666666,undefined,You might get an aisle seat,./stim/images/23_aisle_50_v7.png,You'll probably get an aisle seat,50,0.5599999999999999,10,0.44
probably,0,might,1,positive,window-positive,8.558266666666666,undefined,You might get a window seat,./stim/images/3_window_25_v5.png,You'll probably get a window seat,25,0.74,10,0.26
probably,0.3599999999999999,might,1,positive,window-positive,8.558266666666666,undefined,You might get a window seat,./stim/images/2_window_10_v2.png,You'll probably get a window seat,10,0.38,10,0.2600000000000001
probably,0.52,might,1,positive,aisle-positive,8.558266666666666,undefined,You might get an aisle seat,./stim/images/19_aisle_0_v2.png,You'll probably get an aisle seat,0,0.040000000000000036,10,0.43999999999999995
probably,0,might,1,negative,aisle-negative,8.558266666666666,undefined,You might get a middle seat,./stim/images/28_aisle_0_v3.png,You'll probably get a middle seat,0,0.52,10,0.48
probably,0.38,might,1,positive,window-positive,8.558266666666666,undefined,You might get a window seat,./stim/images/4_window_40_v10.png,You'll probably get a window seat,40,0.3800000000000001,10,0.24
probably,0.22,might,1,positive,aisle-positive,8.558266666666666,undefined,You might get an aisle seat,./stim/images/20_aisle_10_v10.png,You'll probably get an aisle seat,10,0.18999999999999995,10,0.59
probably,0.33,might,1,positive,aisle-positive,8.558266666666666,undefined,You might get an aisle seat,./stim/images/22_aisle_40_v9.png,You'll probably get an aisle seat,40,0.3799999999999999,10,0.29
probably,0.39,might,1,positive,window-positive,8.558266666666666,undefined,You might get a window seat,./stim/images/6_window_60_v8.png,You'll probably get a window seat,60,0.45999999999999985,10,0.15
probably,0,might,1,positive,aisle-positive,8.558266666666666,undefined,You might get an aisle seat,./stim/images/27_aisle_100_v9.png,You'll probably get an aisle seat,100,0.77,10,0.23
,0.59,,,,test,10.267416666666668,undefined,You might get a window seat,./stim/images/4_window_40_v1.png,You'll probably get a window seat,,0.07999999999999996,11,0.33
probably,0.8,might,0,negative,aisle-negative,10.267416666666668,undefined,You might get a middle seat,./stim/images/34_aisle_75_v2.png,You'll probably get a middle seat,75,0,11,0.19999999999999996
probably,0.36,might,0,negative,window-negative,10.267416666666668,undefined,You might get a middle seat,./stim/images/11_window_10_v9.png,You'll probably get a middle seat,10,0.31000000000000005,11,0.33
probably,0.53,might,0,negative,window-negative,10.267416666666668,undefined,You might get a middle seat,./stim/images/15_window_60_v10.png,You'll probably get a middle seat,60,0.05999999999999994,11,0.41
probably,0.16,might,0,positive,aisle-positive,10.267416666666668,undefined,You might get an aisle seat,./stim/images/25_aisle_75_v4.png,You'll probably get an aisle seat,75,0.5800000000000001,11,0.26
probably,0.09,might,0,positive,window-positive,10.267416666666668,undefined,You might get a window seat,./stim/images/7_window_75_v5.png,You'll probably get a window seat,75,0.77,11,0.14
probably,0.88,might,0,positive,aisle-positive,10.267416666666668,undefined,You might get an aisle seat,./stim/images/20_aisle_10_v1.png,You'll probably get an aisle seat,10,1.1102230246251565e-16,11,0.11999999999999988
probably,0.53,might,0,negative,aisle-negative,10.267416666666668,undefined,You might get a middle seat,./stim/images/35_aisle_90_v6.png,You'll probably get a middle seat,90,0,11,0.47
probably,0,might,0,positive,window-positive,10.267416666666668,undefined,You might get a window seat,./stim/images/9_window_100_v2.png,You'll probably get a window seat,100,1,11,0
probably,0,might,0,positive,window-positive,10.267416666666668,undefined,You might get a window seat,./stim/images/8_window_90_v7.png,You'll probably get a window seat,90,0.95,11,0.05
probably,0,might,0,negative,window-negative,10.267416666666668,undefined,You might get a middle seat,./stim/images/12_window_25_v2.png,You'll probably get a middle seat,25,0.8799999999999999,11,0.12
probably,0,might,0,negative,window-negative,10.267416666666668,undefined,You might get a middle seat,./stim/images/14_window_50_v3.png,You'll probably get a middle seat,50,0.41000000000000014,11,0.59
probably,0.12,might,0,positive,aisle-positive,10.267416666666668,undefined,You might get an aisle seat,./stim/images/23_aisle_50_v3.png,You'll probably get an aisle seat,50,0.43999999999999995,11,0.44
probably,0.05,might,0,positive,window-positive,10.267416666666668,undefined,You might get a window seat,./stim/images/4_window_40_v4.png,You'll probably get a window seat,40,0.17999999999999983,11,0.77
probably,0.02,might,0,negative,aisle-negative,10.267416666666668,undefined,You might get a middle seat,./stim/images/30_aisle_25_v3.png,You'll probably get a middle seat,25,0.8700000000000001,11,0.11
probably,0.31,might,0,positive,window-positive,10.267416666666668,undefined,You might get a window seat,./stim/images/3_window_25_v3.png,You'll probably get a window seat,25,0.37,11,0.32
probably,0.02,might,0,negative,window-negative,10.267416666666668,undefined,You might get a middle seat,./stim/images/13_window_40_v1.png,You'll probably get a middle seat,40,0.43999999999999995,11,0.54
probably,0,might,0,negative,aisle-negative,10.267416666666668,undefined,You might get a middle seat,./stim/images/29_aisle_10_v3.png,You'll probably get a middle seat,10,0.6299999999999999,11,0.37
probably,0,might,0,negative,aisle-negative,10.267416666666668,undefined,You might get a middle seat,./stim/images/28_aisle_0_v4.png,You'll probably get a middle seat,0,1,11,0
probably,1,might,0,positive,window-positive,10.267416666666668,undefined,You might get a window seat,./stim/images/1_window_0_v2.png,You'll probably get a window seat,0,0,11,0
probably,0.19,might,0,positive,window-positive,10.267416666666668,undefined,You might get a window seat,./stim/images/2_window_10_v7.png,You'll probably get a window seat,10,0.6200000000000001,11,0.19
probably,0,might,0,negative,aisle-negative,10.267416666666668,undefined,You might get a middle seat,./stim/images/31_aisle_40_v7.png,You'll probably get a middle seat,40,0.06999999999999984,11,0.93
probably,1,might,0,negative,window-negative,10.267416666666668,undefined,You might get a middle seat,./stim/images/18_window_100_v9.png,You'll probably get a middle seat,100,0,11,0
probably,0.11,might,0,positive,aisle-positive,10.267416666666668,undefined,You might get an aisle seat,./stim/images/22_aisle_40_v2.png,You'll probably get an aisle seat,40,0,11,0.8899999999999999
probably,1,might,0,positive,aisle-positive,10.267416666666668,undefined,You might get an aisle seat,./stim/images/19_aisle_0_v1.png,You'll probably get an aisle seat,0,0,11,0
probably,0.62,might,0,negative,window-negative,10.267416666666668,undefined,You might get a middle seat,./stim/images/17_window_90_v2.png,You'll probably get a middle seat,90,0.16000000000000014,11,0.22
probably,0,might,0,positive,window-positive,10.267416666666668,undefined,You might get a window seat,./stim/images/6_window_60_v5.png,You'll probably get a window seat,60,0.48,11,0.52
probably,0.25,might,0,negative,aisle-negative,10.267416666666668,undefined,You might get a middle seat,./stim/images/32_aisle_50_v4.png,You'll probably get a middle seat,50,0.3500000000000001,11,0.4
probably,0.13,might,0,negative,aisle-negative,10.267416666666668,undefined,You might get a middle seat,./stim/images/33_aisle_60_v2.png,You'll probably get a middle seat,60,0.29000000000000004,11,0.58
probably,0,might,0,positive,aisle-positive,10.267416666666668,undefined,You might get an aisle seat,./stim/images/26_aisle_90_v8.png,You'll probably get an aisle seat,90,0.75,11,0.25
probably,0,might,0,positive,aisle-positive,10.267416666666668,undefined,You might get an aisle seat,./stim/images/24_aisle_60_v7.png,You'll probably get an aisle seat,60,0.5199999999999999,11,0.48
probably,0,might,0,positive,window-positive,10.267416666666668,undefined,You might get a window seat,./stim/images/5_window_50_v8.png,You'll probably get a window seat,50,0.45999999999999996,11,0.54
probably,1,might,0,negative,aisle-negative,10.267416666666668,undefined,You might get a middle seat,./stim/images/36_aisle_100_v7.png,You'll probably get a middle seat,100,1.1102230246251565e-16,11,0
probably,0.58,might,0,negative,window-negative,10.267416666666668,undefined,You might get a middle seat,./stim/images/16_window_75_v1.png,You'll probably get a middle seat,75,0.010000000000000009,11,0.41
probably,0.39,might,0,positive,aisle-positive,10.267416666666668,undefined,You might get an aisle seat,./stim/images/21_aisle_25_v8.png,You'll probably get an aisle seat,25,0.20999999999999996,11,0.4
probably,0,might,0,positive,aisle-positive,10.267416666666668,undefined,You might get an aisle seat,./stim/images/27_aisle_100_v3.png,You'll probably get an aisle seat,100,1,11,0
probably,0,might,0,negative,window-negative,10.267416666666668,undefined,You might get a middle seat,./stim/images/10_window_0_v6.png,You'll probably get a middle seat,0,1,11,0
,0.79,,,,test,10.85675,undefined,You might get a window seat,./stim/images/4_window_40_v1.png,You'll probably get a window seat,,0,12,0.20999999999999985
probably,0.81,might,0,negative,window-negative,10.85675,undefined,You might get a middle seat,./stim/images/16_window_75_v3.png,You'll probably get a middle seat,75,0,12,0.19000000000000006
probably,0.97,might,0,positive,window-positive,10.85675,undefined,You might get a window seat,./stim/images/2_window_10_v5.png,You'll probably get a window seat,10,0,12,0.030000000000000027
probably,0,might,0,positive,aisle-positive,10.85675,undefined,You might get an aisle seat,./stim/images/26_aisle_90_v5.png,You'll probably get an aisle seat,90,0.49,12,0.51
probably,1,might,0,positive,window-positive,10.85675,undefined,You might get a window seat,./stim/images/3_window_25_v8.png,You'll probably get a window seat,25,0,12,0
probably,0,might,0,negative,window-negative,10.85675,undefined,You might get a middle seat,./stim/images/11_window_10_v7.png,You'll probably get a middle seat,10,1,12,0
probably,0.06,might,0,positive,aisle-positive,10.85675,undefined,You might get an aisle seat,./stim/images/23_aisle_50_v5.png,You'll probably get an aisle seat,50,0,12,0.94
probably,0,might,0,negative,aisle-negative,10.85675,undefined,You might get a middle seat,./stim/images/29_aisle_10_v7.png,You'll probably get a middle seat,10,1,12,0
probably,0.07999999999999985,might,0,positive,aisle-positive,10.85675,undefined,You might get an aisle seat,./stim/images/24_aisle_60_v1.png,You'll probably get an aisle seat,60,0,12,0.92
probably,0.009999999999999787,might,0,positive,window-positive,10.85675,undefined,You might get a window seat,./stim/images/5_window_50_v8.png,You'll probably get a window seat,50,0.07,12,0.92
probably,0,might,0,negative,aisle-negative,10.85675,undefined,You might get a middle seat,./stim/images/31_aisle_40_v8.png,You'll probably get a middle seat,40,0.07999999999999996,12,0.92
probably,0.11999999999999988,might,0,negative,window-negative,10.85675,undefined,You might get a middle seat,./stim/images/15_window_60_v10.png,You'll probably get a middle seat,60,0,12,0.88
probably,0.89,might,0,positive,aisle-positive,10.85675,undefined,You might get an aisle seat,./stim/images/21_aisle_25_v2.png,You'll probably get an aisle seat,25,0,12,0.1100000000000001
probably,0,might,0,negative,window-negative,10.85675,undefined,You might get a middle seat,./stim/images/10_window_0_v2.png,You'll probably get a middle seat,0,1,12,0
probably,0,might,0,negative,window-negative,10.85675,undefined,You might get a middle seat,./stim/images/18_window_100_v1.png,You'll probably get a middle seat,100,1,12,0
probably,0.5,might,0,negative,aisle-negative,10.85675,undefined,You might get a middle seat,./stim/images/36_aisle_100_v10.png,You'll probably get a middle seat,100,0.4999999999999999,12,0
probably,0.25,might,0,negative,window-negative,10.85675,undefined,You might get a middle seat,./stim/images/13_window_40_v9.png,You'll probably get a middle seat,40,0,12,0.75
probably,0,might,0,negative,aisle-negative,10.85675,undefined,You might get a middle seat,./stim/images/30_aisle_25_v8.png,You'll probably get a middle seat,25,0.16000000000000014,12,0.84
probably,0,might,0,positive,window-positive,10.85675,undefined,You might get a window seat,./stim/images/8_window_90_v2.png,You'll probably get a window seat,90,0.94,12,0.06000000000000005
probably,0.99,might,0,negative,window-negative,10.85675,undefined,You might get a middle seat,./stim/images/17_window_90_v9.png,You'll probably get a middle seat,90,0,12,0.01000000000000012
probably,0,might,0,positive,window-positive,10.85675,undefined,You might get a window seat,./stim/images/9_window_100_v10.png,You'll probably get a window seat,100,1,12,0
probably,0,might,0,negative,aisle-negative,10.85675,undefined,You might get a middle seat,./stim/images/28_aisle_0_v10.png,You'll probably get a middle seat,0,1,12,0
probably,0.97,might,0,negative,aisle-negative,10.85675,undefined,You might get a middle seat,./stim/images/35_aisle_90_v6.png,You'll probably get a middle seat,90,0,12,0.029999999999999916
probably,0,might,0,negative,window-negative,10.85675,undefined,You might get a middle seat,./stim/images/14_window_50_v3.png,You'll probably get a middle seat,50,0.06000000000000005,12,0.94
probably,0,might,0,positive,window-positive,10.85675,undefined,You might get a window seat,./stim/images/7_window_75_v4.png,You'll probably get a window seat,75,0.08000000000000007,12,0.92
probably,1,might,0,positive,window-positive,10.85675,undefined,You might get a window seat,./stim/images/1_window_0_v4.png,You'll probably get a window seat,0,0,12,0
probably,0,might,0,positive,aisle-positive,10.85675,undefined,You might get an aisle seat,./stim/images/25_aisle_75_v6.png,You'll probably get an aisle seat,75,0.07999999999999985,12,0.92
probably,0,might,0,negative,window-negative,10.85675,undefined,You might get a middle seat,./stim/images/12_window_25_v4.png,You'll probably get a middle seat,25,0.15000000000000013,12,0.85
probably,0,might,0,negative,aisle-negative,10.85675,undefined,You might get a middle seat,./stim/images/33_aisle_60_v3.png,You'll probably get a middle seat,60,0,12,1
probably,0.89,might,0,positive,aisle-positive,10.85675,undefined,You might get an aisle seat,./stim/images/19_aisle_0_v8.png,You'll probably get an aisle seat,0,0.1100000000000001,12,0
probably,0,might,0,positive,aisle-positive,10.85675,undefined,You might get an aisle seat,./stim/images/27_aisle_100_v6.png,You'll probably get an aisle seat,100,1,12,0
probably,1,might,0,negative,aisle-negative,10.85675,undefined,You might get a middle seat,./stim/images/34_aisle_75_v8.png,You'll probably get a middle seat,75,0,12,0
probably,0,might,0,positive,window-positive,10.85675,undefined,You might get a window seat,./stim/images/6_window_60_v9.png,You'll probably get a window seat,60,0,12,1
probably,0,might,0,positive,window-positive,10.85675,undefined,You might get a window seat,./stim/images/4_window_40_v8.png,You'll probably get a window seat,40,0,12,1
probably,0,might,0,positive,aisle-positive,10.85675,undefined,You might get an aisle seat,./stim/images/22_aisle_40_v7.png,You'll probably get an aisle seat,40,0,12,1
probably,0,might,0,negative,aisle-negative,10.85675,undefined,You might get a middle seat,./stim/images/32_aisle_50_v2.png,You'll probably get a middle seat,50,0,12,1
probably,1,might,0,positive,aisle-positive,10.85675,undefined,You might get an aisle seat,./stim/images/20_aisle_10_v8.png,You'll probably get an aisle seat,10,0,12,0
,0.79,,,,test,10.019733333333333,undefined,You might get a window seat,./stim/images/4_window_40_v1.png,You'll probably get a window seat,,0,13,0.21000000000000008
probably,0.7799999999999999,might,1,positive,window-positive,10.019733333333333,undefined,You might get a window seat,./stim/images/3_window_25_v10.png,You'll probably get a window seat,25,0,13,0.22
probably,0.81,might,1,positive,aisle-positive,10.019733333333333,undefined,You might get an aisle seat,./stim/images/21_aisle_25_v1.png,You'll probably get an aisle seat,25,0,13,0.19
probably,0,might,1,negative,aisle-negative,10.019733333333333,undefined,You might get a middle seat,./stim/images/28_aisle_0_v8.png,You'll probably get a middle seat,0,1,13,0
probably,0.49,might,1,positive,window-positive,10.019733333333333,undefined,You might get a window seat,./stim/images/6_window_60_v1.png,You'll probably get a window seat,60,0,13,0.5100000000000001
probably,0,might,1,negative,window-negative,10.019733333333333,undefined,You might get a middle seat,./stim/images/10_window_0_v5.png,You'll probably get a middle seat,0,1,13,0
probably,0.91,might,1,negative,window-negative,10.019733333333333,undefined,You might get a middle seat,./stim/images/17_window_90_v5.png,You'll probably get a middle seat,90,0.07999999999999996,13,0.01
probably,0,might,1,negative,window-negative,10.019733333333333,undefined,You might get a middle seat,./stim/images/12_window_25_v2.png,You'll probably get a middle seat,25,0.8400000000000001,13,0.16
probably,0.59,might,1,positive,window-positive,10.019733333333333,undefined,You might get a window seat,./stim/images/5_window_50_v10.png,You'll probably get a window seat,50,0,13,0.4099999999999999
probably,0.22,might,1,negative,aisle-negative,10.019733333333333,undefined,You might get a middle seat,./stim/images/32_aisle_50_v2.png,You'll probably get a middle seat,50,0.28,13,0.5
probably,0,might,1,positive,window-positive,10.019733333333333,undefined,You might get a window seat,./stim/images/1_window_0_v4.png,You'll probably get a window seat,0,1,13,0
probably,0,might,1,positive,aisle-positive,10.019733333333333,undefined,You might get an aisle seat,./stim/images/25_aisle_75_v6.png,You'll probably get an aisle seat,75,0,13,1
probably,0.9299999999999999,might,1,positive,window-positive,10.019733333333333,undefined,You might get a window seat,./stim/images/2_window_10_v4.png,You'll probably get a window seat,10,0,13,0.07
probably,0,might,1,negative,aisle-negative,10.019733333333333,undefined,You might get a middle seat,./stim/images/30_aisle_25_v8.png,You'll probably get a middle seat,25,0.69,13,0.31000000000000005
probably,0.9299999999999999,might,1,positive,aisle-positive,10.019733333333333,undefined,You might get an aisle seat,./stim/images/20_aisle_10_v7.png,You'll probably get an aisle seat,10,0,13,0.07
probably,0,might,1,negative,aisle-negative,10.019733333333333,undefined,You might get a middle seat,./stim/images/29_aisle_10_v5.png,You'll probably get a middle seat,10,0.83,13,0.17
probably,0,might,1,positive,window-positive,10.019733333333333,undefined,You might get a window seat,./stim/images/8_window_90_v4.png,You'll probably get a window seat,90,0.9299999999999999,13,0.07
