Answer.condition,workerid,percent_window,Answer.time_in_minutes,sentence2,image,modal1,rating_other,type,reverse_sent_order,sentence1,rating1,rating2,modal2
undefined,5,40,21.660016666666667,You might get an aisle seat,./stim/images/prob_40_2.png,probably,0.15999999999999992,aislenormal,0,You'll probably get an aisle seat,0.58,0.26000000000000023,might
undefined,5,0,21.660016666666667,You might get a window seat,./stim/images/prob_0_4.png,probably,1,window_normal,0,You'll probably get a window seat,0,0,might
undefined,5,10,21.660016666666667,You might get an aisle seat,./stim/images/prob_10_5.png,probably,0.02000000000000013,aislenormal,0,You'll probably get an aisle seat,0.98,0,might
undefined,5,100,21.660016666666667,You might get a window seat,./stim/images/prob_100_5.png,probably,1,window_normal,0,You'll probably get a window seat,0,0,might
undefined,5,10,21.660016666666667,You might get a window seat,./stim/images/prob_10_4.png,probably,0.8599999999999999,window_normal,0,You'll probably get a window seat,0.04,0.1,might
undefined,5,75,21.660016666666667,You might get an aisle seat,./stim/images/prob_75_3.png,probably,0.79,aislenormal,0,You'll probably get an aisle seat,0.13,0.08,might
undefined,5,50,21.660016666666667,You might get a window seat,./stim/images/prob_50_5.png,probably,0.40000000000000013,window_normal,0,You'll probably get a window seat,0.37,0.23,might
undefined,5,90,21.660016666666667,You might get a window seat,./stim/images/prob_90_1.png,probably,0.1,window_normal,0,You'll probably get a window seat,0.9,0,might
undefined,5,75,21.660016666666667,You might get a window seat,./stim/images/prob_75_3.png,probably,0.09,window_normal,0,You'll probably get a window seat,0.79,0.12,might
undefined,5,75,21.660016666666667,You might get a window seat,./stim/images/prob_75_2.png,probably,0.21999999999999997,window_normal,0,You'll probably get a window seat,0.73,0.05,might
undefined,5,90,21.660016666666667,You might get an aisle seat,./stim/images/prob_90_3.png,probably,0.98,aislenormal,0,You'll probably get an aisle seat,0,0.02,might
undefined,5,100,21.660016666666667,You might get an aisle seat,./stim/images/prob_100_2.png,probably,1,aislenormal,0,You'll probably get an aisle seat,0,0,might
undefined,5,40,21.660016666666667,You might get a window seat,./stim/images/prob_40_1.png,probably,0.5700000000000001,window_normal,0,You'll probably get a window seat,0,0.43,might
undefined,5,60,21.660016666666667,You might get a window seat,./stim/images/prob_60_5.png,probably,0.2699999999999998,window_normal,0,You'll probably get a window seat,0.56,0.17,might
undefined,5,60,21.660016666666667,You might get an aisle seat,./stim/images/prob_60_1.png,probably,0.5199999999999999,aislenormal,0,You'll probably get an aisle seat,0.24,0.24,might
undefined,5,100,21.660016666666667,You might get an aisle seat,./stim/images/prob_100_4.png,probably,1,aislenormal,0,You'll probably get an aisle seat,0,0,might
undefined,5,0,21.660016666666667,You might get a window seat,./stim/images/prob_0_2.png,probably,1,window_normal,0,You'll probably get a window seat,0,0,might
undefined,5,10,21.660016666666667,You might get an aisle seat,./stim/images/prob_10_4.png,probably,0.15999999999999992,aislenormal,0,You'll probably get an aisle seat,0.84,0,might
undefined,5,90,21.660016666666667,You might get a window seat,./stim/images/prob_90_2.png,probably,0.13000000000000012,window_normal,0,You'll probably get a window seat,0.87,0,might
undefined,5,10,21.660016666666667,You might get a window seat,./stim/images/prob_10_3.png,probably,0.8799999999999999,window_normal,0,You'll probably get a window seat,0,0.12,might
undefined,5,40,21.660016666666667,You might get a window seat,./stim/images/prob_40_5.png,probably,0.6299999999999999,window_normal,0,You'll probably get a window seat,0.04,0.33,might
undefined,5,60,21.660016666666667,You might get an aisle seat,./stim/images/prob_60_5.png,probably,0.5399999999999999,aislenormal,0,You'll probably get an aisle seat,0.05,0.41,might
undefined,5,25,21.660016666666667,You might get a window seat,./stim/images/prob_25_2.png,probably,0.87,window_normal,0,You'll probably get a window seat,0,0.13,might
undefined,5,90,21.660016666666667,You might get an aisle seat,./stim/images/prob_90_3.png,probably,0.95,aislenormal,0,You'll probably get an aisle seat,0,0.05,might
undefined,5,25,21.660016666666667,You might get an aisle seat,./stim/images/prob_25_4.png,probably,0.1200000000000001,aislenormal,0,You'll probably get an aisle seat,0.86,0.02,might
undefined,5,50,21.660016666666667,You might get an aisle seat,./stim/images/prob_50_4.png,probably,0.5700000000000001,aislenormal,0,You'll probably get an aisle seat,0,0.43,might
undefined,5,40,21.660016666666667,You might get an aisle seat,./stim/images/prob_40_3.png,probably,0.26,aislenormal,0,You'll probably get an aisle seat,0.49,0.25,might
undefined,5,50,21.660016666666667,You might get an aisle seat,./stim/images/prob_50_5.png,probably,0.37,aislenormal,0,You'll probably get an aisle seat,0.31,0.32,might
undefined,5,0,21.660016666666667,You might get an aisle seat,./stim/images/prob_0_4.png,probably,1,aislenormal,0,You'll probably get an aisle seat,0,0,might
undefined,5,25,21.660016666666667,You might get an aisle seat,./stim/images/prob_25_3.png,probably,0.19,aislenormal,0,You'll probably get an aisle seat,0.77,0.039999999999999925,might
undefined,5,75,21.660016666666667,You might get an aisle seat,./stim/images/prob_75_3.png,probably,0.26,aislenormal,0,You'll probably get an aisle seat,0.58,0.16,might
undefined,5,50,21.660016666666667,You might get a window seat,./stim/images/prob_50_1.png,probably,0.32999999999999996,window_normal,0,You'll probably get a window seat,0.39,0.28,might
undefined,5,0,21.660016666666667,You might get an aisle seat,./stim/images/prob_0_5.png,probably,0.06000000000000005,aislenormal,0,You'll probably get an aisle seat,0.94,0,might
undefined,5,100,21.660016666666667,You might get a window seat,./stim/images/prob_100_5.png,probably,0.06000000000000005,window_normal,0,You'll probably get a window seat,0.94,0,might
undefined,5,25,21.660016666666667,You might get a window seat,./stim/images/prob_25_4.png,probably,0.42999999999999994,window_normal,0,You'll probably get a window seat,0,0.57,might
undefined,6,10,6.7424333333333335,You might get an aisle seat,./stim/images/prob_10_5.png,probably,0,aislenormal,1,You'll probably get an aisle seat,1,0,might
undefined,6,0,6.7424333333333335,You might get a window seat,./stim/images/prob_0_2.png,probably,1,window_normal,1,You'll probably get a window seat,0,0,might
undefined,6,100,6.7424333333333335,You might get an aisle seat,./stim/images/prob_100_5.png,probably,1,aislenormal,1,You'll probably get an aisle seat,0,0,might
undefined,6,60,6.7424333333333335,You might get an aisle seat,./stim/images/prob_60_5.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.79,0.20999999999999996,might
undefined,6,0,6.7424333333333335,You might get an aisle seat,./stim/images/prob_0_3.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.96,0.039999999999999925,might
undefined,6,90,6.7424333333333335,You might get a window seat,./stim/images/prob_90_2.png,probably,0,window_normal,1,You'll probably get a window seat,0.93,0.06999999999999984,might
undefined,6,50,6.7424333333333335,You might get an aisle seat,./stim/images/prob_50_1.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.9,0.09999999999999998,might
undefined,6,60,6.7424333333333335,You might get a window seat,./stim/images/prob_60_2.png,probably,0.1499999999999999,window_normal,1,You'll probably get a window seat,0.57,0.28,might
undefined,6,40,6.7424333333333335,You might get an aisle seat,./stim/images/prob_40_5.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.7,0.30000000000000016,might
undefined,6,50,6.7424333333333335,You might get an aisle seat,./stim/images/prob_50_1.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.26,0.74,might
undefined,6,90,6.7424333333333335,You might get an aisle seat,./stim/images/prob_90_2.png,probably,0.1299999999999999,aislenormal,1,You'll probably get an aisle seat,0,0.87,might
undefined,6,90,6.7424333333333335,You might get an aisle seat,./stim/images/prob_90_1.png,probably,0.18999999999999995,aislenormal,1,You'll probably get an aisle seat,0,0.81,might
undefined,6,10,6.7424333333333335,You might get an aisle seat,./stim/images/prob_10_1.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.89,0.1100000000000001,might
undefined,6,100,6.7424333333333335,You might get a window seat,./stim/images/prob_100_3.png,probably,0,window_normal,1,You'll probably get a window seat,1,0,might
undefined,6,40,6.7424333333333335,You might get a window seat,./stim/images/prob_40_1.png,probably,0,window_normal,1,You'll probably get a window seat,0.17000000000000015,0.83,might
undefined,6,60,6.7424333333333335,You might get an aisle seat,./stim/images/prob_60_1.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.15999999999999992,0.84,might
undefined,6,25,6.7424333333333335,You might get a window seat,./stim/images/prob_25_5.png,probably,0,window_normal,1,You'll probably get a window seat,0.15999999999999992,0.84,might
undefined,6,75,6.7424333333333335,You might get an aisle seat,./stim/images/prob_75_4.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.07000000000000006,0.93,might
undefined,6,100,6.7424333333333335,You might get an aisle seat,./stim/images/prob_100_2.png,probably,1,aislenormal,1,You'll probably get an aisle seat,0,0,might
undefined,6,25,6.7424333333333335,You might get a window seat,./stim/images/prob_25_1.png,probably,0,window_normal,1,You'll probably get a window seat,0.09999999999999987,0.9,might
undefined,6,60,6.7424333333333335,You might get a window seat,./stim/images/prob_60_5.png,probably,0.07999999999999985,window_normal,1,You'll probably get a window seat,0.87,0.05,might
undefined,6,40,6.7424333333333335,You might get an aisle seat,./stim/images/prob_40_3.png,probably,0.08,aislenormal,1,You'll probably get an aisle seat,0.84,0.07999999999999985,might
undefined,6,75,6.7424333333333335,You might get an aisle seat,./stim/images/prob_75_2.png,probably,0.14,aislenormal,1,You'll probably get an aisle seat,0,0.86,might
undefined,6,25,6.7424333333333335,You might get an aisle seat,./stim/images/prob_25_5.png,probably,0.04,aislenormal,1,You'll probably get an aisle seat,0.86,0.10000000000000009,might
undefined,6,75,6.7424333333333335,You might get a window seat,./stim/images/prob_75_5.png,probably,0,window_normal,1,You'll probably get a window seat,0.84,0.15999999999999992,might
undefined,6,50,6.7424333333333335,You might get a window seat,./stim/images/prob_50_3.png,probably,0,window_normal,1,You'll probably get a window seat,0.59,0.41000000000000003,might
undefined,6,10,6.7424333333333335,You might get a window seat,./stim/images/prob_10_1.png,probably,0.16000000000000003,window_normal,1,You'll probably get a window seat,0,0.84,might
undefined,6,100,6.7424333333333335,You might get a window seat,./stim/images/prob_100_1.png,probably,0,window_normal,1,You'll probably get a window seat,1,0,might
undefined,6,10,6.7424333333333335,You might get a window seat,./stim/images/prob_10_5.png,probably,0.37,window_normal,1,You'll probably get a window seat,0,0.63,might
undefined,6,90,6.7424333333333335,You might get a window seat,./stim/images/prob_90_4.png,probably,0.13000000000000012,window_normal,1,You'll probably get a window seat,0.87,0,might
undefined,6,0,6.7424333333333335,You might get a window seat,./stim/images/prob_0_1.png,probably,1,window_normal,1,You'll probably get a window seat,0,0,might
undefined,6,25,6.7424333333333335,You might get an aisle seat,./stim/images/prob_25_2.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.89,0.10999999999999999,might
undefined,6,75,6.7424333333333335,You might get a window seat,./stim/images/prob_75_1.png,probably,0,window_normal,1,You'll probably get a window seat,0.88,0.12,might
undefined,6,0,6.7424333333333335,You might get an aisle seat,./stim/images/prob_0_3.png,probably,0.25,aislenormal,1,You'll probably get an aisle seat,0.75,0,might
undefined,6,40,6.7424333333333335,You might get a window seat,./stim/images/prob_40_2.png,probably,0,window_normal,1,You'll probably get a window seat,0.10999999999999999,0.89,might
undefined,6,50,6.7424333333333335,You might get a window seat,./stim/images/prob_50_4.png,probably,0.08999999999999997,window_normal,1,You'll probably get a window seat,0.28,0.63,might
undefined,7,40,25.6244,You might get a window seat,./stim/images/prob_40_4.png,probably,0,window_normal,0,You'll probably get a window seat,1,0,might
undefined,7,10,25.6244,You might get a window seat,./stim/images/prob_10_3.png,probably,0,window_normal,0,You'll probably get a window seat,0.06000000000000005,0.94,might
undefined,7,40,25.6244,You might get a window seat,./stim/images/prob_40_3.png,probably,0,window_normal,0,You'll probably get a window seat,1,0,might
undefined,7,0,25.6244,You might get a window seat,./stim/images/prob_0_5.png,probably,1,window_normal,0,You'll probably get a window seat,0,0,might
undefined,7,50,25.6244,You might get an aisle seat,./stim/images/prob_50_5.png,probably,0,aislenormal,0,You'll probably get an aisle seat,1,0,might
undefined,7,60,25.6244,You might get a window seat,./stim/images/prob_60_3.png,probably,0,window_normal,0,You'll probably get a window seat,1,0,might
undefined,7,40,25.6244,You might get an aisle seat,./stim/images/prob_40_3.png,probably,0,aislenormal,0,You'll probably get an aisle seat,1,0,might
undefined,7,60,25.6244,You might get an aisle seat,./stim/images/prob_60_5.png,probably,0,aislenormal,0,You'll probably get an aisle seat,1,0,might
undefined,7,75,25.6244,You might get an aisle seat,./stim/images/prob_75_2.png,probably,0,aislenormal,0,You'll probably get an aisle seat,1,0,might
undefined,7,75,25.6244,You might get an aisle seat,./stim/images/prob_75_5.png,probably,0,aislenormal,0,You'll probably get an aisle seat,1,0,might
undefined,7,10,25.6244,You might get an aisle seat,./stim/images/prob_10_5.png,probably,0.08999999999999997,aislenormal,0,You'll probably get an aisle seat,0,0.91,might
undefined,7,50,25.6244,You might get a window seat,./stim/images/prob_50_3.png,probably,0,window_normal,0,You'll probably get a window seat,0.94,0.06000000000000005,might
undefined,7,90,25.6244,You might get a window seat,./stim/images/prob_90_4.png,probably,0,window_normal,0,You'll probably get a window seat,1,0,might
undefined,7,50,25.6244,You might get a window seat,./stim/images/prob_50_4.png,probably,0,window_normal,0,You'll probably get a window seat,1,0,might
undefined,7,40,25.6244,You might get an aisle seat,./stim/images/prob_40_2.png,probably,0,aislenormal,0,You'll probably get an aisle seat,0.42,0.58,might
undefined,7,75,25.6244,You might get a window seat,./stim/images/prob_75_5.png,probably,0,window_normal,0,You'll probably get a window seat,0.85,0.15000000000000002,might
undefined,7,50,25.6244,You might get an aisle seat,./stim/images/prob_50_1.png,probably,0,aislenormal,0,You'll probably get an aisle seat,0.51,0.49,might
undefined,7,60,25.6244,You might get a window seat,./stim/images/prob_60_1.png,probably,0,window_normal,0,You'll probably get a window seat,0.46,0.54,might
undefined,7,10,25.6244,You might get a window seat,./stim/images/prob_10_5.png,probably,0,window_normal,0,You'll probably get a window seat,0.06999999999999995,0.93,might
undefined,7,100,25.6244,You might get an aisle seat,./stim/images/prob_100_2.png,probably,1,aislenormal,0,You'll probably get an aisle seat,0,0,might
undefined,7,25,25.6244,You might get a window seat,./stim/images/prob_25_3.png,probably,0.3900000000000001,window_normal,0,You'll probably get a window seat,0.2,0.41,might
undefined,7,10,25.6244,You might get an aisle seat,./stim/images/prob_10_3.png,probably,0.019999999999999907,aislenormal,0,You'll probably get an aisle seat,0.8,0.18,might
undefined,7,25,25.6244,You might get an aisle seat,./stim/images/prob_25_2.png,probably,0.09,aislenormal,0,You'll probably get an aisle seat,0.6,0.30999999999999983,might
undefined,7,0,25.6244,You might get a window seat,./stim/images/prob_0_5.png,probably,1,window_normal,0,You'll probably get a window seat,0,0,might
undefined,7,0,25.6244,You might get an aisle seat,./stim/images/prob_0_4.png,probably,0,aislenormal,0,You'll probably get an aisle seat,1,0,might
undefined,7,25,25.6244,You might get an aisle seat,./stim/images/prob_25_1.png,probably,0.1,aislenormal,0,You'll probably get an aisle seat,0.61,0.29,might
undefined,7,25,25.6244,You might get a window seat,./stim/images/prob_25_5.png,probably,0.4299999999999998,window_normal,0,You'll probably get a window seat,0.26,0.31,might
undefined,7,90,25.6244,You might get an aisle seat,./stim/images/prob_90_4.png,probably,0.8799999999999999,aislenormal,0,You'll probably get an aisle seat,0.01,0.11,might
undefined,7,60,25.6244,You might get an aisle seat,./stim/images/prob_60_1.png,probably,0.5,aislenormal,0,You'll probably get an aisle seat,0.21,0.29,might
undefined,7,75,25.6244,You might get a window seat,./stim/images/prob_75_3.png,probably,0.12,window_normal,0,You'll probably get a window seat,0.74,0.14,might
undefined,7,90,25.6244,You might get a window seat,./stim/images/prob_90_3.png,probably,0.05,window_normal,0,You'll probably get a window seat,0.95,0,might
undefined,7,100,25.6244,You might get an aisle seat,./stim/images/prob_100_4.png,probably,0,aislenormal,0,You'll probably get an aisle seat,1,0,might
undefined,7,0,25.6244,You might get an aisle seat,./stim/images/prob_0_5.png,probably,0,aislenormal,0,You'll probably get an aisle seat,1,0,might
undefined,7,100,25.6244,You might get a window seat,./stim/images/prob_100_5.png,probably,0,window_normal,0,You'll probably get a window seat,1,0,might
undefined,7,90,25.6244,You might get an aisle seat,./stim/images/prob_90_5.png,probably,0.9199999999999999,aislenormal,0,You'll probably get an aisle seat,0,0.08,might
undefined,7,100,25.6244,You might get a window seat,./stim/images/prob_100_3.png,probably,0,window_normal,0,You'll probably get a window seat,1,0,might
undefined,8,10,9.673016666666667,You might get an aisle seat,./stim/images/prob_10_3.png,probably,0.74,aislenormal,0,You'll probably get an aisle seat,0.1,0.16,might
undefined,8,0,9.673016666666667,You might get a window seat,./stim/images/prob_0_4.png,probably,1,window_normal,0,You'll probably get a window seat,0,0,might
undefined,8,75,9.673016666666667,You might get an aisle seat,./stim/images/prob_75_5.png,probably,0.15000000000000002,aislenormal,0,You'll probably get an aisle seat,0.51,0.34,might
undefined,8,50,9.673016666666667,You might get a window seat,./stim/images/prob_50_3.png,probably,0.2,window_normal,0,You'll probably get a window seat,0.48,0.32000000000000006,might
undefined,8,25,9.673016666666667,You might get a window seat,./stim/images/prob_25_5.png,probably,0.5899999999999999,window_normal,0,You'll probably get a window seat,0.27,0.14,might
undefined,8,60,9.673016666666667,You might get an aisle seat,./stim/images/prob_60_2.png,probably,0.08999999999999997,aislenormal,0,You'll probably get an aisle seat,0.56,0.35,might
undefined,8,90,9.673016666666667,You might get a window seat,./stim/images/prob_90_3.png,probably,0.04999999999999993,window_normal,0,You'll probably get a window seat,0.66,0.29000000000000004,might
undefined,8,75,9.673016666666667,You might get a window seat,./stim/images/prob_75_5.png,probably,0.040000000000000036,window_normal,0,You'll probably get a window seat,0.63,0.33,might
undefined,8,40,9.673016666666667,You might get an aisle seat,./stim/images/prob_40_3.png,probably,0.33,aislenormal,0,You'll probably get an aisle seat,0.31,0.36,might
undefined,8,90,9.673016666666667,You might get an aisle seat,./stim/images/prob_90_4.png,probably,0.15000000000000002,aislenormal,0,You'll probably get an aisle seat,0.57,0.28,might
undefined,8,25,9.673016666666667,You might get an aisle seat,./stim/images/prob_25_5.png,probably,0.6599999999999999,aislenormal,0,You'll probably get an aisle seat,0.24,0.1,might
undefined,8,90,9.673016666666667,You might get a window seat,./stim/images/prob_90_3.png,probably,0.09000000000000008,window_normal,0,You'll probably get a window seat,0.56,0.35,might
undefined,8,50,9.673016666666667,You might get an aisle seat,./stim/images/prob_50_3.png,probably,0.31000000000000005,aislenormal,0,You'll probably get an aisle seat,0.35,0.34,might
undefined,8,0,9.673016666666667,You might get a window seat,./stim/images/prob_0_5.png,probably,1,window_normal,0,You'll probably get a window seat,0,0,might
undefined,8,25,9.673016666666667,You might get an aisle seat,./stim/images/prob_25_3.png,probably,0.5,aislenormal,0,You'll probably get an aisle seat,0.31,0.19,might
undefined,8,10,9.673016666666667,You might get a window seat,./stim/images/prob_10_2.png,probably,0.74,window_normal,0,You'll probably get a window seat,0.16,0.1,might
undefined,8,100,9.673016666666667,You might get an aisle seat,./stim/images/prob_100_4.png,probably,0,aislenormal,0,You'll probably get an aisle seat,1,0,might
undefined,8,75,9.673016666666667,You might get an aisle seat,./stim/images/prob_75_3.png,probably,0.5999999999999999,aislenormal,0,You'll probably get an aisle seat,0.23,0.17,might
undefined,8,60,9.673016666666667,You might get a window seat,./stim/images/prob_60_5.png,probably,0.22999999999999998,window_normal,0,You'll probably get a window seat,0.41,0.36,might
undefined,8,0,9.673016666666667,You might get an aisle seat,./stim/images/prob_0_5.png,probably,0,aislenormal,0,You'll probably get an aisle seat,1,0,might
undefined,8,10,9.673016666666667,You might get a window seat,./stim/images/prob_10_5.png,probably,0.5399999999999999,window_normal,0,You'll probably get a window seat,0.26,0.2,might
undefined,8,0,9.673016666666667,You might get an aisle seat,./stim/images/prob_0_2.png,probably,0,aislenormal,0,You'll probably get an aisle seat,1,0,might
undefined,8,90,9.673016666666667,You might get an aisle seat,./stim/images/prob_90_4.png,probably,0.75,aislenormal,0,You'll probably get an aisle seat,0.16,0.09,might
undefined,8,60,9.673016666666667,You might get a window seat,./stim/images/prob_60_4.png,probably,0.21999999999999997,window_normal,0,You'll probably get a window seat,0.46,0.32,might
undefined,8,60,9.673016666666667,You might get an aisle seat,./stim/images/prob_60_4.png,probably,0.4600000000000001,aislenormal,0,You'll probably get an aisle seat,0.28,0.26,might
undefined,8,100,9.673016666666667,You might get a window seat,./stim/images/prob_100_1.png,probably,0,window_normal,0,You'll probably get a window seat,1,0,might
undefined,8,40,9.673016666666667,You might get a window seat,./stim/images/prob_40_2.png,probably,0.22999999999999987,window_normal,0,You'll probably get a window seat,0.42,0.35,might
undefined,8,100,9.673016666666667,You might get a window seat,./stim/images/prob_100_2.png,probably,0,window_normal,0,You'll probably get a window seat,1,0,might
undefined,8,50,9.673016666666667,You might get an aisle seat,./stim/images/prob_50_5.png,probably,0.30000000000000004,aislenormal,0,You'll probably get an aisle seat,0.37,0.33,might
undefined,8,40,9.673016666666667,You might get a window seat,./stim/images/prob_40_5.png,probably,0.21999999999999997,window_normal,0,You'll probably get a window seat,0.32,0.46,might
undefined,8,10,9.673016666666667,You might get an aisle seat,./stim/images/prob_10_5.png,probably,0.47999999999999987,aislenormal,0,You'll probably get an aisle seat,0.1,0.42,might
undefined,8,75,9.673016666666667,You might get a window seat,./stim/images/prob_75_4.png,probably,0,window_normal,0,You'll probably get a window seat,0.67,0.32999999999999985,might
undefined,8,40,9.673016666666667,You might get an aisle seat,./stim/images/prob_40_5.png,probably,0.33,aislenormal,0,You'll probably get an aisle seat,0.32,0.34999999999999987,might
undefined,8,25,9.673016666666667,You might get a window seat,./stim/images/prob_25_5.png,probably,0.39,window_normal,0,You'll probably get a window seat,0.21,0.4,might
undefined,8,100,9.673016666666667,You might get an aisle seat,./stim/images/prob_100_2.png,probably,1,aislenormal,0,You'll probably get an aisle seat,0,0,might
undefined,8,50,9.673016666666667,You might get a window seat,./stim/images/prob_50_1.png,probably,0.43,window_normal,0,You'll probably get a window seat,0.32,0.25,might
undefined,9,10,5.546783333333333,You might get a window seat,./stim/images/prob_10_4.png,probably,0,window_normal,0,You'll probably get a window seat,0.67,0.32999999999999996,might
undefined,9,40,5.546783333333333,You might get a window seat,./stim/images/prob_40_5.png,probably,0,window_normal,0,You'll probably get a window seat,0.7,0.30000000000000016,might
undefined,9,100,5.546783333333333,You might get a window seat,./stim/images/prob_100_1.png,probably,0,window_normal,0,You'll probably get a window seat,1,0,might
undefined,9,0,5.546783333333333,You might get a window seat,./stim/images/prob_0_5.png,probably,1,window_normal,0,You'll probably get a window seat,0,0,might
undefined,9,50,5.546783333333333,You might get a window seat,./stim/images/prob_50_4.png,probably,0.08999999999999986,window_normal,0,You'll probably get a window seat,0.67,0.24,might
undefined,9,10,5.546783333333333,You might get an aisle seat,./stim/images/prob_10_5.png,probably,0.08000000000000007,aislenormal,0,You'll probably get an aisle seat,0.75,0.17,might
undefined,9,60,5.546783333333333,You might get an aisle seat,./stim/images/prob_60_5.png,probably,0.33,aislenormal,0,You'll probably get an aisle seat,0.37,0.3,might
undefined,9,75,5.546783333333333,You might get an aisle seat,./stim/images/prob_75_3.png,probably,0.2599999999999999,aislenormal,0,You'll probably get an aisle seat,0.22,0.52,might
undefined,9,100,5.546783333333333,You might get an aisle seat,./stim/images/prob_100_1.png,probably,1,aislenormal,0,You'll probably get an aisle seat,0,0,might
undefined,9,90,5.546783333333333,You might get an aisle seat,./stim/images/prob_90_2.png,probably,0.8799999999999999,aislenormal,0,You'll probably get an aisle seat,0,0.12,might
undefined,9,75,5.546783333333333,You might get a window seat,./stim/images/prob_75_3.png,probably,0,window_normal,0,You'll probably get a window seat,0.81,0.18999999999999995,might
undefined,9,75,5.546783333333333,You might get a window seat,./stim/images/prob_75_3.png,probably,0,window_normal,0,You'll probably get a window seat,0.81,0.18999999999999995,might
undefined,9,75,5.546783333333333,You might get an aisle seat,./stim/images/prob_75_2.png,probably,0.6600000000000001,aislenormal,0,You'll probably get an aisle seat,0.19,0.15,might
undefined,9,40,5.546783333333333,You might get an aisle seat,./stim/images/prob_40_1.png,probably,0,aislenormal,0,You'll probably get an aisle seat,0.38,0.62,might
undefined,9,40,5.546783333333333,You might get a window seat,./stim/images/prob_40_4.png,probably,0.45999999999999996,window_normal,0,You'll probably get a window seat,0.29,0.25,might
undefined,9,10,5.546783333333333,You might get a window seat,./stim/images/prob_10_4.png,probably,0.81,window_normal,0,You'll probably get a window seat,0.08,0.11,might
undefined,9,60,5.546783333333333,You might get an aisle seat,./stim/images/prob_60_2.png,probably,0.20999999999999996,aislenormal,0,You'll probably get an aisle seat,0.53,0.26,might
undefined,9,90,5.546783333333333,You might get a window seat,./stim/images/prob_90_1.png,probably,0,window_normal,0,You'll probably get a window seat,0.87,0.13000000000000012,might
undefined,9,0,5.546783333333333,You might get an aisle seat,./stim/images/prob_0_4.png,probably,0,aislenormal,0,You'll probably get an aisle seat,1,0,might
undefined,9,40,5.546783333333333,You might get an aisle seat,./stim/images/prob_40_1.png,probably,0.18,aislenormal,0,You'll probably get an aisle seat,0.32000000000000006,0.5,might
undefined,9,60,5.546783333333333,You might get a window seat,./stim/images/prob_60_2.png,probably,0,window_normal,0,You'll probably get a window seat,0.78,0.21999999999999997,might
undefined,9,0,5.546783333333333,You might get a window seat,./stim/images/prob_0_4.png,probably,1,window_normal,0,You'll probably get a window seat,0,0,might
undefined,9,25,5.546783333333333,You might get a window seat,./stim/images/prob_25_4.png,probably,0.6200000000000001,window_normal,0,You'll probably get a window seat,0.12,0.26,might
undefined,9,90,5.546783333333333,You might get an aisle seat,./stim/images/prob_90_5.png,probably,0,aislenormal,0,You'll probably get an aisle seat,0.78,0.21999999999999997,might
undefined,9,75,5.546783333333333,You might get a window seat,./stim/images/prob_75_4.png,probably,0,window_normal,0,You'll probably get a window seat,0.73,0.27,might
undefined,9,10,5.546783333333333,You might get an aisle seat,./stim/images/prob_10_3.png,probably,0,aislenormal,0,You'll probably get an aisle seat,0.88,0.11999999999999988,might
undefined,9,25,5.546783333333333,You might get an aisle seat,./stim/images/prob_25_4.png,probably,0.09000000000000008,aislenormal,0,You'll probably get an aisle seat,0.41,0.5,might
undefined,9,50,5.546783333333333,You might get an aisle seat,./stim/images/prob_50_4.png,probably,0,aislenormal,0,You'll probably get an aisle seat,0.61,0.3900000000000001,might
undefined,9,0,5.546783333333333,You might get an aisle seat,./stim/images/prob_0_3.png,probably,0,aislenormal,0,You'll probably get an aisle seat,1,0,might
undefined,9,100,5.546783333333333,You might get a window seat,./stim/images/prob_100_5.png,probably,1.1102230246251565e-16,window_normal,0,You'll probably get a window seat,1,0,might
undefined,9,90,5.546783333333333,You might get a window seat,./stim/images/prob_90_1.png,probably,0.07,window_normal,0,You'll probably get a window seat,0.66,0.2699999999999999,might
undefined,9,100,5.546783333333333,You might get an aisle seat,./stim/images/prob_100_5.png,probably,1,aislenormal,0,You'll probably get an aisle seat,0,0,might
undefined,9,25,5.546783333333333,You might get an aisle seat,./stim/images/prob_25_3.png,probably,0.20999999999999996,aislenormal,0,You'll probably get an aisle seat,0.35,0.44,might
undefined,9,60,5.546783333333333,You might get a window seat,./stim/images/prob_60_1.png,probably,0.17000000000000015,window_normal,0,You'll probably get a window seat,0.41,0.42,might
undefined,9,50,5.546783333333333,You might get a window seat,./stim/images/prob_50_2.png,probably,0.21999999999999997,window_normal,0,You'll probably get a window seat,0.41,0.37,might
undefined,9,25,5.546783333333333,You might get a window seat,./stim/images/prob_25_4.png,probably,0.4700000000000001,window_normal,0,You'll probably get a window seat,0.31,0.22,might
undefined,10,75,5.4690666666666665,You might get an aisle seat,./stim/images/prob_75_5.png,probably,0,aislenormal,1,You'll probably get an aisle seat,0.20999999999999996,0.79,might
undefined,10,25,5.4690666666666665,You might get a window seat,./stim/images/prob_25_4.png,probably,0,window_normal,1,You'll probably get a window seat,0.47,0.53,might
