Answer.condition,modal2,rating2,sentence2,percent_window,rating_other,modal1,sentence1,image,workerid,reverse_sent_order,rating1,condition,Answer.time_in_minutes,type
undefined,might,0.48,You might get an aisle seat,50,0,probably,You'll probably get an aisle seat,./stim/images/prob_50_5.png,4,1,0.52,,19.349533333333333,aislehappy
undefined,might,1,You might get an aisle seat,90,0,probably,You'll probably get an aisle seat,./stim/images/prob_90_4.png,4,1,0,,19.349533333333333,aislehappy
undefined,might,0.31,You might get a window seat,50,0,probably,You'll probably get a window seat,./stim/images/prob_50_1.png,4,1,0.6900000000000001,,19.349533333333333,window_happy
undefined,might,0.18,You might get a window seat,75,0,probably,You'll probably get a window seat,./stim/images/prob_75_1.png,4,1,0.82,,19.349533333333333,window_happy
undefined,might,0.88,You might get a window seat,25,0,probably,You'll probably get a window seat,./stim/images/prob_25_3.png,4,1,0.1200000000000001,,19.349533333333333,window_happy
undefined,,0.28,,,,,,,5,,0.59,happy,19.8927,test
undefined,might,0.52,You might get an aisle seat,75,0.21,probably,You'll probably get an aisle seat,./stim/images/prob_75_1.png,5,0,0.27,,19.8927,aislehappy
undefined,might,0.15999999999999992,You might get an aisle seat,25,0.1200000000000001,probably,You'll probably get an aisle seat,./stim/images/prob_25_2.png,5,0,0.72,,19.8927,aislehappy
undefined,might,0.17,You might get a window seat,90,0.039999999999999925,probably,You'll probably get a window seat,./stim/images/prob_90_3.png,5,0,0.79,,19.8927,window_happy
undefined,might,0.28,You might get a window seat,40,0.16,probably,You'll probably get a window seat,./stim/images/prob_40_2.png,5,0,0.56,,19.8927,window_happy
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_1.png,5,0,0,,19.8927,aislehappy
undefined,might,0.46,You might get a window seat,50,0.11999999999999988,probably,You'll probably get a window seat,./stim/images/prob_50_4.png,5,0,0.42,,19.8927,window_happy
undefined,might,0.1299999999999999,You might get an aisle seat,10,0.08,probably,You'll probably get an aisle seat,./stim/images/prob_10_4.png,5,0,0.7899999999999999,,19.8927,aislehappy
undefined,might,0.25,You might get an aisle seat,25,0.06000000000000005,probably,You'll probably get an aisle seat,./stim/images/prob_25_2.png,5,0,0.69,,19.8927,aislehappy
undefined,might,0.28,You might get an aisle seat,40,0.1299999999999999,probably,You'll probably get an aisle seat,./stim/images/prob_40_2.png,5,0,0.59,,19.8927,aislehappy
undefined,might,0.29000000000000004,You might get a window seat,60,0.13000000000000012,probably,You'll probably get a window seat,./stim/images/prob_60_4.png,5,0,0.58,,19.8927,window_happy
undefined,might,0.2,You might get a window seat,75,0.08000000000000018,probably,You'll probably get a window seat,./stim/images/prob_75_5.png,5,0,0.72,,19.8927,window_happy
undefined,might,0.64,You might get a window seat,25,0.16999999999999993,probably,You'll probably get a window seat,./stim/images/prob_25_4.png,5,0,0.19,,19.8927,window_happy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_1.png,5,0,0,,19.8927,window_happy
undefined,might,0.49,You might get an aisle seat,60,0.13000000000000012,probably,You'll probably get an aisle seat,./stim/images/prob_60_4.png,5,0,0.38,,19.8927,aislehappy
undefined,might,0,You might get a window seat,100,0,probably,You'll probably get a window seat,./stim/images/prob_100_2.png,5,0,1,,19.8927,window_happy
undefined,might,0,You might get an aisle seat,0,0,probably,You'll probably get an aisle seat,./stim/images/prob_0_5.png,5,0,1,,19.8927,aislehappy
undefined,might,0.19,You might get an aisle seat,40,0.05999999999999994,probably,You'll probably get an aisle seat,./stim/images/prob_40_2.png,5,0,0.75,,19.8927,aislehappy
undefined,might,0,You might get an aisle seat,0,0,probably,You'll probably get an aisle seat,./stim/images/prob_0_1.png,5,0,1,,19.8927,aislehappy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_3.png,5,0,0,,19.8927,window_happy
undefined,might,0.34,You might get an aisle seat,50,0.16999999999999993,probably,You'll probably get an aisle seat,./stim/images/prob_50_5.png,5,0,0.49,,19.8927,aislehappy
undefined,might,0.71,You might get an aisle seat,90,0.16999999999999993,probably,You'll probably get an aisle seat,./stim/images/prob_90_5.png,5,0,0.12000000000000022,,19.8927,aislehappy
undefined,might,0.6299999999999998,You might get an aisle seat,75,0.12,probably,You'll probably get an aisle seat,./stim/images/prob_75_5.png,5,0,0.25,,19.8927,aislehappy
undefined,might,0.27,You might get a window seat,60,0.1100000000000001,probably,You'll probably get a window seat,./stim/images/prob_60_4.png,5,0,0.6199999999999999,,19.8927,window_happy
undefined,might,0.86,You might get a window seat,10,0,probably,You'll probably get a window seat,./stim/images/prob_10_5.png,5,0,0.14,,19.8927,window_happy
undefined,might,0.83,You might get a window seat,10,0.020000000000000018,probably,You'll probably get a window seat,./stim/images/prob_10_4.png,5,0,0.15,,19.8927,window_happy
undefined,might,0.72,You might get an aisle seat,90,0.12,probably,You'll probably get an aisle seat,./stim/images/prob_90_2.png,5,0,0.16000000000000014,,19.8927,aislehappy
undefined,might,0.43,You might get an aisle seat,50,0.10000000000000009,probably,You'll probably get an aisle seat,./stim/images/prob_50_5.png,5,0,0.47,,19.8927,aislehappy
undefined,might,0.3999999999999999,You might get an aisle seat,60,0.1,probably,You'll probably get an aisle seat,./stim/images/prob_60_2.png,5,0,0.5,,19.8927,aislehappy
undefined,might,0.25,You might get a window seat,75,0.039999999999999925,probably,You'll probably get a window seat,./stim/images/prob_75_5.png,5,0,0.71,,19.8927,window_happy
undefined,might,0,You might get a window seat,100,0,probably,You'll probably get a window seat,./stim/images/prob_100_5.png,5,0,1,,19.8927,window_happy
undefined,might,0.27,You might get an aisle seat,10,0.11999999999999988,probably,You'll probably get an aisle seat,./stim/images/prob_10_3.png,5,0,0.61,,19.8927,aislehappy
undefined,might,0.18,You might get a window seat,90,0.09999999999999998,probably,You'll probably get a window seat,./stim/images/prob_90_4.png,5,0,0.72,,19.8927,window_happy
undefined,might,0.65,You might get a window seat,25,0.06000000000000005,probably,You'll probably get a window seat,./stim/images/prob_25_1.png,5,0,0.29,,19.8927,window_happy
undefined,might,0.24,You might get a window seat,50,0.1200000000000001,probably,You'll probably get a window seat,./stim/images/prob_50_1.png,5,0,0.64,,19.8927,window_happy
undefined,might,1,You might get an aisle seat,100,0,probably,You'll probably get an aisle seat,./stim/images/prob_100_1.png,5,0,0,,19.8927,aislehappy
undefined,might,0.22000000000000008,You might get a window seat,40,0.14,probably,You'll probably get a window seat,./stim/images/prob_40_2.png,5,0,0.64,,19.8927,window_happy
undefined,,0,,,,,,,6,,0.9,happy,14.76095,test
undefined,might,0.05,You might get a window seat,25,0.04999999999999993,probably,You'll probably get a window seat,./stim/images/prob_25_5.png,6,0,0.9,,14.76095,window_happy
undefined,might,1.1102230246251565e-16,You might get a window seat,100,1,probably,You'll probably get a window seat,./stim/images/prob_100_3.png,6,0,0,,14.76095,window_happy
undefined,might,0.05,You might get an aisle seat,25,0.04999999999999993,probably,You'll probably get an aisle seat,./stim/images/prob_25_3.png,6,0,0.9,,14.76095,aislehappy
undefined,might,0.6,You might get a window seat,25,0.10000000000000009,probably,You'll probably get a window seat,./stim/images/prob_25_3.png,6,0,0.3,,14.76095,window_happy
undefined,might,0.19999999999999984,You might get a window seat,10,0.8,probably,You'll probably get a window seat,./stim/images/prob_10_2.png,6,0,0,,14.76095,window_happy
undefined,might,0.7,You might get an aisle seat,75,0.30000000000000004,probably,You'll probably get an aisle seat,./stim/images/prob_75_4.png,6,0,0,,14.76095,aislehappy
undefined,might,0.04999999999999982,You might get a window seat,50,0.05,probably,You'll probably get a window seat,./stim/images/prob_50_2.png,6,0,0.9,,14.76095,window_happy
undefined,might,0.09999999999999987,You might get a window seat,60,0,probably,You'll probably get a window seat,./stim/images/prob_60_1.png,6,0,0.9,,14.76095,window_happy
undefined,might,0.25,You might get an aisle seat,60,0.050000000000000155,probably,You'll probably get an aisle seat,./stim/images/prob_60_2.png,6,0,0.7,,14.76095,aislehappy
undefined,might,0.09999999999999998,You might get a window seat,75,0,probably,You'll probably get a window seat,./stim/images/prob_75_2.png,6,0,0.9,,14.76095,window_happy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_1.png,6,0,0,,14.76095,window_happy
undefined,might,0.09999999999999998,You might get a window seat,60,0,probably,You'll probably get a window seat,./stim/images/prob_60_5.png,6,0,0.9,,14.76095,window_happy
undefined,might,0.19999999999999984,You might get an aisle seat,40,0,probably,You'll probably get an aisle seat,./stim/images/prob_40_5.png,6,0,0.8,,14.76095,aislehappy
undefined,might,0,You might get a window seat,90,0,probably,You'll probably get a window seat,./stim/images/prob_90_1.png,6,0,1,,14.76095,window_happy
undefined,might,0.15,You might get an aisle seat,90,0.8500000000000001,probably,You'll probably get an aisle seat,./stim/images/prob_90_5.png,6,0,0,,14.76095,aislehappy
undefined,might,0.4,You might get an aisle seat,50,0,probably,You'll probably get an aisle seat,./stim/images/prob_50_3.png,6,0,0.6,,14.76095,aislehappy
undefined,might,0,You might get a window seat,100,0,probably,You'll probably get a window seat,./stim/images/prob_100_1.png,6,0,1,,14.76095,window_happy
undefined,might,0.15000000000000002,You might get a window seat,50,0,probably,You'll probably get a window seat,./stim/images/prob_50_4.png,6,0,0.85,,14.76095,window_happy
undefined,might,0,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_4.png,6,0,1,,14.76095,aislehappy
undefined,might,0,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_1.png,6,0,1,,14.76095,aislehappy
undefined,might,0.15000000000000002,You might get an aisle seat,25,0,probably,You'll probably get an aisle seat,./stim/images/prob_25_1.png,6,0,0.85,,14.76095,aislehappy
undefined,might,0.15,You might get a window seat,40,0.20000000000000007,probably,You'll probably get a window seat,./stim/images/prob_40_3.png,6,0,0.65,,14.76095,window_happy
undefined,might,0.3,You might get a window seat,10,0.7,probably,You'll probably get a window seat,./stim/images/prob_10_3.png,6,0,0,,14.76095,window_happy
undefined,might,0.4,You might get an aisle seat,40,0,probably,You'll probably get an aisle seat,./stim/images/prob_40_5.png,6,0,0.6,,14.76095,aislehappy
undefined,might,0,You might get a window seat,90,0,probably,You'll probably get a window seat,./stim/images/prob_90_2.png,6,0,1,,14.76095,window_happy
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_4.png,6,0,0,,14.76095,aislehappy
undefined,might,0.75,You might get an aisle seat,60,0,probably,You'll probably get an aisle seat,./stim/images/prob_60_1.png,6,0,0.25,,14.76095,aislehappy
undefined,might,0.8,You might get an aisle seat,75,0.04999999999999982,probably,You'll probably get an aisle seat,./stim/images/prob_75_4.png,6,0,0.15,,14.76095,aislehappy
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_2.png,6,0,0,,14.76095,aislehappy
undefined,might,0.10000000000000009,You might get a window seat,75,0,probably,You'll probably get a window seat,./stim/images/prob_75_5.png,6,0,0.9,,14.76095,window_happy
undefined,might,0.25,You might get an aisle seat,50,0,probably,You'll probably get an aisle seat,./stim/images/prob_50_2.png,6,0,0.75,,14.76095,aislehappy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_4.png,6,0,0,,14.76095,window_happy
undefined,might,0.2,You might get a window seat,40,0.25,probably,You'll probably get a window seat,./stim/images/prob_40_1.png,6,0,0.55,,14.76095,window_happy
undefined,might,0.5,You might get an aisle seat,90,0.5000000000000001,probably,You'll probably get an aisle seat,./stim/images/prob_90_4.png,6,0,0,,14.76095,aislehappy
undefined,might,0,You might get an aisle seat,0,0,probably,You'll probably get an aisle seat,./stim/images/prob_0_1.png,6,0,1,,14.76095,aislehappy
undefined,might,0,You might get an aisle seat,0,0,probably,You'll probably get an aisle seat,./stim/images/prob_0_4.png,6,0,1,,14.76095,aislehappy
undefined,,0,,,,,,,7,,1,happy,14.200366666666667,test
undefined,might,0,You might get an aisle seat,25,0.34,probably,You'll probably get an aisle seat,./stim/images/prob_25_3.png,7,1,0.6599999999999999,,14.200366666666667,aislehappy
undefined,might,0.25,You might get an aisle seat,75,0.7499999999999999,probably,You'll probably get an aisle seat,./stim/images/prob_75_3.png,7,1,0,,14.200366666666667,aislehappy
undefined,might,0,You might get an aisle seat,25,0.25,probably,You'll probably get an aisle seat,./stim/images/prob_25_2.png,7,1,0.75,,14.200366666666667,aislehappy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_3.png,7,1,0,,14.200366666666667,window_happy
undefined,might,0.6,You might get an aisle seat,60,0.3999999999999999,probably,You'll probably get an aisle seat,./stim/images/prob_60_1.png,7,1,0,,14.200366666666667,aislehappy
undefined,might,0,You might get an aisle seat,0,1,probably,You'll probably get an aisle seat,./stim/images/prob_0_4.png,7,1,0,,14.200366666666667,aislehappy
undefined,might,0.7,You might get a window seat,40,0.10000000000000009,probably,You'll probably get a window seat,./stim/images/prob_40_3.png,7,1,0.2,,14.200366666666667,window_happy
undefined,might,0.1,You might get a window seat,90,0.10000000000000009,probably,You'll probably get a window seat,./stim/images/prob_90_2.png,7,1,0.8,,14.200366666666667,window_happy
undefined,might,0.3,You might get an aisle seat,60,0.7,probably,You'll probably get an aisle seat,./stim/images/prob_60_1.png,7,1,0,,14.200366666666667,aislehappy
undefined,might,0,You might get an aisle seat,0,1,probably,You'll probably get an aisle seat,./stim/images/prob_0_4.png,7,1,0,,14.200366666666667,aislehappy
undefined,might,0.6,You might get a window seat,25,0.3999999999999999,probably,You'll probably get a window seat,./stim/images/prob_25_1.png,7,1,0,,14.200366666666667,window_happy
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_1.png,7,1,0,,14.200366666666667,aislehappy
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_5.png,7,1,0,,14.200366666666667,aislehappy
undefined,might,0.7,You might get an aisle seat,75,0.29999999999999993,probably,You'll probably get an aisle seat,./stim/images/prob_75_3.png,7,1,0,,14.200366666666667,aislehappy
undefined,might,0.09999999999999998,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_5.png,7,1,0.9,,14.200366666666667,aislehappy
undefined,might,0,You might get a window seat,90,0.09999999999999987,probably,You'll probably get a window seat,./stim/images/prob_90_3.png,7,1,0.9,,14.200366666666667,window_happy
undefined,might,0.25,You might get a window seat,50,0.15000000000000002,probably,You'll probably get a window seat,./stim/images/prob_50_1.png,7,1,0.6,,14.200366666666667,window_happy
undefined,might,0.4,You might get a window seat,25,0.6000000000000001,probably,You'll probably get a window seat,./stim/images/prob_25_1.png,7,1,0,,14.200366666666667,window_happy
undefined,might,0.45000000000000007,You might get an aisle seat,50,0.3,probably,You'll probably get an aisle seat,./stim/images/prob_50_5.png,7,1,0.25,,14.200366666666667,aislehappy
undefined,might,0.25,You might get an aisle seat,90,0.75,probably,You'll probably get an aisle seat,./stim/images/prob_90_4.png,7,1,0,,14.200366666666667,aislehappy
undefined,might,0.35,You might get a window seat,60,0.15000000000000013,probably,You'll probably get a window seat,./stim/images/prob_60_1.png,7,1,0.5,,14.200366666666667,window_happy
undefined,might,0.6,You might get a window seat,40,0.3999999999999999,probably,You'll probably get a window seat,./stim/images/prob_40_4.png,7,1,0,,14.200366666666667,window_happy
undefined,might,0.35,You might get a window seat,10,0.65,probably,You'll probably get a window seat,./stim/images/prob_10_2.png,7,1,0,,14.200366666666667,window_happy
undefined,might,0,You might get a window seat,100,0.5,probably,You'll probably get a window seat,./stim/images/prob_100_5.png,7,1,0.5,,14.200366666666667,window_happy
undefined,might,0,You might get an aisle seat,40,0.4,probably,You'll probably get an aisle seat,./stim/images/prob_40_2.png,7,1,0.6,,14.200366666666667,aislehappy
undefined,might,0,You might get a window seat,100,0.5,probably,You'll probably get a window seat,./stim/images/prob_100_3.png,7,1,0.5,,14.200366666666667,window_happy
undefined,might,0,You might get an aisle seat,10,0.4,probably,You'll probably get an aisle seat,./stim/images/prob_10_4.png,7,1,0.6,,14.200366666666667,aislehappy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_4.png,7,1,0,,14.200366666666667,window_happy
undefined,might,0.5,You might get a window seat,50,0.1499999999999999,probably,You'll probably get a window seat,./stim/images/prob_50_1.png,7,1,0.35,,14.200366666666667,window_happy
undefined,might,0.15,You might get a window seat,10,0.8500000000000001,probably,You'll probably get a window seat,./stim/images/prob_10_3.png,7,1,0,,14.200366666666667,window_happy
undefined,might,0,You might get an aisle seat,40,0.4999999999999999,probably,You'll probably get an aisle seat,./stim/images/prob_40_2.png,7,1,0.5,,14.200366666666667,aislehappy
undefined,might,0,You might get a window seat,75,0.2500000000000001,probably,You'll probably get a window seat,./stim/images/prob_75_4.png,7,1,0.75,,14.200366666666667,window_happy
undefined,might,0.1,You might get an aisle seat,90,0.8999999999999999,probably,You'll probably get an aisle seat,./stim/images/prob_90_2.png,7,1,0,,14.200366666666667,aislehappy
undefined,might,0.15,You might get an aisle seat,50,0.35,probably,You'll probably get an aisle seat,./stim/images/prob_50_3.png,7,1,0.5,,14.200366666666667,aislehappy
undefined,might,0.2,You might get a window seat,60,0.3999999999999998,probably,You'll probably get a window seat,./stim/images/prob_60_1.png,7,1,0.4,,14.200366666666667,window_happy
undefined,might,0,You might get a window seat,75,0.25,probably,You'll probably get a window seat,./stim/images/prob_75_3.png,7,1,0.75,,14.200366666666667,window_happy
undefined,,0,,,,,,,8,,1,happy,8.60485,test
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_3.png,8,1,0,,8.60485,window_happy
undefined,might,0,You might get a window seat,25,0,probably,You'll probably get a window seat,./stim/images/prob_25_2.png,8,1,1,,8.60485,window_happy
undefined,might,0,You might get a window seat,60,0,probably,You'll probably get a window seat,./stim/images/prob_60_5.png,8,1,1,,8.60485,window_happy
undefined,might,0,You might get an aisle seat,40,0,probably,You'll probably get an aisle seat,./stim/images/prob_40_5.png,8,1,1,,8.60485,aislehappy
undefined,might,0,You might get an aisle seat,50,0,probably,You'll probably get an aisle seat,./stim/images/prob_50_5.png,8,1,1,,8.60485,aislehappy
undefined,might,0.46,You might get a window seat,10,0,probably,You'll probably get a window seat,./stim/images/prob_10_1.png,8,1,0.5399999999999999,,8.60485,window_happy
undefined,might,0,You might get a window seat,40,0,probably,You'll probably get a window seat,./stim/images/prob_40_3.png,8,1,1,,8.60485,window_happy
undefined,might,1,You might get an aisle seat,90,0,probably,You'll probably get an aisle seat,./stim/images/prob_90_2.png,8,1,0,,8.60485,aislehappy
undefined,might,0,You might get a window seat,0,1,probably,You'll probably get a window seat,./stim/images/prob_0_3.png,8,1,0,,8.60485,window_happy
undefined,might,0,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_5.png,8,1,1,,8.60485,aislehappy
undefined,might,0,You might get an aisle seat,75,0,probably,You'll probably get an aisle seat,./stim/images/prob_75_3.png,8,1,1,,8.60485,aislehappy
undefined,might,0,You might get a window seat,60,0,probably,You'll probably get a window seat,./stim/images/prob_60_2.png,8,1,1,,8.60485,window_happy
undefined,might,0,You might get an aisle seat,50,0,probably,You'll probably get an aisle seat,./stim/images/prob_50_1.png,8,1,1,,8.60485,aislehappy
undefined,might,0,You might get an aisle seat,25,0,probably,You'll probably get an aisle seat,./stim/images/prob_25_5.png,8,1,1,,8.60485,aislehappy
undefined,might,0,You might get a window seat,100,0,probably,You'll probably get a window seat,./stim/images/prob_100_2.png,8,1,1,,8.60485,window_happy
undefined,might,0,You might get a window seat,90,0,probably,You'll probably get a window seat,./stim/images/prob_90_3.png,8,1,1,,8.60485,window_happy
undefined,might,0,You might get a window seat,100,0,probably,You'll probably get a window seat,./stim/images/prob_100_4.png,8,1,1,,8.60485,window_happy
undefined,might,0,You might get an aisle seat,40,0,probably,You'll probably get an aisle seat,./stim/images/prob_40_4.png,8,1,1,,8.60485,aislehappy
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_5.png,8,1,0,,8.60485,aislehappy
undefined,might,1,You might get an aisle seat,90,0,probably,You'll probably get an aisle seat,./stim/images/prob_90_2.png,8,1,0,,8.60485,aislehappy
undefined,might,0.03,You might get a window seat,90,0,probably,You'll probably get a window seat,./stim/images/prob_90_4.png,8,1,0.97,,8.60485,window_happy
undefined,might,0,You might get a window seat,40,0,probably,You'll probably get a window seat,./stim/images/prob_40_3.png,8,1,1,,8.60485,window_happy
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_3.png,8,1,0,,8.60485,aislehappy
undefined,might,0,You might get an aisle seat,0,0,probably,You'll probably get an aisle seat,./stim/images/prob_0_4.png,8,1,1,,8.60485,aislehappy
undefined,might,0,You might get a window seat,75,0,probably,You'll probably get a window seat,./stim/images/prob_75_2.png,8,1,1,,8.60485,window_happy
undefined,might,0,You might get an aisle seat,25,0,probably,You'll probably get an aisle seat,./stim/images/prob_25_3.png,8,1,1,,8.60485,aislehappy
undefined,might,0,You might get an aisle seat,75,0,probably,You'll probably get an aisle seat,./stim/images/prob_75_1.png,8,1,1,,8.60485,aislehappy
undefined,might,0,You might get a window seat,50,0,probably,You'll probably get a window seat,./stim/images/prob_50_2.png,8,1,1,,8.60485,window_happy
undefined,might,0,You might get an aisle seat,0,0,probably,You'll probably get an aisle seat,./stim/images/prob_0_4.png,8,1,1,,8.60485,aislehappy
undefined,might,1,You might get a window seat,10,0,probably,You'll probably get a window seat,./stim/images/prob_10_3.png,8,1,0,,8.60485,window_happy
undefined,might,0,You might get a window seat,50,0,probably,You'll probably get a window seat,./stim/images/prob_50_1.png,8,1,1,,8.60485,window_happy
undefined,might,0,You might get an aisle seat,60,0,probably,You'll probably get an aisle seat,./stim/images/prob_60_3.png,8,1,1,,8.60485,aislehappy
undefined,might,0,You might get a window seat,75,0,probably,You'll probably get a window seat,./stim/images/prob_75_4.png,8,1,1,,8.60485,window_happy
undefined,might,0,You might get an aisle seat,10,0,probably,You'll probably get an aisle seat,./stim/images/prob_10_5.png,8,1,1,,8.60485,aislehappy
undefined,might,0,You might get an aisle seat,60,0,probably,You'll probably get an aisle seat,./stim/images/prob_60_1.png,8,1,1,,8.60485,aislehappy
undefined,might,0,You might get a window seat,25,0,probably,You'll probably get a window seat,./stim/images/prob_25_1.png,8,1,1,,8.60485,window_happy
undefined,,0.04,,,,,,,9,,0.91,happy,6.8761833333333335,test
undefined,might,0.3,You might get an aisle seat,25,0.41999999999999993,probably,You'll probably get an aisle seat,./stim/images/prob_25_2.png,9,1,0.28,,6.8761833333333335,aislehappy
undefined,might,0.26,You might get a window seat,40,0.4999999999999999,probably,You'll probably get a window seat,./stim/images/prob_40_2.png,9,1,0.24,,6.8761833333333335,window_happy
undefined,might,0.12,You might get a window seat,0,0.4899999999999999,probably,You'll probably get a window seat,./stim/images/prob_0_5.png,9,1,0.39,,6.8761833333333335,window_happy
undefined,might,0.1,You might get an aisle seat,50,0.53,probably,You'll probably get an aisle seat,./stim/images/prob_50_4.png,9,1,0.37,,6.8761833333333335,aislehappy
undefined,might,0.22,You might get an aisle seat,75,0.45000000000000007,probably,You'll probably get an aisle seat,./stim/images/prob_75_5.png,9,1,0.33,,6.8761833333333335,aislehappy
undefined,might,0.18000000000000005,You might get an aisle seat,100,0.67,probably,You'll probably get an aisle seat,./stim/images/prob_100_1.png,9,1,0.15,,6.8761833333333335,aislehappy
undefined,might,0.46,You might get an aisle seat,90,0.44999999999999996,probably,You'll probably get an aisle seat,./stim/images/prob_90_2.png,9,1,0.09,,6.8761833333333335,aislehappy
undefined,might,0.14,You might get a window seat,0,0.86,probably,You'll probably get a window seat,./stim/images/prob_0_5.png,9,1,0,,6.8761833333333335,window_happy
undefined,might,0.30999999999999983,You might get a window seat,25,0.33000000000000007,probably,You'll probably get a window seat,./stim/images/prob_25_5.png,9,1,0.36,,6.8761833333333335,window_happy
undefined,might,0.15,You might get an aisle seat,25,0.16000000000000003,probably,You'll probably get an aisle seat,./stim/images/prob_25_1.png,9,1,0.69,,6.8761833333333335,aislehappy
undefined,might,0.29,You might get an aisle seat,60,0.29000000000000004,probably,You'll probably get an aisle seat,./stim/images/prob_60_4.png,9,1,0.42,,6.8761833333333335,aislehappy
undefined,might,0.2,You might get a window seat,50,0.21999999999999997,probably,You'll probably get a window seat,./stim/images/prob_50_1.png,9,1,0.58,,6.8761833333333335,window_happy
undefined,might,0.19,You might get a window seat,75,0.09999999999999998,probably,You'll probably get a window seat,./stim/images/prob_75_2.png,9,1,0.71,,6.8761833333333335,window_happy
undefined,might,0.14,You might get a window seat,75,0.17999999999999983,probably,You'll probably get a window seat,./stim/images/prob_75_5.png,9,1,0.68,,6.8761833333333335,window_happy
undefined,might,0,You might get an aisle seat,0,0.020000000000000018,probably,You'll probably get an aisle seat,./stim/images/prob_0_4.png,9,1,0.98,,6.8761833333333335,aislehappy
undefined,might,0.24,You might get a window seat,60,0.17000000000000004,probably,You'll probably get a window seat,./stim/images/prob_60_4.png,9,1,0.59,,6.8761833333333335,window_happy
undefined,might,0.33,You might get an aisle seat,50,0.18999999999999995,probably,You'll probably get an aisle seat,./stim/images/prob_50_1.png,9,1,0.48,,6.8761833333333335,aislehappy
undefined,might,0.65,You might get an aisle seat,90,0.29000000000000004,probably,You'll probably get an aisle seat,./stim/images/prob_90_2.png,9,1,0.06,,6.8761833333333335,aislehappy
undefined,might,0.48,You might get an aisle seat,60,0.1200000000000001,probably,You'll probably get an aisle seat,./stim/images/prob_60_2.png,9,1,0.4,,6.8761833333333335,aislehappy
undefined,might,0,You might get an aisle seat,0,0.14000000000000012,probably,You'll probably get an aisle seat,./stim/images/prob_0_5.png,9,1,0.86,,6.8761833333333335,aislehappy
undefined,might,0.11,You might get a window seat,90,0.20000000000000018,probably,You'll probably get a window seat,./stim/images/prob_90_4.png,9,1,0.69,,6.8761833333333335,window_happy
undefined,might,0.11,You might get a window seat,90,0.20000000000000018,probably,You'll probably get a window seat,./stim/images/prob_90_4.png,9,1,0.69,,6.8761833333333335,window_happy
undefined,might,0,You might get an aisle seat,100,1,probably,You'll probably get an aisle seat,./stim/images/prob_100_3.png,9,1,0,,6.8761833333333335,aislehappy
undefined,might,0.29,You might get an aisle seat,40,0.06000000000000005,probably,You'll probably get an aisle seat,./stim/images/prob_40_3.png,9,1,0.65,,6.8761833333333335,aislehappy
undefined,might,0.26,You might get an aisle seat,75,0.16000000000000014,probably,You'll probably get an aisle seat,./stim/images/prob_75_2.png,9,1,0.58,,6.8761833333333335,aislehappy
undefined,might,0.56,You might get a window seat,25,0.21999999999999986,probably,You'll probably get a window seat,./stim/images/prob_25_2.png,9,1,0.22,,6.8761833333333335,window_happy
undefined,might,0.35,You might get an aisle seat,40,0.19999999999999996,probably,You'll probably get an aisle seat,./stim/images/prob_40_3.png,9,1,0.45,,6.8761833333333335,aislehappy
undefined,might,0,You might get a window seat,100,0.09999999999999998,probably,You'll probably get a window seat,./stim/images/prob_100_1.png,9,1,0.9,,6.8761833333333335,window_happy
undefined,might,0.17,You might get a window seat,60,0.08000000000000007,probably,You'll probably get a window seat,./stim/images/prob_60_1.png,9,1,0.75,,6.8761833333333335,window_happy
undefined,might,0.24,You might get an aisle seat,10,0.05999999999999994,probably,You'll probably get an aisle seat,./stim/images/prob_10_3.png,9,1,0.7,,6.8761833333333335,aislehappy
undefined,might,0.04,You might get a window seat,100,0.09999999999999987,probably,You'll probably get a window seat,./stim/images/prob_100_5.png,9,1,0.86,,6.8761833333333335,window_happy
