image,rating2,modal2,rating_other,sentence2,workerid,Answer.condition,condition,modal1,percent_window,reverse_sent_order,Answer.time_in_minutes,type,rating1,sentence1
./stim/images/prob_25_3.png,0.64,might,0.11999999999999988,You might get one.,5,undefined,1,probably,25,0,20.064066666666665,window_1,0.24,You'll probably get one.
./stim/images/prob_75_5.png,0.69,might,0.1499999999999999,You might get one.,5,undefined,1,probably,75,0,20.064066666666665,aisle_1,0.16,You'll probably get one.
./stim/images/prob_0_1.png,0.14000000000000012,might,0,You might get one.,5,undefined,1,probably,0,0,20.064066666666665,aisle_1,0.86,You'll probably get one.
./stim/images/prob_50_3.png,0.33,might,0.21999999999999997,You might get one.,5,undefined,1,probably,50,0,20.064066666666665,window_1,0.45,You'll probably get one.
./stim/images/prob_10_3.png,0.30000000000000004,might,0,You might get one.,5,undefined,1,probably,10,0,20.064066666666665,aisle_1,0.7,You'll probably get one.
./stim/images/prob_75_1.png,0.25,might,0,You might get one.,5,undefined,1,probably,75,0,20.064066666666665,window_1,0.75,You'll probably get one.
./stim/images/prob_100_5.png,0,might,1,You might get one.,5,undefined,1,probably,100,0,20.064066666666665,aisle_1,0,You'll probably get one.
./stim/images/prob_10_3.png,0.1299999999999999,might,0,You might get one.,5,undefined,1,probably,10,0,20.064066666666665,aisle_1,0.87,You'll probably get one.
./stim/images/prob_75_3.png,0.3400000000000001,might,0,You might get one.,5,undefined,1,probably,75,0,20.064066666666665,window_1,0.66,You'll probably get one.
./stim/images/prob_60_3.png,0.4099999999999999,might,0,You might get one.,5,undefined,1,probably,60,0,20.064066666666665,window_1,0.59,You'll probably get one.
./stim/images/prob_100_4.png,0.020000000000000018,might,0,You might get one.,5,undefined,1,probably,100,0,20.064066666666665,window_1,0.98,You'll probably get one.
./stim/images/prob_60_2.png,0.5399999999999999,might,0,You might get one.,5,undefined,1,probably,60,0,20.064066666666665,aisle_1,0.46,You'll probably get one.
./stim/images/prob_10_3.png,0,might,1,You might get one.,5,undefined,1,probably,10,0,20.064066666666665,window_1,0,You'll probably get one.
./stim/images/prob_40_1.png,0.58,might,0.41999999999999993,You might get one.,5,undefined,1,probably,40,0,20.064066666666665,window_1,0,You'll probably get one.
./stim/images/prob_90_2.png,0.20999999999999985,might,0.79,You might get one.,5,undefined,1,probably,90,0,20.064066666666665,aisle_1,0,You'll probably get one.
./stim/images/prob_0_2.png,0,might,1,You might get one.,5,undefined,1,probably,0,0,20.064066666666665,window_1,0,You'll probably get one.
./stim/images/prob_0_3.png,0,might,1,You might get one.,6,undefined,1,probably,0,0,17.429783333333333,aisle_1,0,You'll probably get one.
./stim/images/prob_100_4.png,0,might,1,You might get one.,6,undefined,1,probably,100,0,17.429783333333333,window_1,0,You'll probably get one.
./stim/images/prob_90_4.png,0.87,might,0.13000000000000012,You might get one.,6,undefined,1,probably,90,0,17.429783333333333,aisle_1,0,You'll probably get one.
./stim/images/prob_50_4.png,0.6,might,0,You might get one.,6,undefined,1,probably,50,0,17.429783333333333,aisle_1,0.4,You'll probably get one.
./stim/images/prob_90_3.png,0.91,might,0.08999999999999997,You might get one.,6,undefined,1,probably,90,0,17.429783333333333,aisle_1,0,You'll probably get one.
./stim/images/prob_90_5.png,0,might,0.87,You might get one.,6,undefined,1,probably,90,0,17.429783333333333,window_1,0.13000000000000012,You'll probably get one.
./stim/images/prob_60_4.png,0.78,might,0,You might get one.,6,undefined,1,probably,60,0,17.429783333333333,aisle_1,0.21999999999999997,You'll probably get one.
./stim/images/prob_90_1.png,0,might,0.87,You might get one.,6,undefined,1,probably,90,0,17.429783333333333,window_1,0.13000000000000012,You'll probably get one.
./stim/images/prob_10_3.png,0,might,0.8400000000000001,You might get one.,6,undefined,1,probably,10,0,17.429783333333333,aisle_1,0.16,You'll probably get one.
./stim/images/prob_75_3.png,0,might,0.8700000000000001,You might get one.,6,undefined,1,probably,75,0,17.429783333333333,window_1,0.13,You'll probably get one.
./stim/images/prob_0_2.png,0,might,1,You might get one.,6,undefined,1,probably,0,0,17.429783333333333,window_1,0,You'll probably get one.
./stim/images/prob_75_2.png,0,might,0.8899999999999999,You might get one.,6,undefined,1,probably,75,0,17.429783333333333,window_1,0.11,You'll probably get one.
./stim/images/prob_75_4.png,1,might,0,You might get one.,6,undefined,1,probably,75,0,17.429783333333333,aisle_1,0,You'll probably get one.
./stim/images/prob_0_5.png,0,might,1,You might get one.,6,undefined,1,probably,0,0,17.429783333333333,aisle_1,0,You'll probably get one.
./stim/images/prob_10_1.png,0,might,0.97,You might get one.,6,undefined,1,probably,10,0,17.429783333333333,aisle_1,0.03,You'll probably get one.
./stim/images/prob_50_1.png,0.91,might,0,You might get one.,6,undefined,1,probably,50,0,17.429783333333333,window_1,0.08999999999999986,You'll probably get one.
./stim/images/prob_40_4.png,0.91,might,0,You might get one.,6,undefined,1,probably,40,0,17.429783333333333,aisle_1,0.08999999999999997,You'll probably get one.
./stim/images/prob_60_4.png,0.8,might,0,You might get one.,6,undefined,1,probably,60,0,17.429783333333333,window_1,0.2,You'll probably get one.
./stim/images/prob_50_2.png,0.8300000000000001,might,0,You might get one.,6,undefined,1,probably,50,0,17.429783333333333,window_1,0.17,You'll probably get one.
./stim/images/prob_25_1.png,1,might,0,You might get one.,6,undefined,1,probably,25,0,17.429783333333333,window_1,0,You'll probably get one.
./stim/images/prob_10_1.png,1,might,0,You might get one.,6,undefined,1,probably,10,0,17.429783333333333,window_1,0,You'll probably get one.
./stim/images/prob_60_5.png,0.64,might,0,You might get one.,6,undefined,1,probably,60,0,17.429783333333333,aisle_1,0.36,You'll probably get one.
./stim/images/prob_60_4.png,0.1499999999999999,might,0,You might get one.,6,undefined,1,probably,60,0,17.429783333333333,window_1,0.85,You'll probably get one.
./stim/images/prob_25_2.png,0.16,might,0,You might get one.,6,undefined,1,probably,25,0,17.429783333333333,aisle_1,0.8400000000000001,You'll probably get one.
./stim/images/prob_75_2.png,1,might,0,You might get one.,6,undefined,1,probably,75,0,17.429783333333333,aisle_1,0,You'll probably get one.
./stim/images/prob_10_2.png,1,might,0,You might get one.,6,undefined,1,probably,10,0,17.429783333333333,window_1,0,You'll probably get one.
./stim/images/prob_25_5.png,1,might,0,You might get one.,6,undefined,1,probably,25,0,17.429783333333333,window_1,0,You'll probably get one.
./stim/images/prob_40_1.png,0.8599999999999999,might,0,You might get one.,6,undefined,1,probably,40,0,17.429783333333333,window_1,0.14,You'll probably get one.
./stim/images/prob_25_1.png,0,might,0,You might get one.,6,undefined,1,probably,25,0,17.429783333333333,aisle_1,1,You'll probably get one.
./stim/images/prob_40_2.png,1,might,0,You might get one.,6,undefined,1,probably,40,0,17.429783333333333,aisle_1,0,You'll probably get one.
./stim/images/prob_100_5.png,0,might,1,You might get one.,6,undefined,1,probably,100,0,17.429783333333333,aisle_1,0,You'll probably get one.
./stim/images/prob_50_1.png,1,might,0,You might get one.,6,undefined,1,probably,50,0,17.429783333333333,aisle_1,0,You'll probably get one.
./stim/images/prob_0_2.png,0,might,1,You might get one.,6,undefined,1,probably,0,0,17.429783333333333,window_1,0,You'll probably get one.
./stim/images/prob_100_2.png,0,might,1,You might get one.,6,undefined,1,probably,100,0,17.429783333333333,aisle_1,0,You'll probably get one.
./stim/images/prob_40_1.png,1,might,0,You might get one.,6,undefined,1,probably,40,0,17.429783333333333,window_1,0,You'll probably get one.
./stim/images/prob_100_4.png,0,might,1,You might get one.,6,undefined,1,probably,100,0,17.429783333333333,window_1,0,You'll probably get one.
./stim/images/prob_100_5.png,0,might,1,You might get one.,7,undefined,1,probably,100,1,19.21435,aisle_1,0,You'll probably get one.
./stim/images/prob_90_5.png,0.10999999999999999,might,0,You might get one.,7,undefined,1,probably,90,1,19.21435,aisle_1,0.89,You'll probably get one.
./stim/images/prob_90_5.png,0.08999999999999997,might,0,You might get one.,7,undefined,1,probably,90,1,19.21435,window_1,0.91,You'll probably get one.
./stim/images/prob_60_2.png,0.33,might,0,You might get one.,7,undefined,1,probably,60,1,19.21435,aisle_1,0.6699999999999999,You'll probably get one.
./stim/images/prob_40_5.png,0.3999999999999998,might,0,You might get one.,7,undefined,1,probably,40,1,19.21435,window_1,0.6000000000000001,You'll probably get one.
./stim/images/prob_25_4.png,0.16000000000000003,might,0,You might get one.,7,undefined,1,probably,25,1,19.21435,aisle_1,0.84,You'll probably get one.
./stim/images/prob_25_3.png,0.64,might,0,You might get one.,7,undefined,1,probably,25,1,19.21435,window_1,0.36,You'll probably get one.
./stim/images/prob_40_2.png,0.56,might,0,You might get one.,7,undefined,1,probably,40,1,19.21435,window_1,0.44,You'll probably get one.
./stim/images/prob_50_1.png,0.4899999999999999,might,0,You might get one.,7,undefined,1,probably,50,1,19.21435,window_1,0.51,You'll probably get one.
./stim/images/prob_0_2.png,0,might,1,You might get one.,7,undefined,1,probably,0,1,19.21435,window_1,0,You'll probably get one.
./stim/images/prob_50_1.png,0.54,might,0,You might get one.,7,undefined,1,probably,50,1,19.21435,window_1,0.4600000000000001,You'll probably get one.
./stim/images/prob_50_4.png,0.48,might,0,You might get one.,7,undefined,1,probably,50,1,19.21435,aisle_1,0.5199999999999999,You'll probably get one.
./stim/images/prob_10_1.png,0.89,might,0,You might get one.,7,undefined,1,probably,10,1,19.21435,window_1,0.10999999999999999,You'll probably get one.
./stim/images/prob_10_4.png,0.91,might,0,You might get one.,7,undefined,1,probably,10,1,19.21435,window_1,0.08999999999999997,You'll probably get one.
./stim/images/prob_25_4.png,0.5800000000000001,might,0,You might get one.,7,undefined,1,probably,25,1,19.21435,aisle_1,0.42,You'll probably get one.
./stim/images/prob_40_4.png,0.48,might,0,You might get one.,7,undefined,1,probably,40,1,19.21435,aisle_1,0.5200000000000001,You'll probably get one.
./stim/images/prob_75_4.png,0.76,might,0,You might get one.,7,undefined,1,probably,75,1,19.21435,aisle_1,0.24,You'll probably get one.
./stim/images/prob_90_3.png,0.050000000000000044,might,0.7,You might get one.,7,undefined,1,probably,90,1,19.21435,window_1,0.25,You'll probably get one.
./stim/images/prob_100_3.png,0,might,1,You might get one.,7,undefined,1,probably,100,1,19.21435,window_1,0,You'll probably get one.
./stim/images/prob_0_3.png,0,might,1,You might get one.,7,undefined,1,probably,0,1,19.21435,aisle_1,0,You'll probably get one.
./stim/images/prob_0_2.png,0,might,1,You might get one.,7,undefined,1,probably,0,1,19.21435,aisle_1,0,You'll probably get one.
./stim/images/prob_75_3.png,0.69,might,0,You might get one.,7,undefined,1,probably,75,1,19.21435,aisle_1,0.30999999999999994,You'll probably get one.
./stim/images/prob_10_1.png,0.12,might,0.57,You might get one.,7,undefined,1,probably,10,1,19.21435,aisle_1,0.31000000000000005,You'll probably get one.
./stim/images/prob_75_3.png,0.17000000000000015,might,0.49,You might get one.,7,undefined,1,probably,75,1,19.21435,window_1,0.33999999999999986,You'll probably get one.
./stim/images/prob_50_1.png,0.4700000000000001,might,0,You might get one.,7,undefined,1,probably,50,1,19.21435,aisle_1,0.53,You'll probably get one.
./stim/images/prob_60_1.png,0.39,might,0,You might get one.,7,undefined,1,probably,60,1,19.21435,aisle_1,0.6100000000000001,You'll probably get one.
./stim/images/prob_90_3.png,1,might,0,You might get one.,7,undefined,1,probably,90,1,19.21435,aisle_1,0,You'll probably get one.
./stim/images/prob_25_1.png,0.6200000000000001,might,0,You might get one.,7,undefined,1,probably,25,1,19.21435,window_1,0.38,You'll probably get one.
./stim/images/prob_40_2.png,0.31,might,0,You might get one.,7,undefined,1,probably,40,1,19.21435,aisle_1,0.69,You'll probably get one.
./stim/images/prob_10_2.png,0.050000000000000155,might,0.72,You might get one.,7,undefined,1,probably,10,1,19.21435,aisle_1,0.23,You'll probably get one.
./stim/images/prob_100_3.png,0,might,1,You might get one.,7,undefined,1,probably,100,1,19.21435,window_1,0,You'll probably get one.
./stim/images/prob_100_1.png,0,might,1,You might get one.,7,undefined,1,probably,100,1,19.21435,aisle_1,0,You'll probably get one.
./stim/images/prob_60_1.png,0.33999999999999997,might,0,You might get one.,7,undefined,1,probably,60,1,19.21435,window_1,0.6599999999999999,You'll probably get one.
./stim/images/prob_75_3.png,0.17000000000000004,might,0,You might get one.,7,undefined,1,probably,75,1,19.21435,window_1,0.83,You'll probably get one.
./stim/images/prob_60_3.png,0.2599999999999999,might,0,You might get one.,7,undefined,1,probably,60,1,19.21435,window_1,0.74,You'll probably get one.
./stim/images/prob_0_1.png,0,might,1,You might get one.,7,undefined,1,probably,0,1,19.21435,window_1,0,You'll probably get one.
./stim/images/prob_25_5.png,0.63,might,0,You might get one.,8,undefined,1,probably,25,1,15.43775,aisle_1,0.37,You'll probably get one.
./stim/images/prob_10_5.png,0.49,might,1.1102230246251565e-16,You might get one.,8,undefined,1,probably,10,1,15.43775,aisle_1,0.5100000000000001,You'll probably get one.
./stim/images/prob_40_1.png,0.6,might,1.1102230246251565e-16,You might get one.,8,undefined,1,probably,40,1,15.43775,window_1,0.40000000000000013,You'll probably get one.
./stim/images/prob_75_5.png,0.81,might,0,You might get one.,8,undefined,1,probably,75,1,15.43775,aisle_1,0.19000000000000006,You'll probably get one.
./stim/images/prob_25_2.png,0.39,might,0.10999999999999988,You might get one.,8,undefined,1,probably,25,1,15.43775,aisle_1,0.5,You'll probably get one.
./stim/images/prob_75_3.png,0.58,might,1.1102230246251565e-16,You might get one.,8,undefined,1,probably,75,1,15.43775,aisle_1,0.42000000000000004,You'll probably get one.
./stim/images/prob_50_3.png,0.74,might,1.1102230246251565e-16,You might get one.,8,undefined,1,probably,50,1,15.43775,aisle_1,0.2600000000000001,You'll probably get one.
./stim/images/prob_25_5.png,0.49,might,0,You might get one.,8,undefined,1,probably,25,1,15.43775,window_1,0.51,You'll probably get one.
./stim/images/prob_75_3.png,0.84,might,1.1102230246251565e-16,You might get one.,8,undefined,1,probably,75,1,15.43775,window_1,0.16000000000000014,You'll probably get one.
./stim/images/prob_10_1.png,0.81,might,0,You might get one.,8,undefined,1,probably,10,1,15.43775,window_1,0.18999999999999995,You'll probably get one.
./stim/images/prob_100_5.png,0.69,might,0,You might get one.,8,undefined,1,probably,100,1,15.43775,window_1,0.31000000000000005,You'll probably get one.
./stim/images/prob_0_1.png,0.66,might,0,You might get one.,8,undefined,1,probably,0,1,15.43775,window_1,0.33999999999999997,You'll probably get one.
./stim/images/prob_90_5.png,0.71,might,0,You might get one.,8,undefined,1,probably,90,1,15.43775,window_1,0.29000000000000004,You'll probably get one.
./stim/images/prob_50_5.png,0.79,might,0,You might get one.,8,undefined,1,probably,50,1,15.43775,aisle_1,0.20999999999999996,You'll probably get one.
./stim/images/prob_50_4.png,0.76,might,0,You might get one.,8,undefined,1,probably,50,1,15.43775,window_1,0.23999999999999988,You'll probably get one.
./stim/images/prob_75_1.png,0.77,might,1.1102230246251565e-16,You might get one.,8,undefined,1,probably,75,1,15.43775,window_1,0.22999999999999998,You'll probably get one.
./stim/images/prob_60_2.png,0.73,might,1.1102230246251565e-16,You might get one.,8,undefined,1,probably,60,1,15.43775,aisle_1,0.27000000000000013,You'll probably get one.
./stim/images/prob_90_4.png,0.67,might,1.1102230246251565e-16,You might get one.,8,undefined,1,probably,90,1,15.43775,window_1,0.32999999999999996,You'll probably get one.
./stim/images/prob_0_2.png,0.66,might,0,You might get one.,8,undefined,1,probably,0,1,15.43775,aisle_1,0.33999999999999997,You'll probably get one.
./stim/images/prob_10_5.png,0.79,might,0,You might get one.,8,undefined,1,probably,10,1,15.43775,window_1,0.20999999999999996,You'll probably get one.
./stim/images/prob_40_3.png,0.6,might,0,You might get one.,8,undefined,1,probably,40,1,15.43775,aisle_1,0.4,You'll probably get one.
./stim/images/prob_25_4.png,0.57,might,0,You might get one.,8,undefined,1,probably,25,1,15.43775,window_1,0.43000000000000005,You'll probably get one.
./stim/images/prob_100_1.png,0.76,might,0,You might get one.,8,undefined,1,probably,100,1,15.43775,aisle_1,0.24,You'll probably get one.
./stim/images/prob_100_3.png,0.59,might,0,You might get one.,8,undefined,1,probably,100,1,15.43775,aisle_1,0.41000000000000003,You'll probably get one.
./stim/images/prob_40_4.png,0.59,might,1.1102230246251565e-16,You might get one.,8,undefined,1,probably,40,1,15.43775,window_1,0.4099999999999999,You'll probably get one.
./stim/images/prob_90_1.png,0.62,might,0,You might get one.,8,undefined,1,probably,90,1,15.43775,aisle_1,0.38,You'll probably get one.
./stim/images/prob_50_2.png,0.66,might,1.1102230246251565e-16,You might get one.,8,undefined,1,probably,50,1,15.43775,window_1,0.33999999999999986,You'll probably get one.
./stim/images/prob_0_3.png,0.63,might,2.220446049250313e-16,You might get one.,8,undefined,1,probably,0,1,15.43775,window_1,0.3699999999999999,You'll probably get one.
./stim/images/prob_60_1.png,0.43999999999999984,might,0.10000000000000009,You might get one.,8,undefined,1,probably,60,1,15.43775,window_1,0.4600000000000001,You'll probably get one.
./stim/images/prob_0_3.png,0.54,might,0,You might get one.,8,undefined,1,probably,0,1,15.43775,aisle_1,0.45999999999999996,You'll probably get one.
./stim/images/prob_100_3.png,0.56,might,0,You might get one.,8,undefined,1,probably,100,1,15.43775,window_1,0.43999999999999995,You'll probably get one.
./stim/images/prob_90_3.png,0.63,might,0,You might get one.,8,undefined,1,probably,90,1,15.43775,aisle_1,0.3699999999999999,You'll probably get one.
./stim/images/prob_60_3.png,0.7,might,0,You might get one.,8,undefined,1,probably,60,1,15.43775,window_1,0.30000000000000016,You'll probably get one.
./stim/images/prob_40_2.png,0.67,might,1.1102230246251565e-16,You might get one.,8,undefined,1,probably,40,1,15.43775,aisle_1,0.32999999999999985,You'll probably get one.
./stim/images/prob_10_5.png,0.69,might,0,You might get one.,8,undefined,1,probably,10,1,15.43775,aisle_1,0.31000000000000005,You'll probably get one.
./stim/images/prob_60_3.png,0.49,might,1.1102230246251565e-16,You might get one.,8,undefined,1,probably,60,1,15.43775,aisle_1,0.5100000000000001,You'll probably get one.
