reverse_sent_order,type,modal2,rating_other,Answer.condition,percent_window,rating1,sentence2,condition,workerid,rating2,sentence1,Answer.time_in_minutes,modal1,image
0,aisle_3,might,0.7399999999999999,undefined,90,0,You might get one.,3,5,0.26,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_90_3.png
0,aisle_3,might,0.019999999999999907,undefined,40,0.34,You might get one.,3,5,0.64,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_40_5.png
0,aisle_3,might,0.20999999999999985,undefined,75,0.19,You might get one.,3,5,0.6,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_75_3.png
0,aisle_3,might,0.33,undefined,60,0.07,You might get one.,3,5,0.5999999999999999,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_60_4.png
0,aisle_3,might,1,undefined,100,0,You might get one.,3,5,0,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_100_3.png
0,aisle_3,might,0.3700000000000001,undefined,0,0.63,You might get one.,3,5,0,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_0_1.png
0,window_3,might,1,undefined,0,0,You might get one.,3,5,0,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_0_3.png
0,aisle_3,might,0,undefined,10,0.85,You might get one.,3,5,0.1499999999999999,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_10_4.png
0,window_3,might,1,undefined,0,0,You might get one.,3,5,0,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_0_3.png
0,window_3,might,2.220446049250313e-16,undefined,75,0.71,You might get one.,3,5,0.2899999999999999,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_75_3.png
0,window_3,might,0,undefined,75,0.6799999999999999,You might get one.,3,5,0.32,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_75_3.png
0,window_3,might,1.1102230246251565e-16,undefined,100,1,You might get one.,3,5,0,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_100_2.png
0,window_3,might,0.10999999999999999,undefined,100,0.89,You might get one.,3,5,0,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_100_2.png
0,window_3,might,0.11,undefined,50,0.43,You might get one.,3,5,0.45999999999999996,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_50_1.png
0,window_3,might,0.29,undefined,60,0.17,You might get one.,3,5,0.54,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_60_1.png
0,aisle_3,might,0,undefined,25,0.74,You might get one.,3,5,0.2599999999999999,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_25_5.png
0,aisle_3,might,0.15000000000000013,undefined,60,0.21,You might get one.,3,5,0.64,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_60_4.png
0,aisle_3,might,0,undefined,0,1,You might get one.,3,5,0,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_0_2.png
0,window_3,might,0,undefined,40,0.17,You might get one.,3,5,0.8300000000000001,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_40_5.png
0,window_3,might,1.1102230246251565e-16,undefined,40,0.09,You might get one.,3,5,0.9099999999999999,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_40_3.png
0,aisle_3,might,0.06000000000000005,undefined,75,0.22,You might get one.,3,5,0.72,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_75_1.png
0,window_3,might,0,undefined,90,0.77,You might get one.,3,5,0.22999999999999998,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_90_1.png
0,window_3,might,0,undefined,10,0,You might get one.,3,5,1,You'll probably get one.,9.379316666666666,probably,./stim/images/prob_10_3.png
0,window_3,might,0,undefined,100,0.58,You might get one.,3,6,0.42000000000000004,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_100_5.png
0,window_3,might,0,undefined,60,0.62,You might get one.,3,6,0.38,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_60_2.png
0,aisle_3,might,0,undefined,75,0.42,You might get one.,3,6,0.5800000000000001,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_75_2.png
0,aisle_3,might,0,undefined,100,0.26,You might get one.,3,6,0.74,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_100_5.png
0,aisle_3,might,0,undefined,100,0.26,You might get one.,3,6,0.74,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_100_3.png
0,window_3,might,0,undefined,75,0.31,You might get one.,3,6,0.6900000000000001,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_75_4.png
0,aisle_3,might,0,undefined,75,0.44,You might get one.,3,6,0.56,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_75_5.png
0,aisle_3,might,0,undefined,50,0.4,You might get one.,3,6,0.5999999999999999,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_50_5.png
0,window_3,might,0,undefined,0,0.66,You might get one.,3,6,0.33999999999999997,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_0_3.png
0,aisle_3,might,0,undefined,90,0.37,You might get one.,3,6,0.6299999999999999,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_90_3.png
0,window_3,might,0,undefined,50,0.53,You might get one.,3,6,0.47,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_50_5.png
0,aisle_3,might,0,undefined,60,0.48,You might get one.,3,6,0.5200000000000001,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_60_3.png
0,aisle_3,might,0,undefined,40,0.41,You might get one.,3,6,0.59,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_40_1.png
0,window_3,might,0,undefined,90,0.32,You might get one.,3,6,0.68,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_90_4.png
0,aisle_3,might,0.029999999999999916,undefined,25,0.41,You might get one.,3,6,0.56,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_25_3.png
0,window_3,might,0.08000000000000007,undefined,75,0.41,You might get one.,3,6,0.51,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_75_3.png
0,window_3,might,0,undefined,40,0.68,You might get one.,3,6,0.31999999999999984,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_40_2.png
0,aisle_3,might,0,undefined,90,0.33,You might get one.,3,6,0.67,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_90_3.png
0,window_3,might,0.5,undefined,100,0,You might get one.,3,6,0.5,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_100_5.png
0,window_3,might,0.46999999999999986,undefined,10,0.48,You might get one.,3,6,0.05,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_10_5.png
0,window_3,might,0.08000000000000007,undefined,90,0.14,You might get one.,3,6,0.78,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_90_3.png
0,aisle_3,might,0.16999999999999993,undefined,25,0.18,You might get one.,3,6,0.65,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_25_2.png
0,window_3,might,0.040000000000000036,undefined,40,0.73,You might get one.,3,6,0.23,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_40_3.png
0,aisle_3,might,0.030000000000000138,undefined,50,0.58,You might get one.,3,6,0.39,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_50_2.png
0,aisle_3,might,0.050000000000000155,undefined,40,0.52,You might get one.,3,6,0.43,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_40_1.png
0,window_3,might,0.15999999999999992,undefined,25,0.35,You might get one.,3,6,0.49,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_25_4.png
0,aisle_3,might,1.1102230246251565e-16,undefined,0,0.44,You might get one.,3,6,0.5599999999999999,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_0_3.png
0,aisle_3,might,0,undefined,10,0.45,You might get one.,3,6,0.5499999999999999,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_10_1.png
0,window_3,might,0,undefined,25,0.32,You might get one.,3,6,0.68,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_25_4.png
0,aisle_3,might,0,undefined,10,0.61,You might get one.,3,6,0.39,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_10_4.png
0,aisle_3,might,0,undefined,60,0.31,You might get one.,3,6,0.69,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_60_2.png
0,window_3,might,0,undefined,0,0.39,You might get one.,3,6,0.6099999999999999,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_0_3.png
0,window_3,might,0,undefined,10,0.44,You might get one.,3,6,0.5599999999999999,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_10_4.png
0,aisle_3,might,0,undefined,0,0.37,You might get one.,3,6,0.63,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_0_1.png
0,window_3,might,0,undefined,50,0.39,You might get one.,3,6,0.6099999999999999,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_50_1.png
0,window_3,might,0,undefined,60,0.53,You might get one.,3,6,0.47,You'll probably get one.,20.117616666666667,probably,./stim/images/prob_60_4.png
0,aisle_3,might,0,undefined,40,0.19,You might get one.,3,7,0.8099999999999999,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_40_1.png
0,window_3,might,0,undefined,60,0.68,You might get one.,3,7,0.32000000000000006,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_60_4.png
0,aisle_3,might,0,undefined,40,0.69,You might get one.,3,7,0.30999999999999994,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_40_1.png
0,aisle_3,might,1,undefined,0,0,You might get one.,3,7,0,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_0_4.png
0,window_3,might,0,undefined,50,0,You might get one.,3,7,1,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_50_3.png
0,window_3,might,0,undefined,50,0,You might get one.,3,7,1,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_50_3.png
0,aisle_3,might,0,undefined,10,1,You might get one.,3,7,0,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_10_1.png
0,window_3,might,0,undefined,40,0,You might get one.,3,7,1,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_40_5.png
0,window_3,might,1,undefined,100,0,You might get one.,3,7,0,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_100_2.png
0,window_3,might,1,undefined,0,0,You might get one.,3,7,0,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_0_2.png
0,aisle_3,might,0,undefined,50,0,You might get one.,3,7,1,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_50_1.png
0,window_3,might,1,undefined,100,0,You might get one.,3,7,0,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_100_5.png
0,window_3,might,0,undefined,90,1,You might get one.,3,7,0,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_90_1.png
0,window_3,might,0,undefined,40,0,You might get one.,3,7,1,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_40_1.png
0,aisle_3,might,0,undefined,25,0.72,You might get one.,3,7,0.28,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_25_4.png
0,window_3,might,0,undefined,25,0,You might get one.,3,7,1,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_25_4.png
0,window_3,might,1,undefined,0,0,You might get one.,3,7,0,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_0_3.png
0,window_3,might,0,undefined,10,0,You might get one.,3,7,1,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_10_3.png
0,aisle_3,might,0,undefined,75,0,You might get one.,3,7,1,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_75_2.png
0,aisle_3,might,0,undefined,50,0,You might get one.,3,7,1,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_50_4.png
0,window_3,might,0,undefined,75,0.8,You might get one.,3,7,0.19999999999999996,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_75_2.png
0,aisle_3,might,0,undefined,60,0,You might get one.,3,7,1,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_60_1.png
0,window_3,might,0,undefined,25,0,You might get one.,3,7,1,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_25_2.png
0,aisle_3,might,0,undefined,75,0,You might get one.,3,7,1,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_75_5.png
0,window_3,might,0,undefined,90,1,You might get one.,3,7,0,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_90_2.png
0,aisle_3,might,1,undefined,100,0,You might get one.,3,7,0,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_100_5.png
0,aisle_3,might,0,undefined,10,1,You might get one.,3,7,0,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_10_4.png
0,aisle_3,might,1,undefined,100,0,You might get one.,3,7,0,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_100_3.png
0,aisle_3,might,0.26,undefined,90,0,You might get one.,3,7,0.74,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_90_4.png
0,window_3,might,0.21999999999999997,undefined,10,0,You might get one.,3,7,0.78,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_10_5.png
0,aisle_3,might,0,undefined,25,1,You might get one.,3,7,0,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_25_4.png
0,window_3,might,0,undefined,60,0,You might get one.,3,7,1,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_60_1.png
0,aisle_3,might,0,undefined,60,0,You might get one.,3,7,1,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_60_4.png
0,window_3,might,0,undefined,75,1,You might get one.,3,7,0,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_75_1.png
0,aisle_3,might,1,undefined,0,0,You might get one.,3,7,0,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_0_3.png
0,aisle_3,might,0.8500000000000001,undefined,90,0,You might get one.,3,7,0.15,You'll probably get one.,19.491133333333334,probably,./stim/images/prob_90_1.png
1,window_3,might,0,undefined,100,1,You might get one.,3,8,0,You'll probably get one.,22.036,probably,./stim/images/prob_100_1.png
1,window_3,might,0.8599999999999999,undefined,25,0,You might get one.,3,8,0.14,You'll probably get one.,22.036,probably,./stim/images/prob_25_4.png
1,window_3,might,0.8300000000000001,undefined,40,0,You might get one.,3,8,0.17,You'll probably get one.,22.036,probably,./stim/images/prob_40_4.png
1,window_3,might,0.19,undefined,50,0,You might get one.,3,8,0.81,You'll probably get one.,22.036,probably,./stim/images/prob_50_2.png
1,aisle_3,might,0,undefined,25,1,You might get one.,3,8,0,You'll probably get one.,22.036,probably,./stim/images/prob_25_3.png
1,window_3,might,0,undefined,60,0,You might get one.,3,8,1,You'll probably get one.,22.036,probably,./stim/images/prob_60_4.png
1,aisle_3,might,0.21000000000000008,undefined,40,0,You might get one.,3,8,0.79,You'll probably get one.,22.036,probably,./stim/images/prob_40_4.png
1,aisle_3,might,0.09999999999999987,undefined,50,0,You might get one.,3,8,0.9,You'll probably get one.,22.036,probably,./stim/images/prob_50_3.png
1,aisle_3,might,0.8999999999999999,undefined,75,0,You might get one.,3,8,0.1,You'll probably get one.,22.036,probably,./stim/images/prob_75_3.png
1,window_3,might,0.16000000000000003,undefined,75,0.84,You might get one.,3,8,0,You'll probably get one.,22.036,probably,./stim/images/prob_75_3.png
1,window_3,might,1,undefined,10,0,You might get one.,3,8,0,You'll probably get one.,22.036,probably,./stim/images/prob_10_5.png
1,window_3,might,0.13,undefined,75,0.87,You might get one.,3,8,0,You'll probably get one.,22.036,probably,./stim/images/prob_75_3.png
1,aisle_3,might,0.15000000000000013,undefined,50,0,You might get one.,3,8,0.85,You'll probably get one.,22.036,probably,./stim/images/prob_50_2.png
1,window_3,might,0,undefined,90,1,You might get one.,3,8,0,You'll probably get one.,22.036,probably,./stim/images/prob_90_4.png
1,aisle_3,might,0,undefined,0,1,You might get one.,3,8,0,You'll probably get one.,22.036,probably,./stim/images/prob_0_4.png
1,aisle_3,might,1,undefined,100,0,You might get one.,3,8,0,You'll probably get one.,22.036,probably,./stim/images/prob_100_2.png
1,window_3,might,0,undefined,90,1,You might get one.,3,8,0,You'll probably get one.,22.036,probably,./stim/images/prob_90_4.png
1,window_3,might,0,undefined,40,0,You might get one.,3,8,1,You'll probably get one.,22.036,probably,./stim/images/prob_40_2.png
1,aisle_3,might,0,undefined,75,0,You might get one.,3,8,1,You'll probably get one.,22.036,probably,./stim/images/prob_75_3.png
1,window_3,might,1,undefined,0,0,You might get one.,3,8,0,You'll probably get one.,22.036,probably,./stim/images/prob_0_5.png
1,window_3,might,0.20999999999999996,undefined,60,0,You might get one.,3,8,0.79,You'll probably get one.,22.036,probably,./stim/images/prob_60_2.png
1,window_3,might,0,undefined,50,0,You might get one.,3,8,1,You'll probably get one.,22.036,probably,./stim/images/prob_50_5.png
1,aisle_3,might,0,undefined,10,1,You might get one.,3,8,0,You'll probably get one.,22.036,probably,./stim/images/prob_10_1.png
1,window_3,might,0.8899999999999999,undefined,10,0,You might get one.,3,8,0.11,You'll probably get one.,22.036,probably,./stim/images/prob_10_1.png
1,aisle_3,might,0,undefined,25,0.91,You might get one.,3,8,0.09000000000000008,You'll probably get one.,22.036,probably,./stim/images/prob_25_1.png
1,aisle_3,might,1,undefined,90,0,You might get one.,3,8,0,You'll probably get one.,22.036,probably,./stim/images/prob_90_4.png
1,aisle_3,might,1,undefined,100,0,You might get one.,3,8,0,You'll probably get one.,22.036,probably,./stim/images/prob_100_4.png
1,aisle_3,might,0,undefined,10,1,You might get one.,3,8,0,You'll probably get one.,22.036,probably,./stim/images/prob_10_5.png
1,aisle_3,might,1,undefined,90,0,You might get one.,3,8,0,You'll probably get one.,22.036,probably,./stim/images/prob_90_1.png
1,aisle_3,might,0,undefined,60,0,You might get one.,3,8,1,You'll probably get one.,22.036,probably,./stim/images/prob_60_4.png
1,aisle_3,might,0,undefined,0,1,You might get one.,3,8,0,You'll probably get one.,22.036,probably,./stim/images/prob_0_5.png
1,aisle_3,might,0.21000000000000008,undefined,40,0,You might get one.,3,8,0.79,You'll probably get one.,22.036,probably,./stim/images/prob_40_1.png
1,window_3,might,0.6299999999999999,undefined,25,0,You might get one.,3,8,0.37,You'll probably get one.,22.036,probably,./stim/images/prob_25_1.png
1,window_3,might,1,undefined,0,0,You might get one.,3,8,0,You'll probably get one.,22.036,probably,./stim/images/prob_0_5.png
1,window_3,might,0,undefined,100,1,You might get one.,3,8,0,You'll probably get one.,22.036,probably,./stim/images/prob_100_4.png
1,aisle_3,might,0.18000000000000016,undefined,60,0,You might get one.,3,8,0.82,You'll probably get one.,22.036,probably,./stim/images/prob_60_4.png
0,window_3,might,0,undefined,25,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_25_3.png
0,window_3,might,1,undefined,0,0,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_0_4.png
0,aisle_3,might,0,undefined,40,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_40_2.png
0,aisle_3,might,0,undefined,0,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_0_3.png
0,window_3,might,1,undefined,0,0,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_0_3.png
0,aisle_3,might,0,undefined,40,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_40_1.png
0,window_3,might,0,undefined,90,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_90_3.png
0,aisle_3,might,0,undefined,75,0.96,You might get one.,3,9,0.040000000000000036,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_75_2.png
0,aisle_3,might,0,undefined,90,0,You might get one.,3,9,1,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_90_3.png
0,window_3,might,0,undefined,40,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_40_2.png
0,window_3,might,0,undefined,90,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_90_3.png
0,window_3,might,0,undefined,75,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_75_5.png
0,aisle_3,might,0,undefined,90,0,You might get one.,3,9,1,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_90_4.png
0,window_3,might,0,undefined,60,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_60_3.png
0,aisle_3,might,0,undefined,60,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_60_4.png
0,aisle_3,might,0,undefined,0,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_0_5.png
0,aisle_3,might,0,undefined,25,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_25_2.png
0,window_3,might,0,undefined,40,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_40_2.png
0,window_3,might,0,undefined,10,0,You might get one.,3,9,1,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_10_3.png
0,aisle_3,might,0,undefined,75,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_75_2.png
0,aisle_3,might,0,undefined,50,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_50_2.png
0,aisle_3,might,1,undefined,100,0,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_100_5.png
0,window_3,might,0,undefined,60,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_60_1.png
0,window_3,might,0,undefined,100,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_100_2.png
0,aisle_3,might,0,undefined,60,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_60_4.png
0,aisle_3,might,1,undefined,100,0,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_100_5.png
0,window_3,might,0,undefined,50,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_50_5.png
0,window_3,might,0,undefined,25,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_25_4.png
0,window_3,might,0,undefined,50,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_50_5.png
0,window_3,might,0,undefined,10,0,You might get one.,3,9,1,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_10_4.png
0,window_3,might,0,undefined,75,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_75_2.png
0,aisle_3,might,0,undefined,10,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_10_1.png
0,aisle_3,might,0,undefined,25,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_25_3.png
0,window_3,might,0,undefined,100,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_100_3.png
0,aisle_3,might,0,undefined,50,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_50_3.png
0,aisle_3,might,0,undefined,10,1,You might get one.,3,9,0,You'll probably get one.,15.145783333333334,probably,./stim/images/prob_10_4.png
