modal2,sentence1,Answer.time_in_minutes,Answer.condition,sentence2,percent_window,condition,reverse_sent_order,rating_other,type,workerid,rating1,image,modal1,rating2
might,You'll probably get one.,23.916616666666666,undefined,You might get one.,50,2,1,0,aisle_2,16,0.22999999999999998,./stim/images/prob_50_4.png,probably,0.77
might,You'll probably get one.,23.916616666666666,undefined,You might get one.,50,2,1,0,window_2,16,0.29999999999999993,./stim/images/prob_50_3.png,probably,0.7
might,You'll probably get one.,23.916616666666666,undefined,You might get one.,100,2,1,0,aisle_2,16,0.36,./stim/images/prob_100_5.png,probably,0.64
might,You'll probably get one.,23.916616666666666,undefined,You might get one.,25,2,1,0,aisle_2,16,0.6,./stim/images/prob_25_4.png,probably,0.4
might,You'll probably get one.,23.916616666666666,undefined,You might get one.,25,2,1,0,aisle_2,16,0.3899999999999999,./stim/images/prob_25_1.png,probably,0.61
might,You'll probably get one.,23.916616666666666,undefined,You might get one.,10,2,1,0,aisle_2,16,0.43000000000000005,./stim/images/prob_10_1.png,probably,0.57
might,You'll probably get one.,23.916616666666666,undefined,You might get one.,0,2,1,0,window_2,16,0.30000000000000004,./stim/images/prob_0_4.png,probably,0.7
might,You'll probably get one.,23.916616666666666,undefined,You might get one.,25,2,1,0,window_2,16,0.38,./stim/images/prob_25_4.png,probably,0.62
might,You'll probably get one.,23.916616666666666,undefined,You might get one.,60,2,1,0,window_2,16,0.47,./stim/images/prob_60_3.png,probably,0.53
might,You'll probably get one.,23.916616666666666,undefined,You might get one.,60,2,1,0,window_2,16,0.29000000000000004,./stim/images/prob_60_5.png,probably,0.71
might,You'll probably get one.,23.916616666666666,undefined,You might get one.,75,2,1,0,aisle_2,16,0.19999999999999996,./stim/images/prob_75_5.png,probably,0.8
might,You'll probably get one.,23.916616666666666,undefined,You might get one.,0,2,1,0,window_2,16,0.35,./stim/images/prob_0_4.png,probably,0.65
might,You'll probably get one.,23.916616666666666,undefined,You might get one.,90,2,1,0,window_2,16,0.34999999999999987,./stim/images/prob_90_2.png,probably,0.65
might,You'll probably get one.,23.916616666666666,undefined,You might get one.,0,2,1,0,aisle_2,16,0.2400000000000001,./stim/images/prob_0_1.png,probably,0.76
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,40,2,0,0.16999999999999993,aisle_2,17,0.16000000000000014,./stim/images/prob_40_5.png,probably,0.67
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,90,2,0,0,window_2,17,1,./stim/images/prob_90_2.png,probably,0
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,60,2,0,0.07,aisle_2,17,0.19999999999999984,./stim/images/prob_60_4.png,probably,0.73
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,25,2,0,0.11999999999999988,window_2,17,0.33,./stim/images/prob_25_4.png,probably,0.55
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,60,2,0,0,window_2,17,0.85,./stim/images/prob_60_5.png,probably,0.15000000000000013
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,75,2,0,0.14000000000000012,aisle_2,17,0,./stim/images/prob_75_4.png,probably,0.86
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,0,2,0,0,aisle_2,17,1,./stim/images/prob_0_1.png,probably,0
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,75,2,0,0,window_2,17,1,./stim/images/prob_75_3.png,probably,0
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,25,2,0,0,aisle_2,17,0.98,./stim/images/prob_25_3.png,probably,0.02000000000000013
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,100,2,0,1,aisle_2,17,0,./stim/images/prob_100_2.png,probably,0
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,0,2,0,1,window_2,17,0,./stim/images/prob_0_1.png,probably,0
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,60,2,0,0.12,aisle_2,17,0,./stim/images/prob_60_4.png,probably,0.88
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,10,2,0,0,aisle_2,17,1,./stim/images/prob_10_1.png,probably,0
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,100,2,0,1,window_2,17,0,./stim/images/prob_100_5.png,probably,0
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,75,2,0,0,aisle_2,17,0.18000000000000016,./stim/images/prob_75_4.png,probably,0.82
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,50,2,0,0,window_2,17,0.06000000000000005,./stim/images/prob_50_4.png,probably,0.94
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,25,2,0,0,aisle_2,17,0.88,./stim/images/prob_25_1.png,probably,0.12
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,100,2,0,0,window_2,17,1,./stim/images/prob_100_3.png,probably,0
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,90,2,0,0.94,aisle_2,17,0,./stim/images/prob_90_2.png,probably,0.06000000000000005
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,90,2,0,0,window_2,17,0.95,./stim/images/prob_90_5.png,probably,0.050000000000000044
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,10,2,0,0,aisle_2,17,1,./stim/images/prob_10_4.png,probably,0
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,40,2,0,0.27,window_2,17,0,./stim/images/prob_40_1.png,probably,0.73
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,40,2,0,0.73,window_2,17,0,./stim/images/prob_40_4.png,probably,0.27
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,100,2,0,1,aisle_2,17,0,./stim/images/prob_100_3.png,probably,0
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,10,2,0,0.91,window_2,17,0,./stim/images/prob_10_4.png,probably,0.08999999999999997
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,25,2,0,0.63,window_2,17,0,./stim/images/prob_25_4.png,probably,0.3699999999999999
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,50,2,0,0.24,window_2,17,0,./stim/images/prob_50_5.png,probably,0.76
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,0,2,0,0,aisle_2,17,1,./stim/images/prob_0_5.png,probably,0
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,0,2,0,1,window_2,17,0,./stim/images/prob_0_4.png,probably,0
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,75,2,0,0,window_2,17,0.72,./stim/images/prob_75_5.png,probably,0.28000000000000014
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,10,2,0,0.28000000000000014,window_2,17,0,./stim/images/prob_10_3.png,probably,0.72
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,90,2,0,0.8099999999999999,aisle_2,17,0,./stim/images/prob_90_2.png,probably,0.19
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,50,2,0,0.39,aisle_2,17,0,./stim/images/prob_50_3.png,probably,0.61
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,50,2,0,0.30000000000000004,aisle_2,17,0,./stim/images/prob_50_2.png,probably,0.7
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,40,2,0,0,aisle_2,17,0.61,./stim/images/prob_40_5.png,probably,0.3899999999999999
might,You'll probably get one.,16.405316666666668,undefined,You might get one.,60,2,0,0,window_2,17,0.73,./stim/images/prob_60_5.png,probably,0.2699999999999999
might,You'll probably get one.,8.32445,undefined,You might get one.,40,2,0,0,aisle_2,18,0.18999999999999995,./stim/images/prob_40_2.png,probably,0.81
might,You'll probably get one.,8.32445,undefined,You might get one.,40,2,0,0,window_2,18,0.1499999999999999,./stim/images/prob_40_2.png,probably,0.85
might,You'll probably get one.,8.32445,undefined,You might get one.,50,2,0,0,aisle_2,18,0.10999999999999988,./stim/images/prob_50_2.png,probably,0.89
might,You'll probably get one.,8.32445,undefined,You might get one.,10,2,0,0,window_2,18,0,./stim/images/prob_10_3.png,probably,1
might,You'll probably get one.,8.32445,undefined,You might get one.,25,2,0,0,aisle_2,18,0.91,./stim/images/prob_25_3.png,probably,0.09000000000000008
might,You'll probably get one.,8.32445,undefined,You might get one.,25,2,0,0,aisle_2,18,0.79,./stim/images/prob_25_5.png,probably,0.20999999999999996
might,You'll probably get one.,8.32445,undefined,You might get one.,25,2,0,0,window_2,18,0.08999999999999986,./stim/images/prob_25_4.png,probably,0.91
might,You'll probably get one.,8.32445,undefined,You might get one.,100,2,0,1,window_2,18,0,./stim/images/prob_100_1.png,probably,0
might,You'll probably get one.,8.32445,undefined,You might get one.,60,2,0,0,aisle_2,18,0.07999999999999985,./stim/images/prob_60_3.png,probably,0.92
might,You'll probably get one.,8.32445,undefined,You might get one.,90,2,0,0,window_2,18,1,./stim/images/prob_90_2.png,probably,0
might,You'll probably get one.,8.32445,undefined,You might get one.,10,2,0,0.06999999999999995,aisle_2,18,0.93,./stim/images/prob_10_2.png,probably,0
might,You'll probably get one.,8.32445,undefined,You might get one.,75,2,0,0,aisle_2,18,0.029999999999999916,./stim/images/prob_75_4.png,probably,0.97
might,You'll probably get one.,8.32445,undefined,You might get one.,50,2,0,0,aisle_2,18,0,./stim/images/prob_50_4.png,probably,1
might,You'll probably get one.,8.32445,undefined,You might get one.,75,2,0,0,window_2,18,0.84,./stim/images/prob_75_4.png,probably,0.16000000000000003
might,You'll probably get one.,8.32445,undefined,You might get one.,75,2,0,0,window_2,18,0.82,./stim/images/prob_75_4.png,probably,0.18000000000000016
might,You'll probably get one.,8.32445,undefined,You might get one.,0,2,0,1,window_2,18,0,./stim/images/prob_0_5.png,probably,0
might,You'll probably get one.,8.32445,undefined,You might get one.,0,2,0,1,window_2,18,0,./stim/images/prob_0_2.png,probably,0
might,You'll probably get one.,8.32445,undefined,You might get one.,90,2,0,0.10000000000000009,aisle_2,18,0,./stim/images/prob_90_3.png,probably,0.9
might,You'll probably get one.,8.32445,undefined,You might get one.,90,2,0,0.16000000000000003,aisle_2,18,0,./stim/images/prob_90_4.png,probably,0.84
might,You'll probably get one.,8.32445,undefined,You might get one.,60,2,0,0,aisle_2,18,0.07000000000000006,./stim/images/prob_60_2.png,probably,0.93
might,You'll probably get one.,8.32445,undefined,You might get one.,10,2,0,0,aisle_2,18,0.96,./stim/images/prob_10_1.png,probably,0.040000000000000036
might,You'll probably get one.,8.32445,undefined,You might get one.,75,2,0,0.08999999999999997,aisle_2,18,0,./stim/images/prob_75_1.png,probably,0.91
might,You'll probably get one.,8.32445,undefined,You might get one.,60,2,0,0,window_2,18,0.039999999999999925,./stim/images/prob_60_3.png,probably,0.96
might,You'll probably get one.,8.32445,undefined,You might get one.,100,2,0,0.55,aisle_2,18,0,./stim/images/prob_100_4.png,probably,0.45
might,You'll probably get one.,8.32445,undefined,You might get one.,50,2,0,0,window_2,18,0.47,./stim/images/prob_50_3.png,probably,0.53
might,You'll probably get one.,8.32445,undefined,You might get one.,0,2,0,0.95,aisle_2,18,0.05,./stim/images/prob_0_4.png,probably,0
might,You'll probably get one.,8.32445,undefined,You might get one.,50,2,0,0,window_2,18,0.31999999999999984,./stim/images/prob_50_4.png,probably,0.68
might,You'll probably get one.,8.32445,undefined,You might get one.,90,2,0,0.10000000000000009,window_2,18,0.9,./stim/images/prob_90_2.png,probably,0
might,You'll probably get one.,8.32445,undefined,You might get one.,25,2,0,0.15000000000000013,window_2,18,0,./stim/images/prob_25_1.png,probably,0.85
might,You'll probably get one.,8.32445,undefined,You might get one.,100,2,0,0.97,window_2,18,0.03,./stim/images/prob_100_3.png,probably,0
might,You'll probably get one.,8.32445,undefined,You might get one.,10,2,0,0,window_2,18,0,./stim/images/prob_10_3.png,probably,1
might,You'll probably get one.,8.32445,undefined,You might get one.,60,2,0,0,window_2,18,0.45999999999999996,./stim/images/prob_60_5.png,probably,0.54
might,You'll probably get one.,8.32445,undefined,You might get one.,40,2,0,0,window_2,18,0.17000000000000015,./stim/images/prob_40_1.png,probably,0.83
might,You'll probably get one.,8.32445,undefined,You might get one.,0,2,0,1,aisle_2,18,0,./stim/images/prob_0_2.png,probably,0
might,You'll probably get one.,8.32445,undefined,You might get one.,100,2,0,1,aisle_2,18,0,./stim/images/prob_100_4.png,probably,0
might,You'll probably get one.,8.32445,undefined,You might get one.,40,2,0,0,aisle_2,18,0.59,./stim/images/prob_40_2.png,probably,0.41000000000000003
might,You'll probably get one.,10.9861,undefined,You might get one.,60,2,1,0,aisle_2,19,0.3500000000000001,./stim/images/prob_60_3.png,probably,0.65
might,You'll probably get one.,10.9861,undefined,You might get one.,60,2,1,0,window_2,19,1,./stim/images/prob_60_5.png,probably,0
might,You'll probably get one.,10.9861,undefined,You might get one.,60,2,1,0,aisle_2,19,0.43000000000000005,./stim/images/prob_60_2.png,probably,0.57
might,You'll probably get one.,10.9861,undefined,You might get one.,50,2,1,0,aisle_2,19,0.40000000000000013,./stim/images/prob_50_5.png,probably,0.6
might,You'll probably get one.,10.9861,undefined,You might get one.,10,2,1,0.14000000000000012,window_2,19,0,./stim/images/prob_10_1.png,probably,0.86
might,You'll probably get one.,10.9861,undefined,You might get one.,100,2,1,1,window_2,19,0,./stim/images/prob_100_4.png,probably,0
might,You'll probably get one.,10.9861,undefined,You might get one.,10,2,1,0.09999999999999998,window_2,19,0,./stim/images/prob_10_1.png,probably,0.9
might,You'll probably get one.,10.9861,undefined,You might get one.,40,2,1,0,window_2,19,0,./stim/images/prob_40_3.png,probably,1
might,You'll probably get one.,10.9861,undefined,You might get one.,100,2,1,1,aisle_2,19,0,./stim/images/prob_100_3.png,probably,0
might,You'll probably get one.,10.9861,undefined,You might get one.,100,2,1,1,aisle_2,19,0,./stim/images/prob_100_2.png,probably,0
might,You'll probably get one.,10.9861,undefined,You might get one.,40,2,1,0,aisle_2,19,0.84,./stim/images/prob_40_4.png,probably,0.15999999999999992
might,You'll probably get one.,10.9861,undefined,You might get one.,0,2,1,1,aisle_2,19,0,./stim/images/prob_0_5.png,probably,0
might,You'll probably get one.,10.9861,undefined,You might get one.,25,2,1,0,aisle_2,19,1,./stim/images/prob_25_3.png,probably,0
might,You'll probably get one.,10.9861,undefined,You might get one.,40,2,1,0,window_2,19,0,./stim/images/prob_40_2.png,probably,1
might,You'll probably get one.,10.9861,undefined,You might get one.,0,2,1,1,window_2,19,0,./stim/images/prob_0_5.png,probably,0
might,You'll probably get one.,10.9861,undefined,You might get one.,90,2,1,0,window_2,19,1,./stim/images/prob_90_4.png,probably,0
might,You'll probably get one.,10.9861,undefined,You might get one.,75,2,1,0.010000000000000009,aisle_2,19,0,./stim/images/prob_75_2.png,probably,0.99
might,You'll probably get one.,10.9861,undefined,You might get one.,100,2,1,1,window_2,19,0,./stim/images/prob_100_2.png,probably,0
might,You'll probably get one.,10.9861,undefined,You might get one.,90,2,1,0.23,aisle_2,19,0,./stim/images/prob_90_2.png,probably,0.77
might,You'll probably get one.,10.9861,undefined,You might get one.,60,2,1,0,window_2,19,0.55,./stim/images/prob_60_3.png,probably,0.44999999999999996
might,You'll probably get one.,10.9861,undefined,You might get one.,75,2,1,0,aisle_2,19,0,./stim/images/prob_75_1.png,probably,1
might,You'll probably get one.,10.9861,undefined,You might get one.,40,2,1,0,aisle_2,19,1,./stim/images/prob_40_4.png,probably,0
might,You'll probably get one.,10.9861,undefined,You might get one.,50,2,1,0,window_2,19,0.06999999999999984,./stim/images/prob_50_3.png,probably,0.93
might,You'll probably get one.,10.9861,undefined,You might get one.,25,2,1,0,window_2,19,0,./stim/images/prob_25_3.png,probably,1
might,You'll probably get one.,10.9861,undefined,You might get one.,25,2,1,0,window_2,19,0,./stim/images/prob_25_3.png,probably,1
might,You'll probably get one.,10.9861,undefined,You might get one.,90,2,1,0.06999999999999995,aisle_2,19,0,./stim/images/prob_90_3.png,probably,0.93
might,You'll probably get one.,10.9861,undefined,You might get one.,50,2,1,0,aisle_2,19,0.32999999999999996,./stim/images/prob_50_4.png,probably,0.67
might,You'll probably get one.,10.9861,undefined,You might get one.,75,2,1,0,window_2,19,1,./stim/images/prob_75_4.png,probably,0
might,You'll probably get one.,10.9861,undefined,You might get one.,50,2,1,0,window_2,19,0.31000000000000005,./stim/images/prob_50_2.png,probably,0.69
might,You'll probably get one.,10.9861,undefined,You might get one.,25,2,1,0,aisle_2,19,1,./stim/images/prob_25_5.png,probably,0
might,You'll probably get one.,10.9861,undefined,You might get one.,90,2,1,0,window_2,19,1,./stim/images/prob_90_4.png,probably,0
might,You'll probably get one.,10.9861,undefined,You might get one.,75,2,1,0,window_2,19,1,./stim/images/prob_75_3.png,probably,0
might,You'll probably get one.,10.9861,undefined,You might get one.,0,2,1,1,aisle_2,19,0,./stim/images/prob_0_4.png,probably,0
might,You'll probably get one.,10.9861,undefined,You might get one.,0,2,1,1,window_2,19,0,./stim/images/prob_0_3.png,probably,0
might,You'll probably get one.,10.9861,undefined,You might get one.,10,2,1,0,aisle_2,19,1,./stim/images/prob_10_4.png,probably,0
might,You'll probably get one.,10.9861,undefined,You might get one.,10,2,1,0,aisle_2,19,1,./stim/images/prob_10_4.png,probably,0
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,0,2,1,0.79,window_2,20,0,./stim/images/prob_0_2.png,probably,0.20999999999999996
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,25,2,1,0,window_2,20,0.20999999999999996,./stim/images/prob_25_4.png,probably,0.79
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,90,2,1,0.8799999999999999,aisle_2,20,0,./stim/images/prob_90_4.png,probably,0.12
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,50,2,1,0,window_2,20,0.75,./stim/images/prob_50_1.png,probably,0.25
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,75,2,1,0.38,aisle_2,20,0,./stim/images/prob_75_2.png,probably,0.6200000000000001
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,10,2,1,0.6400000000000001,aisle_2,20,0.36,./stim/images/prob_10_5.png,probably,0
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,25,2,1,0.26,window_2,20,0,./stim/images/prob_25_4.png,probably,0.74
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,60,2,1,0.12,window_2,20,0.82,./stim/images/prob_60_2.png,probably,0.060000000000000164
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,60,2,1,0.04999999999999993,window_2,20,0.66,./stim/images/prob_60_3.png,probably,0.29
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,0,2,1,0.9099999999999999,aisle_2,20,0.09,./stim/images/prob_0_1.png,probably,0
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,50,2,1,0.2799999999999999,aisle_2,20,0,./stim/images/prob_50_2.png,probably,0.72
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,75,2,1,0.1499999999999999,window_2,20,0.62,./stim/images/prob_75_5.png,probably,0.23
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,100,2,1,0.7699999999999999,window_2,20,0.23,./stim/images/prob_100_5.png,probably,0
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,50,2,1,0,aisle_2,20,0.64,./stim/images/prob_50_3.png,probably,0.3599999999999999
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,60,2,1,0.31999999999999995,aisle_2,20,0.05,./stim/images/prob_60_5.png,probably,0.63
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,90,2,1,0.3999999999999999,window_2,20,0.6,./stim/images/prob_90_4.png,probably,0
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,60,2,1,0.13000000000000012,aisle_2,20,0,./stim/images/prob_60_4.png,probably,0.87
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,75,2,1,0,window_2,20,0.7699999999999999,./stim/images/prob_75_5.png,probably,0.23
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,40,2,1,0.18000000000000016,window_2,20,0,./stim/images/prob_40_5.png,probably,0.82
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,25,2,1,0,aisle_2,20,0.7,./stim/images/prob_25_5.png,probably,0.30000000000000016
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,40,2,1,0.13,window_2,20,0.08999999999999986,./stim/images/prob_40_5.png,probably,0.78
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,100,2,1,0.79,window_2,20,0.21,./stim/images/prob_100_4.png,probably,0
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,100,2,1,0.54,aisle_2,20,0,./stim/images/prob_100_1.png,probably,0.46
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,10,2,1,0,aisle_2,20,0.85,./stim/images/prob_10_5.png,probably,0.15000000000000002
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,40,2,1,0,aisle_2,20,0.7,./stim/images/prob_40_5.png,probably,0.30000000000000004
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,100,2,1,0.6,aisle_2,20,0,./stim/images/prob_100_1.png,probably,0.3999999999999999
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,90,2,1,0,window_2,20,0.8400000000000001,./stim/images/prob_90_4.png,probably,0.16
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,90,2,1,0.29,aisle_2,20,0,./stim/images/prob_90_2.png,probably,0.71
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,0,2,1,0.6699999999999999,aisle_2,20,0.33,./stim/images/prob_0_2.png,probably,0
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,10,2,1,0.34999999999999987,window_2,20,0,./stim/images/prob_10_1.png,probably,0.65
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,10,2,1,0.29000000000000015,window_2,20,0,./stim/images/prob_10_5.png,probably,0.71
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,25,2,1,0,aisle_2,20,0.8,./stim/images/prob_25_5.png,probably,0.19999999999999996
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,0,2,1,0.6,window_2,20,0,./stim/images/prob_0_4.png,probably,0.4
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,75,2,1,0.18999999999999984,aisle_2,20,0,./stim/images/prob_75_1.png,probably,0.81
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,40,2,1,0,aisle_2,20,0.2300000000000001,./stim/images/prob_40_4.png,probably,0.77
might,You'll probably get one.,14.807883333333333,undefined,You might get one.,50,2,1,0,window_2,20,0.12,./stim/images/prob_50_1.png,probably,0.88
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,40,2,1,0,window_2,21,0.14000000000000012,./stim/images/prob_40_4.png,probably,0.86
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,40,2,1,0,window_2,21,0.14000000000000012,./stim/images/prob_40_4.png,probably,0.86
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,90,2,1,0.96,window_2,21,0.039999999999999925,./stim/images/prob_90_2.png,probably,0
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,40,2,1,0.039999999999999925,aisle_2,21,0.96,./stim/images/prob_40_2.png,probably,0
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,75,2,1,0,aisle_2,21,0,./stim/images/prob_75_2.png,probably,1
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,10,2,1,1,aisle_2,21,0,./stim/images/prob_10_1.png,probably,0
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,0,2,1,0.86,window_2,21,0,./stim/images/prob_0_4.png,probably,0.14000000000000012
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,50,2,1,0,aisle_2,21,0.10000000000000009,./stim/images/prob_50_3.png,probably,0.9
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,90,2,1,0.78,aisle_2,21,0,./stim/images/prob_90_1.png,probably,0.22000000000000008
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,0,2,1,1,aisle_2,21,0,./stim/images/prob_0_2.png,probably,0
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,50,2,1,0,window_2,21,0.3599999999999999,./stim/images/prob_50_2.png,probably,0.64
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,50,2,1,0,aisle_2,21,0.19999999999999996,./stim/images/prob_50_1.png,probably,0.8
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,100,2,1,1,window_2,21,0,./stim/images/prob_100_2.png,probably,0
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,50,2,1,0,window_2,21,0.66,./stim/images/prob_50_2.png,probably,0.33999999999999986
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,10,2,1,1,aisle_2,21,0,./stim/images/prob_10_5.png,probably,0
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,25,2,1,0.3700000000000001,window_2,21,0,./stim/images/prob_25_1.png,probably,0.63
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,25,2,1,0.42000000000000004,window_2,21,0,./stim/images/prob_25_4.png,probably,0.58
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,25,2,1,0.19000000000000006,aisle_2,21,0.81,./stim/images/prob_25_4.png,probably,0
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,100,2,1,1,aisle_2,21,0,./stim/images/prob_100_4.png,probably,0
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,25,2,1,0.8300000000000001,aisle_2,21,0.17,./stim/images/prob_25_1.png,probably,0
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,75,2,1,0.73,window_2,21,0.27,./stim/images/prob_75_1.png,probably,0
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,75,2,1,0.5299999999999999,aisle_2,21,0,./stim/images/prob_75_4.png,probably,0.47
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,75,2,1,0,window_2,21,0.82,./stim/images/prob_75_1.png,probably,0.18000000000000005
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,60,2,1,0,aisle_2,21,0,./stim/images/prob_60_3.png,probably,1
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,40,2,1,0,aisle_2,21,0.31,./stim/images/prob_40_4.png,probably,0.69
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,10,2,1,1,window_2,21,0,./stim/images/prob_10_1.png,probably,0
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,60,2,1,0,window_2,21,0.4099999999999999,./stim/images/prob_60_1.png,probably,0.59
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,90,2,1,1,window_2,21,0,./stim/images/prob_90_4.png,probably,0
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,0,2,1,1,window_2,21,0,./stim/images/prob_0_4.png,probably,0
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,60,2,1,0,aisle_2,21,0.5,./stim/images/prob_60_3.png,probably,0.5
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,10,2,1,1,window_2,21,0,./stim/images/prob_10_5.png,probably,0
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,60,2,1,0,window_2,21,0.82,./stim/images/prob_60_3.png,probably,0.18000000000000005
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,100,2,1,1,window_2,21,0,./stim/images/prob_100_3.png,probably,0
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,0,2,1,1,aisle_2,21,0,./stim/images/prob_0_4.png,probably,0
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,100,2,1,1,aisle_2,21,0,./stim/images/prob_100_4.png,probably,0
might,You'll probably get one.,8.651333333333334,undefined,You might get one.,90,2,1,1,aisle_2,21,0,./stim/images/prob_90_5.png,probably,0
might,You'll probably get one.,22.790366666666667,undefined,You might get one.,100,2,1,1,window_2,22,0,./stim/images/prob_100_3.png,probably,0
might,You'll probably get one.,22.790366666666667,undefined,You might get one.,0,2,1,1,window_2,22,0,./stim/images/prob_0_5.png,probably,0
might,You'll probably get one.,22.790366666666667,undefined,You might get one.,60,2,1,0,aisle_2,22,0.19999999999999996,./stim/images/prob_60_5.png,probably,0.8
