image,Answer.time_in_minutes,reverse_sent_order,condition,sentence1,sentence2,modal2,Answer.condition,rating_other,workerid,modal1,type,percent_window,rating1,rating2
./stim/images/prob_90_4.png,11.287033333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,5,probably,window_2,90,1,0
./stim/images/prob_100_2.png,11.287033333333333,1,2,You'll probably get one.,You might get one.,might,undefined,1,5,probably,aisle_2,100,0,0
./stim/images/prob_90_3.png,11.287033333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,5,probably,window_2,90,1,0
./stim/images/prob_50_2.png,11.287033333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,5,probably,aisle_2,50,0.4900000000000001,0.51
./stim/images/prob_60_1.png,11.287033333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,5,probably,aisle_2,60,0.20999999999999985,0.79
./stim/images/prob_90_5.png,11.287033333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,5,probably,aisle_2,90,0.009999999999999898,0.99
./stim/images/prob_75_2.png,11.287033333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,5,probably,window_2,75,0.75,0.25
./stim/images/prob_25_3.png,11.287033333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,5,probably,aisle_2,25,0.9099999999999999,0.09
./stim/images/prob_25_5.png,11.287033333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,5,probably,window_2,25,0.10999999999999988,0.89
./stim/images/prob_10_4.png,11.287033333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,5,probably,aisle_2,10,1,0
./stim/images/prob_25_2.png,11.287033333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,5,probably,aisle_2,25,1,0
./stim/images/prob_40_5.png,11.287033333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,5,probably,aisle_2,40,0.22999999999999998,0.77
./stim/images/prob_60_1.png,11.287033333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,5,probably,window_2,60,0.41999999999999993,0.58
./stim/images/prob_50_5.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,window_2,50,1,0
./stim/images/prob_40_1.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,window_2,40,0.09,0.9099999999999999
./stim/images/prob_10_3.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,1,6,probably,window_2,10,0,0
./stim/images/prob_100_4.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,1,6,probably,aisle_2,100,0,0
./stim/images/prob_40_2.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,aisle_2,40,1,0
./stim/images/prob_40_5.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,aisle_2,40,0.08999999999999997,0.91
./stim/images/prob_60_2.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,window_2,60,0.92,0.07999999999999985
./stim/images/prob_50_4.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,aisle_2,50,0.09,0.9099999999999999
./stim/images/prob_60_1.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,aisle_2,60,0,1
./stim/images/prob_90_4.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,window_2,90,1,0
./stim/images/prob_100_2.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,1,6,probably,aisle_2,100,0,0
./stim/images/prob_60_4.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,aisle_2,60,1,0
./stim/images/prob_90_4.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,1,6,probably,aisle_2,90,0,0
./stim/images/prob_25_4.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0.09000000000000008,6,probably,window_2,25,0,0.91
./stim/images/prob_75_5.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,window_2,75,1,0
./stim/images/prob_10_1.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,aisle_2,10,1,0
./stim/images/prob_10_3.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,1,6,probably,window_2,10,0,0
./stim/images/prob_75_1.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0.07999999999999996,6,probably,aisle_2,75,0,0.92
./stim/images/prob_0_3.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,1,6,probably,window_2,0,0,0
./stim/images/prob_75_2.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0.06999999999999995,6,probably,aisle_2,75,0,0.93
./stim/images/prob_100_4.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,1,6,probably,window_2,100,0,0
./stim/images/prob_60_4.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,window_2,60,0.27,0.7299999999999999
./stim/images/prob_25_2.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,aisle_2,25,0.89,0.10999999999999988
./stim/images/prob_100_1.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,1,6,probably,window_2,100,0,0
./stim/images/prob_0_1.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,1,6,probably,aisle_2,0,0,0
./stim/images/prob_50_5.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,aisle_2,50,0.08,0.9199999999999999
./stim/images/prob_25_1.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,aisle_2,25,1,0
./stim/images/prob_90_3.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,window_2,90,1,0
./stim/images/prob_25_5.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,window_2,25,0,1
./stim/images/prob_50_3.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,window_2,50,0.3899999999999999,0.61
./stim/images/prob_40_4.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,window_2,40,0,1
./stim/images/prob_0_1.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,1,6,probably,aisle_2,0,0,0
./stim/images/prob_90_2.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0.18,6,probably,aisle_2,90,0,0.8200000000000001
./stim/images/prob_75_3.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,window_2,75,1,0
./stim/images/prob_0_1.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,1,6,probably,window_2,0,0,0
./stim/images/prob_10_5.png,13.558716666666667,1,2,You'll probably get one.,You might get one.,might,undefined,0,6,probably,aisle_2,10,1,0
./stim/images/prob_60_2.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,aisle_2,60,0,1
./stim/images/prob_90_4.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,window_2,90,1,0
./stim/images/prob_75_4.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,aisle_2,75,0,1
./stim/images/prob_90_3.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,window_2,90,1,0
./stim/images/prob_60_4.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,aisle_2,60,0,1
./stim/images/prob_25_2.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,aisle_2,25,1,0
./stim/images/prob_40_1.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,window_2,40,0,1
./stim/images/prob_100_5.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,1,7,probably,window_2,100,0,0
./stim/images/prob_40_5.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,aisle_2,40,1,0
./stim/images/prob_10_4.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,window_2,10,0,1
./stim/images/prob_0_3.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,1,7,probably,aisle_2,0,0,0
./stim/images/prob_10_1.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,window_2,10,0,1
./stim/images/prob_100_4.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,1,7,probably,window_2,100,0,0
./stim/images/prob_75_2.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,aisle_2,75,0,1
./stim/images/prob_25_5.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,window_2,25,0,1
./stim/images/prob_50_4.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,aisle_2,50,1,0
./stim/images/prob_90_4.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,aisle_2,90,0,1
./stim/images/prob_75_4.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,window_2,75,1,0
./stim/images/prob_0_1.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,1,7,probably,window_2,0,0,0
./stim/images/prob_0_2.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,1,7,probably,window_2,0,0,0
./stim/images/prob_50_2.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,aisle_2,50,1,0
./stim/images/prob_40_4.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,aisle_2,40,1,0
./stim/images/prob_25_1.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,aisle_2,25,1,0
./stim/images/prob_90_3.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,aisle_2,90,0,1
./stim/images/prob_100_2.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,1,7,probably,aisle_2,100,0,0
./stim/images/prob_100_3.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,1,7,probably,aisle_2,100,0,0
./stim/images/prob_60_4.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,window_2,60,1,0
./stim/images/prob_40_3.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,window_2,40,0,1
./stim/images/prob_50_3.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,window_2,50,0,1
./stim/images/prob_60_2.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,window_2,60,1,0
./stim/images/prob_10_3.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,1,7,probably,aisle_2,10,0,0
./stim/images/prob_50_4.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,window_2,50,0,1
./stim/images/prob_75_4.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,window_2,75,1,0
./stim/images/prob_25_3.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,0,7,probably,window_2,25,0,1
./stim/images/prob_10_4.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,1,7,probably,aisle_2,10,0,0
./stim/images/prob_0_5.png,13.133733333333334,0,2,You'll probably get one.,You might get one.,might,undefined,1,7,probably,aisle_2,0,0,0
./stim/images/prob_60_2.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,aisle_2,60,0,1
./stim/images/prob_50_3.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,window_2,50,0,1
./stim/images/prob_60_1.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,window_2,60,1,0
./stim/images/prob_75_3.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,aisle_2,75,0,1
./stim/images/prob_50_3.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,window_2,50,0.49,0.51
./stim/images/prob_40_2.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,aisle_2,40,1,0
./stim/images/prob_60_2.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,window_2,60,1,0
./stim/images/prob_25_2.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,aisle_2,25,1,0
./stim/images/prob_25_3.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,aisle_2,25,1,0
./stim/images/prob_50_3.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,aisle_2,50,0.45,0.55
./stim/images/prob_0_1.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,1,8,probably,aisle_2,0,0,0
./stim/images/prob_0_4.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,1,8,probably,window_2,0,0,0
./stim/images/prob_60_5.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,aisle_2,60,0.5,0.5
./stim/images/prob_10_1.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,window_2,10,0,1
./stim/images/prob_10_1.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,aisle_2,10,1,0
./stim/images/prob_50_1.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,aisle_2,50,0.5,0.5
./stim/images/prob_90_3.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,aisle_2,90,0,1
./stim/images/prob_10_5.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,window_2,10,0,1
./stim/images/prob_90_3.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,window_2,90,1,0
./stim/images/prob_90_1.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,window_2,90,1,0
./stim/images/prob_0_3.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,1,8,probably,window_2,0,0,0
./stim/images/prob_75_1.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,window_2,75,1,0
./stim/images/prob_25_5.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,window_2,25,0,1
./stim/images/prob_0_2.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,1,8,probably,aisle_2,0,0,0
./stim/images/prob_75_2.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,window_2,75,1,0
./stim/images/prob_25_4.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,window_2,25,0,1
./stim/images/prob_90_5.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,aisle_2,90,0,1
./stim/images/prob_10_2.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,aisle_2,10,1,0
./stim/images/prob_40_4.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,aisle_2,40,1,0
./stim/images/prob_75_5.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,aisle_2,75,0,1
./stim/images/prob_100_4.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,1,8,probably,aisle_2,100,0,0
./stim/images/prob_100_5.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,1,8,probably,window_2,100,0,0
./stim/images/prob_100_3.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,1,8,probably,aisle_2,100,0,0
./stim/images/prob_40_5.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,window_2,40,0.58,0.42000000000000015
./stim/images/prob_100_3.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,1,8,probably,window_2,100,0,0
./stim/images/prob_40_2.png,11.677866666666667,0,2,You'll probably get one.,You might get one.,might,undefined,0,8,probably,window_2,40,0.49,0.51
./stim/images/prob_40_5.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,aisle_2,40,1,0
./stim/images/prob_90_4.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,window_2,90,1,0
./stim/images/prob_100_5.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,1,9,probably,window_2,100,0,0
./stim/images/prob_60_3.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,window_2,60,1,0
./stim/images/prob_60_1.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,aisle_2,60,0,1
./stim/images/prob_0_5.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,1,9,probably,window_2,0,0,0
./stim/images/prob_10_1.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,aisle_2,10,1,0
./stim/images/prob_40_3.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,window_2,40,0,1
./stim/images/prob_0_4.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,1,9,probably,aisle_2,0,0,0
./stim/images/prob_10_4.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,window_2,10,0,1
./stim/images/prob_100_4.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,1,9,probably,window_2,100,0,0
./stim/images/prob_50_3.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,aisle_2,50,0,1
./stim/images/prob_90_2.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,aisle_2,90,0,1
./stim/images/prob_25_1.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,aisle_2,25,1,0
./stim/images/prob_100_5.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,1,9,probably,aisle_2,100,0,0
./stim/images/prob_50_3.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,window_2,50,0,1
./stim/images/prob_40_3.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,window_2,40,0,1
./stim/images/prob_10_1.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,aisle_2,10,1,0
./stim/images/prob_50_5.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,window_2,50,1,0
./stim/images/prob_60_2.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,window_2,60,1,0
./stim/images/prob_100_5.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,1,9,probably,aisle_2,100,0,0
./stim/images/prob_25_4.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,window_2,25,0,1
./stim/images/prob_0_1.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,1,9,probably,window_2,0,0,0
./stim/images/prob_0_1.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,1,9,probably,aisle_2,0,0,0
./stim/images/prob_75_4.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,window_2,75,1,0
./stim/images/prob_90_1.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,aisle_2,90,0,1
./stim/images/prob_90_5.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,window_2,90,1,0
./stim/images/prob_75_5.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,window_2,75,1,0
./stim/images/prob_25_4.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,window_2,25,0,1
./stim/images/prob_50_5.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,aisle_2,50,0,1
./stim/images/prob_10_5.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,window_2,10,0,1
./stim/images/prob_75_3.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,aisle_2,75,0,1
./stim/images/prob_60_3.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,aisle_2,60,0,1
./stim/images/prob_40_1.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,aisle_2,40,1,0
./stim/images/prob_75_2.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,aisle_2,75,0,1
./stim/images/prob_25_1.png,12.616683333333333,1,2,You'll probably get one.,You might get one.,might,undefined,0,9,probably,aisle_2,25,1,0
