type,condition,percent_window,image,sentence2,reverse_sent_order,modal2,sentence1,Answer.time_in_minutes,workerid,modal1,rating1,Answer.condition,rating2,rating_other
window_4,4,100,./stim/images/prob_100_5.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0.52,undefined,0,0.48
window_4,4,75,./stim/images/prob_75_1.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0.6,undefined,0.05,0.3500000000000001
window_4,4,10,./stim/images/prob_10_3.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0,undefined,0,1
window_4,4,10,./stim/images/prob_10_5.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0,undefined,0,1
window_4,4,25,./stim/images/prob_25_3.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0,undefined,0.24,0.76
aisle_4,4,75,./stim/images/prob_75_5.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0.25,undefined,0.47,0.2799999999999999
aisle_4,4,50,./stim/images/prob_50_2.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0,undefined,0.45,0.55
window_4,4,40,./stim/images/prob_40_5.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0,undefined,0.36,0.64
aisle_4,4,100,./stim/images/prob_100_2.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0.43,undefined,0,0.5700000000000001
window_4,4,100,./stim/images/prob_100_1.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0.14,undefined,0.59,0.27
aisle_4,4,60,./stim/images/prob_60_5.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0,undefined,0.36,0.6400000000000001
aisle_4,4,90,./stim/images/prob_90_3.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0.1,undefined,0.45,0.44999999999999996
window_4,4,0,./stim/images/prob_0_1.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0,undefined,0,1
aisle_4,4,10,./stim/images/prob_10_3.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0,undefined,0,1
aisle_4,4,75,./stim/images/prob_75_1.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0,undefined,0.19,0.81
aisle_4,4,0,./stim/images/prob_0_3.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0,undefined,0,1
window_4,4,50,./stim/images/prob_50_3.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0.04,undefined,0.16,0.8
window_4,4,25,./stim/images/prob_25_5.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0,undefined,0.17,0.8300000000000001
window_4,4,90,./stim/images/prob_90_5.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0.39,undefined,0,0.6099999999999999
aisle_4,4,25,./stim/images/prob_25_5.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0,undefined,0.09,0.9099999999999999
aisle_4,4,60,./stim/images/prob_60_2.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0,undefined,0.38,0.6200000000000001
window_4,4,50,./stim/images/prob_50_2.png,You might get one.,0,might,You'll probably get one.,22.524466666666665,5,probably,0,undefined,0.27,0.73
window_4,4,60,./stim/images/prob_60_2.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0.51,undefined,0.49,0
window_4,4,90,./stim/images/prob_90_5.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0,1
window_4,4,90,./stim/images/prob_90_1.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0.51,undefined,0,0.49
aisle_4,4,50,./stim/images/prob_50_1.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,1,0
window_4,4,100,./stim/images/prob_100_2.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0,1
aisle_4,4,90,./stim/images/prob_90_2.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0.34,0.6599999999999999
aisle_4,4,100,./stim/images/prob_100_3.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0,1
aisle_4,4,40,./stim/images/prob_40_3.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0.41000000000000014,undefined,0.59,0
aisle_4,4,10,./stim/images/prob_10_4.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0.14000000000000012,undefined,0,0.86
aisle_4,4,40,./stim/images/prob_40_4.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0.67,0.33000000000000007
aisle_4,4,50,./stim/images/prob_50_1.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,1,0
window_4,4,50,./stim/images/prob_50_1.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0.53,undefined,0.47,0
window_4,4,0,./stim/images/prob_0_3.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0,1
aisle_4,4,25,./stim/images/prob_25_4.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0.61,undefined,0.3899999999999999,0
aisle_4,4,0,./stim/images/prob_0_2.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0,1
window_4,4,75,./stim/images/prob_75_3.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0.96,undefined,0.039999999999999925,0
window_4,4,10,./stim/images/prob_10_5.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0,1
aisle_4,4,100,./stim/images/prob_100_1.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0,1
window_4,4,25,./stim/images/prob_25_5.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0.25,0.75
aisle_4,4,60,./stim/images/prob_60_2.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,1,0
window_4,4,60,./stim/images/prob_60_5.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,1,0
aisle_4,4,75,./stim/images/prob_75_5.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0.13,0.87
aisle_4,4,10,./stim/images/prob_10_4.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0.84,undefined,0,0.15999999999999992
aisle_4,4,75,./stim/images/prob_75_1.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0,1
window_4,4,0,./stim/images/prob_0_1.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0,1
window_4,4,40,./stim/images/prob_40_3.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0.64,0.3599999999999999
window_4,4,50,./stim/images/prob_50_5.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0.32,undefined,0.67,0
window_4,4,25,./stim/images/prob_25_5.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0,1
window_4,4,100,./stim/images/prob_100_2.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0,1
window_4,4,40,./stim/images/prob_40_4.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0.34,undefined,0.6599999999999999,0
aisle_4,4,25,./stim/images/prob_25_5.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0.64,undefined,0.36,0
window_4,4,10,./stim/images/prob_10_4.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0,1
aisle_4,4,60,./stim/images/prob_60_1.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0.25,0.75
aisle_4,4,0,./stim/images/prob_0_1.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0,1
aisle_4,4,90,./stim/images/prob_90_2.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0,undefined,0,1
window_4,4,75,./stim/images/prob_75_1.png,You might get one.,0,might,You'll probably get one.,15.1857,6,probably,0.79,undefined,0.20999999999999985,0
window_4,4,60,./stim/images/prob_60_5.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.17999999999999994,undefined,0.82,0
window_4,4,10,./stim/images/prob_10_5.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.17000000000000004,undefined,0.83,0
aisle_4,4,40,./stim/images/prob_40_1.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.31000000000000005,undefined,0.69,0
aisle_4,4,60,./stim/images/prob_60_5.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.2400000000000001,undefined,0.76,0
window_4,4,25,./stim/images/prob_25_1.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.31000000000000005,undefined,0.69,0
aisle_4,4,50,./stim/images/prob_50_1.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.2799999999999999,undefined,0.72,0
window_4,4,10,./stim/images/prob_10_3.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.1200000000000001,undefined,0.88,0
aisle_4,4,10,./stim/images/prob_10_4.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.29000000000000015,undefined,0.71,0
aisle_4,4,25,./stim/images/prob_25_1.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.41000000000000014,undefined,0.59,0
window_4,4,100,./stim/images/prob_100_4.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.6900000000000001,undefined,0.31,0
window_4,4,0,./stim/images/prob_0_5.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0,undefined,1,0
aisle_4,4,100,./stim/images/prob_100_2.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0,undefined,1,0
aisle_4,4,75,./stim/images/prob_75_2.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.31999999999999995,undefined,0.68,0
aisle_4,4,60,./stim/images/prob_60_5.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.29000000000000004,undefined,0.71,0
aisle_4,4,50,./stim/images/prob_50_4.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.24,undefined,0.76,0
aisle_4,4,25,./stim/images/prob_25_2.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.35,undefined,0.65,0
window_4,4,60,./stim/images/prob_60_2.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.42000000000000004,undefined,0.58,0
aisle_4,4,100,./stim/images/prob_100_1.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0,undefined,1,0
window_4,4,0,./stim/images/prob_0_5.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0,undefined,1,0
window_4,4,90,./stim/images/prob_90_5.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.7100000000000001,undefined,0.29,0
window_4,4,75,./stim/images/prob_75_1.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.6299999999999999,undefined,0.37,0
aisle_4,4,75,./stim/images/prob_75_3.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.22999999999999998,undefined,0.77,0
window_4,4,40,./stim/images/prob_40_5.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.16000000000000003,undefined,0.84,0
aisle_4,4,90,./stim/images/prob_90_2.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.1200000000000001,undefined,0.88,0
aisle_4,4,40,./stim/images/prob_40_2.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.39,undefined,0.61,0
aisle_4,4,90,./stim/images/prob_90_3.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.1399999999999999,undefined,0.86,0
window_4,4,50,./stim/images/prob_50_2.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.3799999999999999,undefined,0.62,0
window_4,4,25,./stim/images/prob_25_4.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.18000000000000005,undefined,0.82,0
window_4,4,40,./stim/images/prob_40_3.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.3400000000000001,undefined,0.66,0
window_4,4,100,./stim/images/prob_100_5.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.78,undefined,0.22,0
aisle_4,4,10,./stim/images/prob_10_1.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.8899999999999999,undefined,0.11,0
aisle_4,4,0,./stim/images/prob_0_3.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,1,undefined,0,0
aisle_4,4,0,./stim/images/prob_0_3.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,1,undefined,0,0
window_4,4,75,./stim/images/prob_75_3.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.65,undefined,0.34999999999999987,0
window_4,4,90,./stim/images/prob_90_3.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,1,undefined,0,0
window_4,4,50,./stim/images/prob_50_2.png,You might get one.,1,might,You'll probably get one.,11.4363,7,probably,0.35,undefined,0.6500000000000001,0
aisle_4,4,10,./stim/images/prob_10_1.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0.8999999999999999,undefined,0.09999999999999998,0
aisle_4,4,40,./stim/images/prob_40_3.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0.09999999999999987,undefined,0.9,0
aisle_4,4,50,./stim/images/prob_50_4.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0.050000000000000044,undefined,0.95,0
window_4,4,0,./stim/images/prob_0_2.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0,1
window_4,4,75,./stim/images/prob_75_2.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0.25,undefined,0.75,0
window_4,4,100,./stim/images/prob_100_4.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0,1
window_4,4,60,./stim/images/prob_60_2.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0.10000000000000009,undefined,0.9,0
window_4,4,60,./stim/images/prob_60_3.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0.09999999999999998,undefined,0.9,0
aisle_4,4,100,./stim/images/prob_100_2.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0,1
aisle_4,4,75,./stim/images/prob_75_1.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,1,0
window_4,4,25,./stim/images/prob_25_5.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0.5,0.5
window_4,4,40,./stim/images/prob_40_1.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0.62,0.38
aisle_4,4,50,./stim/images/prob_50_3.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0.05,undefined,0.9,0.04999999999999993
window_4,4,75,./stim/images/prob_75_4.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0.84,undefined,0.16000000000000003,0
aisle_4,4,90,./stim/images/prob_90_1.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0.23,0.7699999999999999
aisle_4,4,0,./stim/images/prob_0_2.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0,1
aisle_4,4,75,./stim/images/prob_75_2.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0.2,0.7999999999999999
window_4,4,50,./stim/images/prob_50_5.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0.5,0.5000000000000001
window_4,4,90,./stim/images/prob_90_5.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,1,undefined,0,0
window_4,4,10,./stim/images/prob_10_2.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0.16,0.84
window_4,4,100,./stim/images/prob_100_5.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0,1
aisle_4,4,25,./stim/images/prob_25_2.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0.91,undefined,0.08999999999999997,0
aisle_4,4,60,./stim/images/prob_60_2.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0.9299999999999999,0.07
window_4,4,40,./stim/images/prob_40_1.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0.38,0.62
aisle_4,4,0,./stim/images/prob_0_2.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0,1
window_4,4,10,./stim/images/prob_10_2.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0.16,0.8400000000000001
window_4,4,0,./stim/images/prob_0_2.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0,1
aisle_4,4,60,./stim/images/prob_60_3.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0.67,0.32999999999999985
window_4,4,50,./stim/images/prob_50_3.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0.66,0.33999999999999997
window_4,4,25,./stim/images/prob_25_4.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0.28,0.72
aisle_4,4,10,./stim/images/prob_10_5.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,1,undefined,0,0
aisle_4,4,90,./stim/images/prob_90_1.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0.09,0.9099999999999999
window_4,4,90,./stim/images/prob_90_2.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,1,undefined,0,0
aisle_4,4,40,./stim/images/prob_40_3.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0.8,undefined,0.20000000000000007,0
aisle_4,4,100,./stim/images/prob_100_3.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0,undefined,0,1
aisle_4,4,25,./stim/images/prob_25_3.png,You might get one.,1,might,You'll probably get one.,17.880466666666667,8,probably,0.92,undefined,0.07999999999999996,0
aisle_4,4,90,./stim/images/prob_90_3.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.3600000000000002,undefined,0.6399999999999998,0
aisle_4,4,25,./stim/images/prob_25_2.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.42000000000000004,undefined,0.58,0
window_4,4,100,./stim/images/prob_100_2.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.18999999999999984,undefined,0.81,0
window_4,4,75,./stim/images/prob_75_5.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.6499999999999999,undefined,0.35,0
aisle_4,4,50,./stim/images/prob_50_5.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.6,undefined,0.4,0
window_4,4,60,./stim/images/prob_60_3.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.7399999999999999,undefined,0.26,0
aisle_4,4,100,./stim/images/prob_100_4.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.22999999999999998,undefined,0.77,0
window_4,4,10,./stim/images/prob_10_2.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.5399999999999999,undefined,0.46,0
window_4,4,0,./stim/images/prob_0_3.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,1,undefined,0,0
aisle_4,4,40,./stim/images/prob_40_4.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.8,undefined,0.2,0
aisle_4,4,10,./stim/images/prob_10_5.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.36,undefined,0.64,0
window_4,4,25,./stim/images/prob_25_4.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.5300000000000001,undefined,0.47,0
aisle_4,4,40,./stim/images/prob_40_1.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.51,undefined,0.49,0
aisle_4,4,10,./stim/images/prob_10_2.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.69,undefined,0.31000000000000005,0
window_4,4,90,./stim/images/prob_90_4.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.5499999999999999,undefined,0.45,0
aisle_4,4,60,./stim/images/prob_60_4.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.68,undefined,0.32,0
aisle_4,4,90,./stim/images/prob_90_4.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.6599999999999999,undefined,0.34,0
window_4,4,50,./stim/images/prob_50_2.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.7399999999999999,undefined,0.26,0
aisle_4,4,75,./stim/images/prob_75_1.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.77,undefined,0.22999999999999998,0
aisle_4,4,0,./stim/images/prob_0_1.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0,undefined,1,0
window_4,4,90,./stim/images/prob_90_2.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.74,undefined,0.26,0
aisle_4,4,60,./stim/images/prob_60_5.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.6100000000000001,undefined,0.39,0
window_4,4,50,./stim/images/prob_50_1.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.66,undefined,0.33,0
window_4,4,10,./stim/images/prob_10_4.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.75,undefined,0.25,0
aisle_4,4,0,./stim/images/prob_0_5.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.5700000000000001,undefined,0.43,0
window_4,4,40,./stim/images/prob_40_5.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.5,undefined,0.5,0
window_4,4,75,./stim/images/prob_75_1.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.65,undefined,0.34,0
window_4,4,40,./stim/images/prob_40_2.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.72,undefined,0.28,0
window_4,4,25,./stim/images/prob_25_3.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.6000000000000001,undefined,0.4,0
window_4,4,60,./stim/images/prob_60_3.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.6799999999999999,undefined,0.32,0
aisle_4,4,100,./stim/images/prob_100_4.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0,undefined,1,0
aisle_4,4,25,./stim/images/prob_25_3.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.7899999999999999,undefined,0.21,0
aisle_4,4,50,./stim/images/prob_50_4.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.64,undefined,0.36,0
aisle_4,4,75,./stim/images/prob_75_4.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.81,undefined,0.19,0
window_4,4,0,./stim/images/prob_0_3.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.68,undefined,0.32,0
window_4,4,100,./stim/images/prob_100_1.png,You might get one.,1,might,You'll probably get one.,8.986166666666668,9,probably,0.7999999999999999,undefined,0.2,0
